user_id,true_label,risk_score,predicted_blacklist,risk_level,data_source
979540,,0.530733881,0,中風險,predict
845473,0,0.53073109,0,中風險,train
789128,0,0.530720744,0,中風險,train
939921,0,0.530713057,0,中風險,train
905184,0,0.530702576,0,中風險,train
941813,0,0.530617258,0,中風險,train
950993,,0.530615852,0,中風險,predict
325910,0,0.530594427,0,中風險,train
610464,,0.53056122,0,中風險,predict
810647,0,0.530539995,0,中風險,train
972175,0,0.530522299,0,中風險,train
944909,0,0.530504383,0,中風險,train
999587,0,0.530447522,0,中風險,train
35615,1,0.530406937,0,中風險,train
394469,0,0.530383255,0,中風險,train
729884,0,0.530339848,0,中風險,train
976635,0,0.530318465,0,中風險,train
843747,0,0.530290734,0,中風險,train
263093,0,0.530228477,0,中風險,train
451351,0,0.530226492,0,中風險,train
986200,0,0.530205246,0,中風險,train
469534,0,0.530069428,0,中風險,train
696921,,0.530054344,0,中風險,predict
950118,0,0.529870121,0,中風險,train
235268,0,0.529807373,0,中風險,train
972555,,0.529791219,0,中風險,predict
10716,0,0.529740374,0,中風險,train
821684,,0.529724838,0,中風險,predict
751086,,0.529721683,0,中風險,predict
875594,0,0.529708156,0,中風險,train
975938,0,0.529642343,0,中風險,train
792124,0,0.529613813,0,中風險,train
947210,0,0.529595465,0,中風險,train
782866,,0.529590984,0,中風險,predict
832044,0,0.529582823,0,中風險,train
981048,0,0.529565842,0,中風險,train
411789,0,0.52955307,0,中風險,train
997355,,0.529539613,0,中風險,predict
809137,0,0.529537863,0,中風險,train
640207,,0.52947371,0,中風險,predict
953478,0,0.529465341,0,中風險,train
950661,,0.529464013,0,中風險,predict
977935,0,0.529455735,0,中風險,train
79171,,0.529404064,0,中風險,predict
734525,0,0.529390869,0,中風險,train
312166,0,0.529370531,0,中風險,train
53982,0,0.529333083,0,中風險,train
72444,0,0.529332149,0,中風險,train
916677,0,0.529309568,0,中風險,train
885322,0,0.52922472,0,中風險,train
545741,,0.529171335,0,中風險,predict
358327,0,0.529052324,0,中風險,train
939796,,0.529034002,0,中風險,predict
662795,0,0.52902781,0,中風險,train
706609,,0.52902201,0,中風險,predict
2874,,0.528981875,0,中風險,predict
916735,0,0.528969626,0,中風險,train
976674,0,0.528967761,0,中風險,train
977309,,0.528963433,0,中風險,predict
368379,,0.52893613,0,中風險,predict
913941,0,0.528928214,0,中風險,train
696600,,0.528858182,0,中風險,predict
985113,0,0.528428191,0,中風險,train
428164,0,0.528370262,0,中風險,train
241705,0,0.528326913,0,中風險,train
920864,,0.528237382,0,中風險,predict
763720,1,0.528222831,0,中風險,train
765610,0,0.528197517,0,中風險,train
283260,0,0.528193038,0,中風險,train
724844,,0.528190153,0,中風險,predict
599203,,0.528172455,0,中風險,predict
248883,0,0.528145725,0,中風險,train
733047,0,0.528069829,0,中風險,train
538372,0,0.528066416,0,中風險,train
136491,0,0.528050716,0,中風險,train
76015,0,0.528007281,0,中風險,train
214461,0,0.528004703,0,中風險,train
632767,0,0.52798946,0,中風險,train
735600,0,0.527931047,0,中風險,train
999847,,0.527902396,0,中風險,predict
978955,0,0.527874306,0,中風險,train
935848,0,0.527825464,0,中風險,train
976806,0,0.527805906,0,中風險,train
958015,0,0.527804042,0,中風險,train
992175,,0.527777331,0,中風險,predict
945697,0,0.527767339,0,中風險,train
831837,0,0.527718565,0,中風險,train
1000323,0,0.52768845,0,中風險,train
162986,,0.527680838,0,中風險,predict
101323,,0.527608102,0,中風險,predict
977762,0,0.527488113,0,中風險,train
970155,0,0.52748512,0,中風險,train
963092,0,0.527418038,0,中風險,train
756597,0,0.527377115,0,中風險,train
958698,0,0.52732597,0,中風險,train
446654,0,0.52730579,0,中風險,train
407886,0,0.527297187,0,中風險,train
803617,,0.527287842,0,中風險,predict
967743,0,0.527255072,0,中風險,train
738343,0,0.527222028,0,中風險,train
989441,0,0.527215468,0,中風險,train
422996,,0.52720163,0,中風險,predict
344555,,0.527188504,0,中風險,predict
855685,,0.527175227,0,中風險,predict
96863,,0.527059233,0,中風險,predict
944861,,0.527040923,0,中風險,predict
979116,,0.527030713,0,中風險,predict
970261,,0.526993787,0,中風險,predict
65478,0,0.526948247,0,中風險,train
798034,,0.526932421,0,中風險,predict
568734,0,0.526901942,0,中風險,train
858284,0,0.526890339,0,中風險,train
881512,,0.526879558,0,中風險,predict
987315,0,0.526865906,0,中風險,train
382536,0,0.526840746,0,中風險,train
204937,0,0.526815685,0,中風險,train
95839,0,0.526795553,0,中風險,train
991533,0,0.52678323,0,中風險,train
924057,0,0.526769563,0,中風險,train
960169,0,0.526763957,0,中風險,train
496735,,0.526725608,0,中風險,predict
769368,0,0.526702563,0,中風險,train
502853,,0.52670087,0,中風險,predict
778816,0,0.526695582,0,中風險,train
45383,,0.526601587,0,中風險,predict
672034,,0.526587206,0,中風險,predict
760446,0,0.526549991,0,中風險,train
901408,0,0.526526978,0,中風險,train
759330,,0.526443468,0,中風險,predict
865336,0,0.526408284,0,中風險,train
973157,,0.52637681,0,中風險,predict
585794,,0.526375965,0,中風險,predict
205027,0,0.526296777,0,中風險,train
916662,,0.526296193,0,中風險,predict
992254,0,0.526287001,0,中風險,train
929834,,0.526285826,0,中風險,predict
105320,,0.526234166,0,中風險,predict
662221,0,0.526229854,0,中風險,train
981401,0,0.526181597,0,中風險,train
531171,0,0.526169897,0,中風險,train
973817,0,0.526153936,0,中風險,train
730414,0,0.52607447,0,中風險,train
725229,,0.526069071,0,中風險,predict
932468,0,0.526039114,0,中風險,train
609326,0,0.526036331,0,中風險,train
105193,0,0.526022294,0,中風險,train
936496,0,0.525979615,0,中風險,train
179486,0,0.525969651,0,中風險,train
972947,0,0.525939187,0,中風險,train
797723,,0.525922742,0,中風險,predict
662967,0,0.525891603,0,中風險,train
644879,0,0.525879011,0,中風險,train
681602,0,0.52587774,0,中風險,train
406073,0,0.525862264,0,中風險,train
513237,0,0.525849239,0,中風險,train
993438,0,0.52577194,0,中風險,train
883311,0,0.525770898,0,中風險,train
8462,0,0.525724698,0,中風險,train
802489,0,0.52571269,0,中風險,train
21526,0,0.525703834,0,中風險,train
946402,,0.52569243,0,中風險,predict
973992,,0.525678655,0,中風險,predict
940007,0,0.525659824,0,中風險,train
972834,0,0.525644999,0,中風險,train
79057,0,0.525637003,0,中風險,train
974709,,0.525615275,0,中風險,predict
846108,0,0.525611584,0,中風險,train
975097,0,0.525582257,0,中風險,train
146390,,0.525579187,0,中風險,predict
866368,0,0.52557332,0,中風險,train
561095,0,0.525567748,0,中風險,train
256891,,0.525539602,0,中風險,predict
975680,0,0.525532262,0,中風險,train
585880,0,0.525529005,0,中風險,train
722924,0,0.525527693,0,中風險,train
34899,0,0.525502276,0,中風險,train
918008,,0.525482172,0,中風險,predict
994967,,0.525468239,0,中風險,predict
950581,0,0.525464146,0,中風險,train
956039,,0.525428662,0,中風險,predict
631083,0,0.52536875,0,中風險,train
303110,0,0.525319955,0,中風險,train
202698,0,0.525304778,0,中風險,train
930179,,0.525275296,0,中風險,predict
131230,0,0.525196534,0,中風險,train
873779,0,0.525178302,0,中風險,train
390163,0,0.525171053,0,中風險,train
128810,,0.525079513,0,中風險,predict
973649,,0.525064441,0,中風險,predict
813440,,0.524984237,0,中風險,predict
773134,0,0.524970097,0,中風險,train
580041,0,0.524964435,0,中風險,train
54942,0,0.524865926,0,中風險,train
822763,0,0.524850803,0,中風險,train
913442,,0.524850346,0,中風險,predict
151898,0,0.524818642,0,中風險,train
43209,,0.524815411,0,中風險,predict
300488,,0.524798502,0,中風險,predict
258468,,0.524783592,0,中風險,predict
761842,,0.524740037,0,中風險,predict
803082,0,0.524716707,0,中風險,train
95833,,0.524709362,0,中風險,predict
262746,,0.524674821,0,中風險,predict
818346,,0.52466093,0,中風險,predict
7459,,0.524648215,0,中風險,predict
441341,,0.524627904,0,中風險,predict
918412,0,0.524624021,0,中風險,train
863620,0,0.524607067,0,中風險,train
358907,0,0.524548722,0,中風險,train
357653,0,0.524546126,0,中風險,train
170111,0,0.524494127,0,中風險,train
576904,,0.524358509,0,中風險,predict
965439,0,0.524351048,0,中風險,train
740649,0,0.524266602,0,中風險,train
415130,0,0.524231245,0,中風險,train
973197,,0.524206858,0,中風險,predict
995640,0,0.524189652,0,中風險,train
750576,0,0.524184184,0,中風險,train
537595,0,0.524064851,0,中風險,train
687560,,0.524056954,0,中風險,predict
980015,0,0.5240218,0,中風險,train
124640,,0.524007974,0,中風險,predict
778930,,0.524002782,0,中風險,predict
963838,,0.52399454,0,中風險,predict
970232,0,0.523978468,0,中風險,train
901525,0,0.523963281,0,中風險,train
958301,0,0.523924484,0,中風險,train
551851,,0.523922978,0,中風險,predict
28490,0,0.523906584,0,中風險,train
321866,0,0.523899751,0,中風險,train
922871,,0.523893553,0,中風險,predict
965185,0,0.523875694,0,中風險,train
460223,,0.523855185,0,中風險,predict
919366,0,0.523837368,0,中風險,train
653840,,0.523832673,0,中風險,predict
987109,0,0.523782896,0,中風險,train
991294,0,0.523709425,0,中風險,train
981384,0,0.523667915,0,中風險,train
3273,0,0.523619905,0,中風險,train
982513,0,0.52361597,0,中風險,train
428304,0,0.523591929,0,中風險,train
993373,0,0.523557764,0,中風險,train
149091,,0.523533734,0,中風險,predict
529510,0,0.523527606,0,中風險,train
39654,0,0.52352617,0,中風險,train
557298,,0.523449836,0,中風險,predict
970908,0,0.523427657,0,中風險,train
305414,0,0.523425646,0,中風險,train
899603,0,0.523417603,0,中風險,train
620520,,0.5234104,0,中風險,predict
810160,,0.52340414,0,中風險,predict
432298,0,0.52339355,0,中風險,train
745297,,0.523355746,0,中風險,predict
604245,0,0.523341161,0,中風險,train
906823,0,0.523313948,0,中風險,train
886243,0,0.523298603,0,中風險,train
187504,0,0.523279334,0,中風險,train
860215,0,0.523262445,0,中風險,train
896909,0,0.523224419,0,中風險,train
783272,0,0.523211904,0,中風險,train
50884,0,0.523206515,0,中風險,train
653109,,0.523195509,0,中風險,predict
736324,,0.523194316,0,中風險,predict
915927,0,0.523177744,0,中風險,train
774527,0,0.523108823,0,中風險,train
443934,0,0.523096974,0,中風險,train
987618,0,0.52307921,0,中風險,train
999414,0,0.523039831,0,中風險,train
220322,0,0.523025495,0,中風險,train
987155,0,0.522983395,0,中風險,train
995645,0,0.522978969,0,中風險,train
881420,0,0.522902411,0,中風險,train
361918,,0.522837313,0,中風險,predict
619675,,0.522834597,0,中風險,predict
907141,0,0.522814716,0,中風險,train
934125,,0.522806468,0,中風險,predict
302614,0,0.52278598,0,中風險,train
890584,0,0.522751255,0,中風險,train
222228,0,0.522745446,0,中風險,train
726786,0,0.522730818,0,中風險,train
121790,0,0.522730158,0,中風險,train
718025,0,0.522713617,0,中風險,train
959234,0,0.522705692,0,中風險,train
945209,0,0.522666559,0,中風險,train
792745,0,0.522657966,0,中風險,train
868092,,0.522638462,0,中風險,predict
986648,,0.522622951,0,中風險,predict
933273,0,0.522610691,0,中風險,train
986166,0,0.522597911,0,中風險,train
667209,1,0.522596984,0,中風險,train
971396,0,0.522529674,0,中風險,train
560132,0,0.522502765,0,中風險,train
607548,0,0.522491914,0,中風險,train
803810,0,0.52245605,0,中風險,train
988671,0,0.522441007,0,中風險,train
768252,0,0.52242435,0,中風險,train
916885,0,0.522398218,0,中風險,train
975021,,0.522394689,0,中風險,predict
601287,0,0.522384313,0,中風險,train
422788,0,0.522361375,0,中風險,train
423918,0,0.522356633,0,中風險,train
730565,0,0.522324685,0,中風險,train
142043,0,0.522283256,0,中風險,train
392089,,0.522273042,0,中風險,predict
743019,,0.522242157,0,中風險,predict
232737,0,0.522177692,0,中風險,train
832899,0,0.522104272,0,中風險,train
998626,0,0.522101612,0,中風險,train
971645,0,0.522094737,0,中風險,train
878090,0,0.522061912,0,中風險,train
982474,0,0.522042424,0,中風險,train
160302,0,0.522031517,0,中風險,train
924699,0,0.522003602,0,中風險,train
801415,0,0.521983439,0,中風險,train
369568,0,0.521969883,0,中風險,train
949469,,0.521934616,0,中風險,predict
922855,0,0.521919046,0,中風險,train
376206,0,0.521848535,0,中風險,train
973353,0,0.521831534,0,中風險,train
13661,0,0.521784592,0,中風險,train
46989,,0.521769362,0,中風險,predict
968353,0,0.52175265,0,中風險,train
389630,,0.521743063,0,中風險,predict
296010,,0.521706711,0,中風險,predict
623583,0,0.521690088,0,中風險,train
629561,,0.521615375,0,中風險,predict
583990,1,0.521608643,0,中風險,train
966424,0,0.521541113,0,中風險,train
330648,0,0.521522744,0,中風險,train
874968,0,0.521502636,0,中風險,train
966475,0,0.521496072,0,中風險,train
911367,,0.52137255,0,中風險,predict
993193,0,0.521365407,0,中風險,train
547052,0,0.521339402,0,中風險,train
966167,0,0.521301433,0,中風險,train
918825,0,0.52128452,0,中風險,train
753468,0,0.521284037,0,中風險,train
980272,0,0.521254758,0,中風險,train
996343,0,0.521187429,0,中風險,train
806112,0,0.521180272,0,中風險,train
990921,0,0.521176719,0,中風險,train
335720,0,0.521174302,0,中風險,train
649892,,0.521147863,0,中風險,predict
368395,0,0.521005834,0,中風險,train
932926,0,0.520990601,0,中風險,train
27980,,0.520986326,0,中風險,predict
629685,,0.520956036,0,中風險,predict
470313,0,0.520933562,0,中風險,train
614178,0,0.5209318,0,中風險,train
923873,0,0.52078458,0,中風險,train
716608,,0.520760081,0,中風險,predict
553939,0,0.520759953,0,中風險,train
210514,0,0.520738956,0,中風險,train
618369,0,0.520724779,0,中風險,train
579836,,0.520709781,0,中風險,predict
1000193,,0.520693333,0,中風險,predict
955992,0,0.52069222,0,中風險,train
456443,,0.520679038,0,中風險,predict
965700,0,0.520657072,0,中風險,train
871465,0,0.520654163,0,中風險,train
820446,0,0.520645593,0,中風險,train
70184,,0.520627937,0,中風險,predict
976303,,0.520608762,0,中風險,predict
827323,,0.52057406,0,中風險,predict
838853,0,0.520574028,0,中風險,train
837306,0,0.520568557,0,中風險,train
928195,0,0.520561308,0,中風險,train
557557,,0.520506006,0,中風險,predict
75233,,0.520445055,0,中風險,predict
957096,0,0.520437645,0,中風險,train
881873,,0.520387199,0,中風險,predict
660599,0,0.520373749,0,中風險,train
968774,,0.520333787,0,中風險,predict
830041,0,0.520327164,0,中風險,train
832668,,0.520320344,0,中風險,predict
203578,0,0.520288625,0,中風險,train
983369,,0.52026836,0,中風險,predict
968881,0,0.520244399,0,中風險,train
721548,0,0.520243813,0,中風險,train
588972,0,0.520243548,0,中風險,train
203976,0,0.520202419,0,中風險,train
841312,,0.520200963,0,中風險,predict
632689,0,0.520191911,0,中風險,train
707165,0,0.520171241,0,中風險,train
949295,0,0.520149402,0,中風險,train
924865,0,0.520116929,0,中風險,train
838452,0,0.520116116,0,中風險,train
746645,,0.520094758,0,中風險,predict
961209,0,0.520078379,0,中風險,train
982713,0,0.520053973,0,中風險,train
969201,0,0.520045383,0,中風險,train
147620,,0.520004233,0,中風險,predict
888836,0,0.519985787,0,中風險,train
217965,,0.519973929,0,中風險,predict
548865,0,0.519962375,0,中風險,train
298138,0,0.519957638,0,中風險,train
959667,0,0.519909874,0,中風險,train
986870,0,0.519864794,0,中風險,train
989127,0,0.5198591,0,中風險,train
838990,0,0.519802452,0,中風險,train
797601,0,0.519754707,0,中風險,train
704988,0,0.519748547,0,中風險,train
884915,0,0.519679237,0,中風險,train
892849,0,0.519651312,0,中風險,train
869452,0,0.519531012,0,中風險,train
980727,0,0.519437637,0,中風險,train
761204,,0.519429725,0,中風險,predict
845000,,0.519422717,0,中風險,predict
406606,0,0.519422164,0,中風險,train
952257,0,0.519330814,0,中風險,train
102555,0,0.519307663,0,中風險,train
974367,,0.519251165,0,中風險,predict
111479,0,0.519238937,0,中風險,train
566954,0,0.519233441,0,中風險,train
474166,,0.519162845,0,中風險,predict
962284,0,0.519143831,0,中風險,train
914988,,0.519106179,0,中風險,predict
999044,0,0.519101691,0,中風險,train
812697,,0.519020851,0,中風險,predict
730940,0,0.518943235,0,中風險,train
364463,0,0.51893792,0,中風險,train
988683,,0.518917747,0,中風險,predict
707244,,0.518913628,0,中風險,predict
535062,0,0.518911853,0,中風險,train
359704,0,0.518877438,0,中風險,train
523293,0,0.518872591,0,中風險,train
494054,,0.518817428,0,中風險,predict
971985,0,0.518809255,0,中風險,train
652637,,0.518808313,0,中風險,predict
649258,0,0.51879234,0,中風險,train
924885,0,0.518773363,0,中風險,train
683472,,0.518772009,0,中風險,predict
988095,0,0.518717606,0,中風險,train
356569,,0.518664234,0,中風險,predict
965015,0,0.518663058,0,中風險,train
231137,,0.518605128,0,中風險,predict
950294,0,0.518587004,0,中風險,train
912157,,0.518574114,0,中風險,predict
605342,0,0.518549421,0,中風險,train
573620,0,0.518539244,0,中風險,train
225699,0,0.518479714,0,中風險,train
956101,0,0.518464797,0,中風險,train
965013,0,0.518418406,0,中風險,train
975408,0,0.518355129,0,中風險,train
856753,0,0.518345585,0,中風險,train
975556,0,0.518307368,0,中風險,train
923409,,0.518298952,0,中風險,predict
1000656,0,0.518283981,0,中風險,train
916072,0,0.518267398,0,中風險,train
655623,,0.518238355,0,中風險,predict
898337,,0.51821679,0,中風險,predict
420859,0,0.518173394,0,中風險,train
606341,,0.518170455,0,中風險,predict
917772,0,0.518153517,0,中風險,train
99172,0,0.518132783,0,中風險,train
392772,0,0.518071469,0,中風險,train
777983,0,0.518068468,0,中風險,train
367465,,0.518023158,0,中風險,predict
983267,0,0.517905071,0,中風險,train
244231,0,0.517892878,0,中風險,train
938797,0,0.517874418,0,中風險,train
450530,0,0.517770485,0,中風險,train
854564,0,0.517751866,0,中風險,train
901011,0,0.517743656,0,中風險,train
492332,0,0.517738314,0,中風險,train
837124,0,0.517737369,0,中風險,train
968032,0,0.517733351,0,中風險,train
858468,0,0.517717097,0,中風險,train
953072,0,0.517642382,0,中風險,train
749555,0,0.517626396,0,中風險,train
962600,,0.517589486,0,中風險,predict
857255,0,0.51756406,0,中風險,train
955958,0,0.517546618,0,中風險,train
1003663,0,0.517523078,0,中風險,train
972904,0,0.51751052,0,中風險,train
840106,0,0.517492039,0,中風險,train
604429,,0.517467678,0,中風險,predict
962738,,0.51738923,0,中風險,predict
535359,0,0.517360644,0,中風險,train
575299,,0.51735876,0,中風險,predict
284831,0,0.517341917,0,中風險,train
362651,0,0.517331926,0,中風險,train
11749,0,0.517325969,0,中風險,train
858757,0,0.51730462,0,中風險,train
1000048,0,0.517278766,0,中風險,train
958701,,0.517268687,0,中風險,predict
133979,0,0.517268092,0,中風險,train
955564,0,0.517258458,0,中風險,train
973241,0,0.517251172,0,中風險,train
731671,0,0.517212726,0,中風險,train
984068,0,0.517184015,0,中風險,train
823049,0,0.517140776,0,中風險,train
885193,0,0.517053887,0,中風險,train
949970,,0.517053597,0,中風險,predict
888127,0,0.517006773,0,中風險,train
765158,0,0.516903326,0,中風險,train
663820,,0.516894681,0,中風險,predict
382134,,0.516852452,0,中風險,predict
27834,0,0.516773308,0,中風險,train
874047,,0.516741757,0,中風險,predict
443651,,0.516733647,0,中風險,predict
594634,,0.516721471,0,中風險,predict
173531,0,0.516679995,0,中風險,train
827910,,0.516678771,0,中風險,predict
970029,0,0.51665775,0,中風險,train
972606,0,0.51665755,0,中風險,train
98177,0,0.516653806,0,中風險,train
978005,0,0.516646827,0,中風險,train
958412,0,0.516639456,0,中風險,train
548720,0,0.516634468,0,中風險,train
577333,0,0.516614377,0,中風險,train
883579,0,0.516519957,0,中風險,train
528507,0,0.516478749,0,中風險,train
206676,,0.516472873,0,中風險,predict
16248,0,0.516461211,0,中風險,train
870980,0,0.516447521,0,中風險,train
297301,,0.516446931,0,中風險,predict
883065,0,0.516435458,0,中風險,train
686842,0,0.516434292,0,中風險,train
163003,0,0.516403754,0,中風險,train
990440,,0.51638812,0,中風險,predict
704989,,0.516307644,0,中風險,predict
478281,0,0.51630176,0,中風險,train
977752,0,0.516290336,0,中風險,train
342037,,0.516278383,0,中風險,predict
450329,0,0.516226676,0,中風險,train
275029,0,0.516224,0,中風險,train
121139,,0.516210718,0,中風險,predict
941176,,0.51609452,0,中風險,predict
947803,,0.51607791,0,中風險,predict
69388,,0.516065542,0,中風險,predict
564876,,0.516021766,0,中風險,predict
657215,0,0.515938519,0,中風險,train
725066,0,0.515852371,0,中風險,train
986659,,0.515807208,0,中風險,predict
994917,0,0.515806978,0,中風險,train
946182,0,0.515802656,0,中風險,train
5859,0,0.515776038,0,中風險,train
105789,0,0.515759527,0,中風險,train
503122,,0.515753114,0,中風險,predict
785912,0,0.515728852,0,中風險,train
665647,,0.515719566,0,中風險,predict
823565,0,0.515680114,0,中風險,train
647347,0,0.515543134,0,中風險,train
585421,,0.515517809,0,中風險,predict
589781,0,0.515509288,0,中風險,train
976798,0,0.515490088,0,中風險,train
391743,0,0.515480504,0,中風險,train
621403,0,0.515477456,0,中風險,train
873453,0,0.51544434,0,中風險,train
580348,0,0.515433734,0,中風險,train
13910,,0.515432663,0,中風險,predict
677685,0,0.515299803,0,中風險,train
976221,0,0.515286232,0,中風險,train
843007,0,0.515220084,0,中風險,train
922340,0,0.515214347,0,中風險,train
980111,0,0.515210037,0,中風險,train
242448,,0.515204368,0,中風險,predict
198988,0,0.515195896,0,中風險,train
932393,0,0.515188436,0,中風險,train
834164,,0.515188173,0,中風險,predict
862918,,0.515164838,0,中風險,predict
692604,0,0.515151403,0,中風險,train
928012,0,0.515147861,0,中風險,train
883677,,0.515096435,0,中風險,predict
930456,0,0.515094769,0,中風險,train
993218,,0.515088942,0,中風險,predict
722452,0,0.515085451,0,中風險,train
582909,,0.515083857,0,中風險,predict
285420,0,0.515056111,0,中風險,train
880223,,0.515049613,0,中風險,predict
856240,,0.515045902,0,中風險,predict
693515,0,0.514931392,0,中風險,train
936937,0,0.514927217,0,中風險,train
984329,0,0.514908669,0,中風險,train
277934,0,0.514902071,0,中風險,train
764773,0,0.514864541,0,中風險,train
236079,,0.514845909,0,中風險,predict
810735,,0.514842081,0,中風險,predict
971375,0,0.514830646,0,中風險,train
919063,0,0.514819412,0,中風險,train
148255,0,0.514810543,0,中風險,train
382915,0,0.514810074,0,中風險,train
939509,,0.514802071,0,中風險,predict
51142,,0.514779144,0,中風險,predict
947224,0,0.514776774,0,中風險,train
994780,0,0.514770996,0,中風險,train
984075,,0.514745343,0,中風險,predict
872505,0,0.51469115,0,中風險,train
131667,0,0.514685254,0,中風險,train
993642,,0.514678157,0,中風險,predict
971036,0,0.51467673,0,中風險,train
975103,0,0.514668656,0,中風險,train
947470,0,0.514616049,0,中風險,train
469691,0,0.514610696,0,中風險,train
941770,0,0.514602358,0,中風險,train
573693,,0.514564814,0,中風險,predict
492005,,0.514477292,0,中風險,predict
937535,0,0.514468801,0,中風險,train
899849,0,0.5144098,0,中風險,train
304833,0,0.514390324,0,中風險,train
854334,0,0.514334506,0,中風險,train
449226,0,0.514318444,0,中風險,train
992792,0,0.51429975,0,中風險,train
750235,0,0.514191933,0,中風險,train
821471,0,0.514174882,0,中風險,train
255738,,0.514143656,0,中風險,predict
591015,,0.51410173,0,中風險,predict
579035,0,0.514072508,0,中風險,train
998084,,0.514066554,0,中風險,predict
979909,0,0.514054177,0,中風險,train
548444,0,0.51404284,0,中風險,train
966215,0,0.514008064,0,中風險,train
560227,,0.513974677,0,中風險,predict
431229,0,0.513968163,0,中風險,train
949996,0,0.513955237,0,中風險,train
519212,,0.513953599,0,中風險,predict
893265,0,0.513902221,0,中風險,train
683484,0,0.513880872,0,中風險,train
405024,,0.513874919,0,中風險,predict
976041,0,0.513859917,0,中風險,train
756509,0,0.513815564,0,中風險,train
141648,0,0.513809578,0,中風險,train
970872,0,0.513803982,0,中風險,train
497287,,0.513762842,0,中風險,predict
76225,,0.513735266,0,中風險,predict
81208,0,0.513724241,0,中風險,train
905870,0,0.513702589,0,中風險,train
586786,,0.513695027,0,中風險,predict
925554,0,0.5136829,0,中風險,train
178655,0,0.513672916,0,中風險,train
967681,0,0.513672024,0,中風險,train
440717,0,0.513668177,0,中風險,train
932102,,0.513632364,0,中風險,predict
63009,0,0.513614091,0,中風險,train
10202,0,0.513581999,0,中風險,train
961278,,0.513540598,0,中風險,predict
753134,,0.513537286,0,中風險,predict
977492,,0.513425579,0,中風險,predict
657425,,0.513362349,0,中風險,predict
975452,0,0.513353229,0,中風險,train
993115,,0.513351983,0,中風險,predict
549424,0,0.513350194,0,中風險,train
609928,,0.51333731,0,中風險,predict
944567,,0.513330913,0,中風險,predict
92992,0,0.513326947,0,中風險,train
986156,,0.513313344,0,中風險,predict
748334,0,0.513292905,0,中風險,train
920303,0,0.513267174,0,中風險,train
850691,,0.513257649,0,中風險,predict
155018,,0.513254154,0,中風險,predict
970154,0,0.513190782,0,中風險,train
736937,,0.513186346,0,中風險,predict
605557,0,0.513116,0,中風險,train
141651,,0.513105013,0,中風險,predict
660261,,0.513062284,0,中風險,predict
985457,0,0.513054853,0,中風險,train
760134,0,0.513042398,0,中風險,train
175501,,0.513000537,0,中風險,predict
796974,0,0.51297413,0,中風險,train
183226,0,0.512814914,0,中風險,train
742498,0,0.512802229,0,中風險,train
969450,,0.512776568,0,中風險,predict
194816,1,0.51274325,0,中風險,train
999907,0,0.512738835,0,中風險,train
317795,0,0.512715728,0,中風險,train
965377,0,0.512714857,0,中風險,train
946471,0,0.512525419,0,中風險,train
15006,0,0.512468098,0,中風險,train
994466,0,0.512459905,0,中風險,train
644646,,0.512457529,0,中風險,predict
933303,0,0.512376557,0,中風險,train
634967,0,0.512213667,0,中風險,train
729216,0,0.512207422,0,中風險,train
872724,,0.512191612,0,中風險,predict
858536,0,0.512115664,0,中風險,train
100623,0,0.512066401,0,中風險,train
739760,0,0.51197408,0,中風險,train
959169,0,0.511972787,0,中風險,train
291503,0,0.511968312,0,中風險,train
890052,0,0.511913772,0,中風險,train
943294,,0.51186755,0,中風險,predict
711857,,0.511865288,0,中風險,predict
910691,,0.511860365,0,中風險,predict
753249,0,0.511859711,0,中風險,train
886027,0,0.511827733,0,中風險,train
777085,0,0.511787809,0,中風險,train
70177,0,0.511786555,0,中風險,train
824541,,0.511751065,0,中風險,predict
905709,0,0.511746515,0,中風險,train
952723,0,0.511698311,0,中風險,train
657727,,0.511598989,0,中風險,predict
530182,0,0.511547005,0,中風險,train
836641,0,0.511509936,0,中風險,train
953507,0,0.51149096,0,中風險,train
535571,0,0.511476848,0,中風險,train
113578,0,0.511395909,0,中風險,train
857518,0,0.511327749,0,中風險,train
947102,0,0.511303053,0,中風險,train
983551,,0.511270052,0,中風險,predict
751680,0,0.511220808,0,中風險,train
408906,0,0.511151755,0,中風險,train
904319,,0.511129876,0,中風險,predict
985174,,0.511098184,0,中風險,predict
234045,0,0.511092188,0,中風險,train
78919,0,0.511017928,0,中風險,train
321080,,0.51098747,0,中風險,predict
694902,0,0.510982635,0,中風險,train
589478,0,0.510954254,0,中風險,train
1001865,0,0.510913513,0,中風險,train
986351,0,0.510847205,0,中風險,train
913622,,0.510822866,0,中風險,predict
943257,,0.510820416,0,中風險,predict
936619,0,0.510711273,0,中風險,train
991692,,0.510698472,0,中風險,predict
946755,0,0.51069036,0,中風險,train
898057,0,0.510666854,0,中風險,train
967768,0,0.510659731,0,中風險,train
419536,0,0.510655953,0,中風險,train
877238,0,0.510630764,0,中風險,train
303129,0,0.51061525,0,中風險,train
887726,0,0.510604575,0,中風險,train
943938,0,0.510541665,0,中風險,train
692545,0,0.510496629,0,中風險,train
830837,0,0.51046645,0,中風險,train
912610,0,0.510410079,0,中風險,train
995238,,0.510403812,0,中風險,predict
972443,,0.510396837,0,中風險,predict
802552,,0.510373822,0,中風險,predict
649368,,0.51036699,0,中風險,predict
958535,0,0.510329127,0,中風險,train
931635,,0.510327718,0,中風險,predict
374054,0,0.510265769,0,中風險,train
976566,0,0.51022416,0,中風險,train
687682,,0.510206332,0,中風險,predict
