user_id,true_label,risk_score,predicted_blacklist,risk_level,predicted_label_new,risk_level_new
698984,1,0.0801073675605932,0,正常,0,低风险
985121,0,0.0800998098466179,0,正常,0,低风险
15855,0,0.0800884786460596,0,正常,0,低风险
972525,0,0.0800649628009074,0,正常,0,低风险
963537,0,0.0800336368717455,0,正常,0,低风险
387005,0,0.080025527791566,0,正常,0,低风险
973300,0,0.0800133395153438,0,正常,0,低风险
992770,0,0.0800091824601432,0,正常,0,低风险
102570,0,0.0799775505920166,0,正常,0,正常
962653,0,0.0799681332967377,0,正常,0,正常
629071,1,0.0799531700583421,0,正常,0,正常
820815,0,0.0799522667241629,0,正常,0,正常
238583,0,0.0798872491922986,0,正常,0,正常
958535,0,0.0798560908485748,0,正常,0,正常
958412,0,0.0798391456996422,0,正常,0,正常
851437,0,0.0797979394921733,0,正常,0,正常
827894,0,0.079797178096772,0,正常,0,正常
858099,0,0.0797856725947723,0,正常,0,正常
322151,0,0.0797817667319544,0,正常,0,正常
955450,0,0.0797691676943838,0,正常,0,正常
949925,0,0.079708868135942,0,正常,0,正常
914145,0,0.0796629619902666,0,正常,0,正常
959169,0,0.0796330984318236,0,正常,0,正常
852145,0,0.0796316574175171,0,正常,0,正常
907118,0,0.079631087321477,0,正常,0,正常
916757,0,0.0796153395115952,0,正常,0,正常
627370,0,0.0796132534657671,0,正常,0,正常
992787,0,0.0796005636238391,0,正常,0,正常
987616,0,0.0795881684142238,0,正常,0,正常
585433,0,0.0795819958947435,0,正常,0,正常
829933,0,0.0795718507425392,0,正常,0,正常
780759,0,0.079558661736823,0,正常,0,正常
592278,0,0.0795583851651254,0,正常,0,正常
859197,0,0.0795532176169036,0,正常,0,正常
340357,0,0.0795257086280487,0,正常,0,正常
655129,0,0.07952541290017,0,正常,0,正常
552309,0,0.0795003664514247,0,正常,0,正常
784237,0,0.0794975031618689,0,正常,0,正常
900263,0,0.0794895954740362,0,正常,0,正常
965340,0,0.0794828620863632,0,正常,0,正常
575822,1,0.0794610759788086,0,正常,0,正常
983258,0,0.0794524179447074,0,正常,0,正常
961232,0,0.079413216158035,0,正常,0,正常
952130,0,0.079402207821418,0,正常,0,正常
825972,0,0.0793933987886215,0,正常,0,正常
961046,1,0.0793734639728291,0,正常,0,正常
976057,0,0.0793657410427199,0,正常,0,正常
955606,0,0.0793537379129958,0,正常,0,正常
810775,1,0.0793452693769019,0,正常,0,正常
692204,0,0.0793426156857026,0,正常,0,正常
489780,0,0.0793355863931927,0,正常,0,正常
595500,0,0.0793018520934888,0,正常,0,正常
748918,0,0.0792466653097931,0,正常,0,正常
794107,1,0.0792122573992061,0,正常,0,正常
507053,0,0.0792063140652462,0,正常,0,正常
347270,0,0.0791986971485733,0,正常,0,正常
904955,0,0.079154468031699,0,正常,0,正常
858765,0,0.0791427201212651,0,正常,0,正常
284753,1,0.0791410217373299,0,正常,0,正常
665280,0,0.0791079578149596,0,正常,0,正常
614445,0,0.0791055861734734,0,正常,0,正常
959979,0,0.0790874812580686,0,正常,0,正常
815073,0,0.0790486225118214,0,正常,0,正常
800339,0,0.0790439252524514,0,正常,0,正常
111445,0,0.0790419971028408,0,正常,0,正常
604245,0,0.0790381907461907,0,正常,0,正常
840062,0,0.0789710847300754,0,正常,0,正常
890298,0,0.0789394185563967,0,正常,0,正常
1001014,0,0.078888703501144,0,正常,0,正常
971943,0,0.0788807085873774,0,正常,0,正常
986706,0,0.0788777773535751,0,正常,0,正常
928927,0,0.0788617358436408,0,正常,0,正常
410050,0,0.0788471268345044,0,正常,0,正常
825410,0,0.078785626657553,0,正常,0,正常
419228,0,0.078768705818517,0,正常,0,正常
789012,0,0.0787676130979082,0,正常,0,正常
118996,1,0.0787611174974271,0,正常,0,正常
873496,0,0.0787372434267182,0,正常,0,正常
969866,0,0.0787140044373586,0,正常,0,正常
894740,0,0.0787136737507638,0,正常,0,正常
656688,0,0.0786334315570177,0,正常,0,正常
970072,0,0.0786168976013726,0,正常,0,正常
33138,1,0.0786104752966899,0,正常,0,正常
983505,0,0.078605452274178,0,正常,0,正常
857749,0,0.0784664528708457,0,正常,0,正常
948155,0,0.0784605628456199,0,正常,0,正常
785629,0,0.0784429628223831,0,正常,0,正常
960450,0,0.0784401050466987,0,正常,0,正常
623850,0,0.0784068530720191,0,正常,0,正常
566488,0,0.0784047252612812,0,正常,0,正常
897547,0,0.0783794006078919,0,正常,0,正常
963443,0,0.078332780281246,0,正常,0,正常
281406,1,0.0783154597886303,0,正常,0,正常
349135,0,0.0783086763358321,0,正常,0,正常
900948,0,0.07830643783592,0,正常,0,正常
966467,0,0.0782676332015361,0,正常,0,正常
987146,0,0.0782633548281018,0,正常,0,正常
950140,1,0.0782582383329525,0,正常,0,正常
834299,0,0.0782547225528277,0,正常,0,正常
932642,0,0.0782496055110957,0,正常,0,正常
830398,0,0.0782249476621763,0,正常,0,正常
650400,0,0.0782240245883054,0,正常,0,正常
958705,0,0.0781761598553809,0,正常,0,正常
861916,0,0.078134152012486,0,正常,0,正常
249536,0,0.0781160491494481,0,正常,0,正常
881068,0,0.0780956867541969,0,正常,0,正常
940190,0,0.078086836557386,0,正常,0,正常
608583,0,0.0780742012420009,0,正常,0,正常
400974,0,0.0780571176003115,0,正常,0,正常
217543,0,0.0780556369698524,0,正常,0,正常
380910,0,0.0780468150225522,0,正常,0,正常
240729,0,0.078026626446734,0,正常,0,正常
971068,0,0.0780000604080661,0,正常,0,正常
969755,0,0.0779932621841234,0,正常,0,正常
971240,0,0.0779917199097405,0,正常,0,正常
963829,0,0.0779756805502957,0,正常,0,正常
808607,0,0.0779695413896576,0,正常,0,正常
797926,0,0.0779629075968134,0,正常,0,正常
739760,0,0.0779535058089143,0,正常,0,正常
817842,0,0.0779503306792355,0,正常,0,正常
789804,0,0.0779388455324555,0,正常,0,正常
682557,0,0.0779377042861484,0,正常,0,正常
808799,0,0.0779236130886249,0,正常,0,正常
972680,0,0.0779150276339493,0,正常,0,正常
953982,0,0.0779001944392434,0,正常,0,正常
263744,0,0.0778919075924256,0,正常,0,正常
408743,0,0.0778909149096017,0,正常,0,正常
869262,0,0.0778662217537162,0,正常,0,正常
859218,0,0.0778549729733957,0,正常,0,正常
1002102,0,0.0778267127076566,0,正常,0,正常
904484,0,0.07782592703861,0,正常,0,正常
961926,0,0.0778055143482431,0,正常,0,正常
983038,0,0.0777904992836056,0,正常,0,正常
955554,0,0.0777824597513317,0,正常,0,正常
778041,0,0.0777690516399042,0,正常,0,正常
984673,0,0.0777585850814239,0,正常,0,正常
949120,0,0.0777560896179476,0,正常,0,正常
816963,0,0.0777515087656335,0,正常,0,正常
896717,0,0.0777202481647788,0,正常,0,正常
988013,0,0.0777119869337478,0,正常,0,正常
507074,1,0.077691042930826,0,正常,0,正常
610787,0,0.0776883476321551,0,正常,0,正常
980087,0,0.0776770216887397,0,正常,0,正常
978582,1,0.0776613168530041,0,正常,0,正常
600696,0,0.077615158511403,0,正常,0,正常
965083,0,0.0776000546538191,0,正常,0,正常
638146,0,0.0775677925254685,0,正常,0,正常
820046,0,0.0775414891190173,0,正常,0,正常
971716,0,0.0775320473715252,0,正常,0,正常
815401,0,0.0775318276867619,0,正常,0,正常
583607,0,0.0775086566554718,0,正常,0,正常
907761,0,0.0775004889562493,0,正常,0,正常
838575,0,0.0774537087134753,0,正常,0,正常
167070,0,0.0774477638126729,0,正常,0,正常
855423,0,0.0774467178018178,0,正常,0,正常
902718,0,0.0774358684167737,0,正常,0,正常
965350,0,0.0774173597713888,0,正常,0,正常
771536,0,0.0774128587794668,0,正常,0,正常
441919,0,0.0773999507590114,0,正常,0,正常
334897,0,0.0773721884661025,0,正常,0,正常
893923,0,0.0773483409053913,0,正常,0,正常
522733,0,0.0773476410375789,0,正常,0,正常
945348,0,0.0773238348372215,0,正常,0,正常
840288,0,0.0773088411350309,0,正常,0,正常
898464,0,0.0773025587973774,0,正常,0,正常
833136,0,0.0772895728415564,0,正常,0,正常
914637,0,0.0772866908831797,0,正常,0,正常
876984,0,0.0772772774319986,0,正常,0,正常
729628,0,0.0772285450612711,0,正常,0,正常
863626,0,0.0772173291182714,0,正常,0,正常
936721,0,0.077205765043517,0,正常,0,正常
738977,0,0.0772034794107724,0,正常,0,正常
95453,0,0.0771692045386297,0,正常,0,正常
156075,1,0.0771609716956476,0,正常,0,正常
948911,0,0.0771546374898035,0,正常,0,正常
367896,0,0.0771418806721135,0,正常,0,正常
547125,0,0.0771363228110376,0,正常,0,正常
928108,0,0.0771313723948184,0,正常,0,正常
257473,0,0.0771209497982005,0,正常,0,正常
971695,0,0.0771092854933531,0,正常,0,正常
427978,0,0.0770789631968751,0,正常,0,正常
775909,0,0.0770715394439533,0,正常,0,正常
964196,0,0.077051596472739,0,正常,0,正常
622952,1,0.0770347642979538,0,正常,0,正常
986232,0,0.077024717233075,0,正常,0,正常
92256,0,0.0770141616710543,0,正常,0,正常
920802,0,0.0770127884040591,0,正常,0,正常
856154,1,0.0769890544483293,0,正常,0,正常
116510,0,0.0769758850965674,0,正常,0,正常
867262,1,0.0769659236131826,0,正常,0,正常
872660,0,0.0769621254481551,0,正常,0,正常
97126,1,0.0769553265093519,0,正常,0,正常
877891,0,0.0769508593936524,0,正常,0,正常
939594,0,0.0769413486558879,0,正常,0,正常
65478,0,0.0768938657195442,0,正常,0,正常
966619,0,0.0768817952941217,0,正常,0,正常
663266,0,0.0768676747741458,0,正常,0,正常
962144,0,0.0768577743570375,0,正常,0,正常
451282,0,0.0768575191271424,0,正常,0,正常
539445,0,0.0768490471128904,0,正常,0,正常
854655,0,0.0768442466256852,0,正常,0,正常
979072,0,0.0768306726721446,0,正常,0,正常
807947,0,0.07682818029544,0,正常,0,正常
983225,0,0.0768214192890312,0,正常,0,正常
955565,0,0.0767791044266374,0,正常,0,正常
585880,0,0.0767778029936264,0,正常,0,正常
97035,0,0.0767771267350534,0,正常,0,正常
584276,0,0.076756925411134,0,正常,0,正常
947214,0,0.076711059711473,0,正常,0,正常
945907,0,0.07670884511984,0,正常,0,正常
904536,0,0.0766775714843763,0,正常,0,正常
948476,0,0.0766684521945786,0,正常,0,正常
977649,0,0.0766345624367052,0,正常,0,正常
974400,0,0.0766166634151157,0,正常,0,正常
997668,0,0.0765939301851331,0,正常,0,正常
499538,0,0.076561807367241,0,正常,0,正常
720228,1,0.0765374778381487,0,正常,0,正常
907474,0,0.0765198761157004,0,正常,0,正常
805689,0,0.0764904646645206,0,正常,0,正常
812483,0,0.0764811598763837,0,正常,0,正常
580768,0,0.0764800727449182,0,正常,0,正常
360484,0,0.076469567970482,0,正常,0,正常
534512,0,0.0764622447746815,0,正常,0,正常
26130,0,0.0764342866219637,0,正常,0,正常
990642,0,0.0764318386273081,0,正常,0,正常
970136,0,0.0764068481216911,0,正常,0,正常
992226,0,0.0763944826058197,0,正常,0,正常
649270,0,0.0763829000674836,0,正常,0,正常
885489,0,0.0763584296371244,0,正常,0,正常
914411,0,0.0763282889477406,0,正常,0,正常
977501,0,0.0763243829643404,0,正常,0,正常
963215,0,0.0762930958114058,0,正常,0,正常
849965,0,0.0762683468731574,0,正常,0,正常
945229,0,0.0762507550995692,0,正常,0,正常
472332,0,0.0762323449240654,0,正常,0,正常
984648,0,0.0762239175311778,0,正常,0,正常
1001157,0,0.0762196581643632,0,正常,0,正常
818123,0,0.0761767172643663,0,正常,0,正常
303977,0,0.0761647311479338,0,正常,0,正常
965248,0,0.0761633538313821,0,正常,0,正常
887161,0,0.0761526143244906,0,正常,0,正常
931503,0,0.0761447702223128,0,正常,0,正常
859248,0,0.0761426850919126,0,正常,0,正常
265655,0,0.0761392464347504,0,正常,0,正常
270793,1,0.0761123819675484,0,正常,0,正常
143844,0,0.0760846581215759,0,正常,0,正常
914449,0,0.0760700453163692,0,正常,0,正常
899790,0,0.0760509022902651,0,正常,0,正常
872552,1,0.0760404520893196,0,正常,0,正常
826320,0,0.0760373132747314,0,正常,0,正常
618622,0,0.0760340830250934,0,正常,0,正常
1000787,1,0.0760246041559325,0,正常,0,正常
837111,0,0.0759880466323437,0,正常,0,正常
268014,0,0.0759636807279959,0,正常,0,正常
871819,0,0.0759389104823318,0,正常,0,正常
821273,0,0.0759053098203548,0,正常,0,正常
802664,0,0.0758880953887214,0,正常,0,正常
796610,0,0.0758771542745892,0,正常,0,正常
991646,0,0.0758702816351498,0,正常,0,正常
976468,0,0.0757954781570276,0,正常,0,正常
917064,0,0.0757947607260548,0,正常,0,正常
738002,0,0.0757381686972352,0,正常,0,正常
403222,0,0.0757030942158109,0,正常,0,正常
966794,0,0.0757017851837946,0,正常,0,正常
764818,0,0.0756848816570125,0,正常,0,正常
991050,0,0.075660420254382,0,正常,0,正常
968385,0,0.0756570912505828,0,正常,0,正常
931494,1,0.0756518738059075,0,正常,0,正常
874240,0,0.0756477768323903,0,正常,0,正常
948357,0,0.0756380478075653,0,正常,0,正常
847133,0,0.0756265972761854,0,正常,0,正常
448712,0,0.0756092897827911,0,正常,0,正常
903016,0,0.0755768857115943,0,正常,0,正常
725006,0,0.0755493326028588,0,正常,0,正常
782557,0,0.0755414682859455,0,正常,0,正常
949595,0,0.0754984846195189,0,正常,0,正常
949153,0,0.0754801545018538,0,正常,0,正常
32468,0,0.0754735098111094,0,正常,0,正常
321366,0,0.0754644132119774,0,正常,0,正常
603189,0,0.075424779812698,0,正常,0,正常
956225,0,0.0754188897932551,0,正常,0,正常
624433,0,0.0753972564841859,0,正常,0,正常
28843,0,0.0753856313128291,0,正常,0,正常
849664,0,0.0753763553262687,0,正常,0,正常
979435,0,0.0753762821469508,0,正常,0,正常
706560,0,0.0753622221321125,0,正常,0,正常
777089,0,0.0753599063915889,0,正常,0,正常
717928,0,0.0753523026635903,0,正常,0,正常
951505,0,0.0753451290627776,0,正常,0,正常
432298,0,0.0753388659408052,0,正常,0,正常
864070,0,0.0753328155698467,0,正常,0,正常
955604,1,0.075325835856031,0,正常,0,正常
901852,0,0.0753152534144519,0,正常,0,正常
805705,1,0.0753142581304878,0,正常,0,正常
736188,0,0.0753077873335284,0,正常,0,正常
98752,0,0.0753027951946085,0,正常,0,正常
657113,0,0.0752784697019664,0,正常,0,正常
862333,0,0.0752482465510556,0,正常,0,正常
400096,0,0.0752407285775491,0,正常,0,正常
923621,0,0.0752338820634615,0,正常,0,正常
915734,0,0.0751886020795535,0,正常,0,正常
236551,0,0.0751873210604696,0,正常,0,正常
915029,0,0.0751716229581079,0,正常,0,正常
800193,0,0.0751576518437997,0,正常,0,正常
841729,0,0.0751449507246328,0,正常,0,正常
927746,0,0.0751417055645378,0,正常,0,正常
997338,0,0.0751189232507387,0,正常,0,正常
869412,0,0.0751115157014798,0,正常,0,正常
843007,0,0.0750986279424614,0,正常,0,正常
935018,0,0.075083259729823,0,正常,0,正常
960958,0,0.0750784983610635,0,正常,0,正常
947784,0,0.0750752083438254,0,正常,0,正常
820368,0,0.0750660702870007,0,正常,0,正常
970671,0,0.0750349914942298,0,正常,0,正常
726530,0,0.0749816734901144,0,正常,0,正常
735093,0,0.0749791440553142,0,正常,0,正常
991443,1,0.0749070889927562,0,正常,0,正常
316397,0,0.0748866433168887,0,正常,0,正常
977579,0,0.0748652038057055,0,正常,0,正常
627700,0,0.0748597387212362,0,正常,0,正常
418281,0,0.0748393869455278,0,正常,0,正常
319969,0,0.0748358620111748,0,正常,0,正常
255471,0,0.0748171955356112,0,正常,0,正常
97011,0,0.0748152874988768,0,正常,0,正常
985457,0,0.0748142130603706,0,正常,0,正常
6786,0,0.07479360001658,0,正常,0,正常
934689,0,0.0747776631860583,0,正常,0,正常
890637,0,0.0747471498996173,0,正常,0,正常
538273,0,0.0747369441780689,0,正常,0,正常
835258,0,0.0747135979524339,0,正常,0,正常
562418,0,0.0746870708075081,0,正常,0,正常
907130,0,0.074684104271733,0,正常,0,正常
915197,0,0.0746775665493754,0,正常,0,正常
917537,0,0.074666545512645,0,正常,0,正常
877188,0,0.0746624178759939,0,正常,0,正常
988096,0,0.0746582765552196,0,正常,0,正常
993486,0,0.0746299558419934,0,正常,0,正常
701889,0,0.0746211611453326,0,正常,0,正常
902416,0,0.0746045531253723,0,正常,0,正常
244262,1,0.0745814244596416,0,正常,0,正常
796719,0,0.0745654502717608,0,正常,0,正常
997117,0,0.0745361860657407,0,正常,0,正常
822728,0,0.0745329375450189,0,正常,0,正常
971423,1,0.0744963200386234,0,正常,0,正常
76302,0,0.0744712858790314,0,正常,0,正常
403891,0,0.0744252347205485,0,正常,0,正常
772337,0,0.0744129204549981,0,正常,0,正常
796380,0,0.0744082770378543,0,正常,0,正常
896270,0,0.0743980856718942,0,正常,0,正常
971205,0,0.0743800318494153,0,正常,0,正常
926175,0,0.0743774375962659,0,正常,0,正常
749965,1,0.0743569926155721,0,正常,0,正常
988233,0,0.074341137380421,0,正常,0,正常
509029,0,0.0743410531934,0,正常,0,正常
931589,0,0.0743399808927641,0,正常,0,正常
941679,0,0.0743019358211644,0,正常,0,正常
962736,0,0.0742953344990337,0,正常,0,正常
759161,0,0.0742871645682775,0,正常,0,正常
860062,0,0.0742812273868029,0,正常,0,正常
804159,0,0.0742570172692712,0,正常,0,正常
875750,0,0.074256201709466,0,正常,0,正常
185580,0,0.0742411282643814,0,正常,0,正常
471821,0,0.0742254539921866,0,正常,0,正常
504159,0,0.0742244515417556,0,正常,0,正常
806393,1,0.0742024195112971,0,正常,0,正常
933905,0,0.0741870622498344,0,正常,0,正常
954768,1,0.0741735996239787,0,正常,0,正常
924865,0,0.0741229328274443,0,正常,0,正常
115899,0,0.0741092255826448,0,正常,0,正常
765158,0,0.0740877669274008,0,正常,0,正常
653174,0,0.0740804749463749,0,正常,0,正常
662994,0,0.0740355648492021,0,正常,0,正常
712525,0,0.0740273390476941,0,正常,0,正常
835067,0,0.074025823739406,0,正常,0,正常
820467,0,0.0740175384042282,0,正常,0,正常
577776,0,0.0740032716858756,0,正常,0,正常
928388,0,0.0739969211992918,0,正常,0,正常
966742,0,0.0739905833627285,0,正常,0,正常
530926,0,0.0739825186552027,0,正常,0,正常
885038,0,0.0739812612335862,0,正常,0,正常
924578,0,0.0739800803199249,0,正常,0,正常
966969,0,0.0739725981702886,0,正常,0,正常
248375,0,0.0739586390284427,0,正常,0,正常
867577,0,0.073958556337527,0,正常,0,正常
538727,0,0.0739398426253047,0,正常,0,正常
149527,0,0.0739228419594197,0,正常,0,正常
838891,0,0.0739079313977167,0,正常,0,正常
952566,0,0.0739042893796773,0,正常,0,正常
951468,0,0.0738864834557146,0,正常,0,正常
97645,0,0.0738790942877742,0,正常,0,正常
401458,0,0.0738403783712582,0,正常,0,正常
421342,0,0.0738375418794123,0,正常,0,正常
962537,0,0.073837278950733,0,正常,0,正常
963132,0,0.0737913448684814,0,正常,0,正常
821553,0,0.0737910416165628,0,正常,0,正常
895925,0,0.0737709327804359,0,正常,0,正常
410512,0,0.0737678067169037,0,正常,0,正常
873779,0,0.0737529400039233,0,正常,0,正常
949210,0,0.0737381085638759,0,正常,0,正常
789287,0,0.0737185323019366,0,正常,0,正常
879061,0,0.0737000887036838,0,正常,0,正常
417077,0,0.0736807839717624,0,正常,0,正常
949306,0,0.0736785213618343,0,正常,0,正常
854564,0,0.0736728308541102,0,正常,0,正常
499675,1,0.0736498363101337,0,正常,0,正常
942663,0,0.0736423035559202,0,正常,0,正常
990017,0,0.0736338115164927,0,正常,0,正常
473681,0,0.0736317794425288,0,正常,0,正常
985896,0,0.0736271818857318,0,正常,0,正常
983309,0,0.0736078379038144,0,正常,0,正常
762706,0,0.0735942001074739,0,正常,0,正常
754045,0,0.0735591911421104,0,正常,0,正常
949805,0,0.0735570069574989,0,正常,0,正常
974039,0,0.0735537079959941,0,正常,0,正常
627300,1,0.0735516606535148,0,正常,0,正常
684127,0,0.0735447803759765,0,正常,0,正常
854412,0,0.07354122814779,0,正常,0,正常
975466,0,0.0735342000488714,0,正常,0,正常
815170,0,0.0735286282416178,0,正常,0,正常
886839,0,0.0735272045049321,0,正常,0,正常
915951,0,0.0735226699611139,0,正常,0,正常
324707,0,0.0735180403144359,0,正常,0,正常
949284,0,0.0734792424398513,0,正常,0,正常
985188,0,0.0734731246147986,0,正常,0,正常
990020,0,0.0734693113259365,0,正常,0,正常
578144,0,0.0734500134807494,0,正常,0,正常
983653,0,0.0734432623294754,0,正常,0,正常
947593,0,0.0734171404505761,0,正常,0,正常
898347,0,0.0734140780593902,0,正常,0,正常
961098,0,0.0734118958953603,0,正常,0,正常
916002,0,0.0733948613632663,0,正常,0,正常
883359,0,0.0733940545729752,0,正常,0,正常
565634,0,0.0733877910496962,0,正常,0,正常
965776,0,0.0733841286271744,0,正常,0,正常
959583,0,0.0733804857755273,0,正常,0,正常
884015,0,0.0733749273912029,0,正常,0,正常
906057,0,0.0733655516507997,0,正常,0,正常
212812,0,0.0733570424872338,0,正常,0,正常
979921,0,0.0733096415855976,0,正常,0,正常
991608,0,0.0733031419024616,0,正常,0,正常
996764,0,0.0732967529985582,0,正常,0,正常
949910,0,0.0732827686006321,0,正常,0,正常
29223,0,0.0732133836282532,0,正常,0,正常
916263,0,0.0731935390847288,0,正常,0,正常
984264,0,0.0731867041466639,0,正常,0,正常
419077,0,0.0731306339315119,0,正常,0,正常
820743,0,0.0731176729686647,0,正常,0,正常
854554,1,0.0731153694713454,0,正常,0,正常
781522,0,0.0730856816297528,0,正常,0,正常
905255,0,0.0730750380971013,0,正常,0,正常
346441,0,0.0730569220012304,0,正常,0,正常
849276,0,0.0730525902608118,0,正常,0,正常
14716,0,0.0729920875828099,0,正常,0,正常
993196,0,0.0729566001160394,0,正常,0,正常
749584,0,0.0729530511556382,0,正常,0,正常
979706,0,0.0729450849929837,0,正常,0,正常
600779,0,0.0729364697325613,0,正常,0,正常
759143,1,0.0729316115062265,0,正常,0,正常
954884,0,0.0729186415252035,0,正常,0,正常
329096,1,0.0728913780568792,0,正常,0,正常
989796,0,0.072879847289935,0,正常,0,正常
988681,0,0.0728785816859894,0,正常,0,正常
106567,0,0.0728729135588158,0,正常,0,正常
931900,0,0.0728723423861837,0,正常,0,正常
121447,0,0.0728590623406333,0,正常,0,正常
781024,0,0.0728357514356503,0,正常,0,正常
890805,0,0.0728010973859293,0,正常,0,正常
483922,0,0.0727964374940528,0,正常,0,正常
724639,0,0.0727806978389624,0,正常,0,正常
918967,0,0.0727732963833569,0,正常,0,正常
940311,0,0.0727643902461336,0,正常,0,正常
935331,0,0.0727523441378838,0,正常,0,正常
120854,0,0.0727338112915578,0,正常,0,正常
814890,0,0.0727028617095332,0,正常,0,正常
775738,0,0.0726942443352551,0,正常,0,正常
753368,0,0.0726562183842942,0,正常,0,正常
946555,0,0.0726520159273551,0,正常,0,正常
82738,0,0.0726320550136259,0,正常,0,正常
309091,0,0.0726173084956885,0,正常,0,正常
966601,0,0.0725993881574568,0,正常,0,正常
962470,0,0.0725879864375391,0,正常,0,正常
901408,0,0.0725743956798369,0,正常,0,正常
384635,0,0.0725718849135559,0,正常,0,正常
781581,0,0.0725577749697027,0,正常,0,正常
998239,0,0.0725551815857683,0,正常,0,正常
968238,0,0.0725489395365035,0,正常,0,正常
945710,0,0.0725429675801341,0,正常,0,正常
663318,0,0.072532174050901,0,正常,0,正常
579745,0,0.0725310032727647,0,正常,0,正常
443725,0,0.0724892341303306,0,正常,0,正常
482362,0,0.0724860708843431,0,正常,0,正常
960980,0,0.0724696240854208,0,正常,0,正常
742832,0,0.0723930368838657,0,正常,0,正常
450580,0,0.0723897418206084,0,正常,0,正常
991012,0,0.072385000284456,0,正常,0,正常
985618,0,0.0723616315997515,0,正常,0,正常
884107,0,0.0723397324850514,0,正常,0,正常
969452,0,0.07229012988276,0,正常,0,正常
281137,0,0.0722779118048755,0,正常,0,正常
788047,0,0.0722690859050051,0,正常,0,正常
873231,0,0.0722630331061063,0,正常,0,正常
849402,0,0.0722613586696546,0,正常,0,正常
409083,0,0.0722562651061534,0,正常,0,正常
968989,0,0.0722492081927532,0,正常,0,正常
734581,0,0.0722462160939713,0,正常,0,正常
902924,0,0.0722073054784561,0,正常,0,正常
755414,0,0.0721971092872506,0,正常,0,正常
969419,0,0.0721451600584302,0,正常,0,正常
953885,0,0.0721347003562403,0,正常,0,正常
703700,0,0.0721301118415931,0,正常,0,正常
985259,0,0.0721237136062844,0,正常,0,正常
962662,1,0.0721236841497902,0,正常,0,正常
186989,0,0.0721130594194234,0,正常,0,正常
525620,0,0.0720906188456248,0,正常,0,正常
326204,0,0.0720744548473618,0,正常,0,正常
605920,0,0.0720714614707095,0,正常,0,正常
337995,0,0.0720675281312224,0,正常,0,正常
947737,0,0.0720503864460335,0,正常,0,正常
991182,0,0.0720486497188767,0,正常,0,正常
435673,0,0.0720309472590401,0,正常,0,正常
962568,0,0.0720305486307081,0,正常,0,正常
925721,0,0.0719969029497034,0,正常,0,正常
980187,0,0.071980520660562,0,正常,0,正常
968869,0,0.0719697675313637,0,正常,0,正常
444531,0,0.0719679987923783,0,正常,0,正常
844672,0,0.0719321800251275,0,正常,0,正常
852456,0,0.0719271506157602,0,正常,0,正常
647492,0,0.0719254477059758,0,正常,0,正常
26929,0,0.0719122191361559,0,正常,0,正常
919693,0,0.0718686321598696,0,正常,0,正常
763328,0,0.0718669901671392,0,正常,0,正常
863437,0,0.0718661543876619,0,正常,0,正常
883522,0,0.0718628994772698,0,正常,0,正常
219850,1,0.0718610440194622,0,正常,0,正常
959349,0,0.0718564444388078,0,正常,0,正常
808470,0,0.0718040949174704,0,正常,0,正常
961359,0,0.0717660203100196,0,正常,0,正常
996152,0,0.0717454767480305,0,正常,0,正常
236762,0,0.0717377741838053,0,正常,0,正常
964189,0,0.071699392306603,0,正常,0,正常
877791,0,0.0716886048305798,0,正常,0,正常
906929,0,0.0716798175991263,0,正常,0,正常
826742,0,0.0716778762297616,0,正常,0,正常
527518,0,0.0716263103296536,0,正常,0,正常
833357,0,0.0716238412592171,0,正常,0,正常
239250,0,0.0716184764248062,0,正常,0,正常
634217,0,0.0716122880336977,0,正常,0,正常
980126,0,0.0716048193944752,0,正常,0,正常
857648,0,0.0716002829060195,0,正常,0,正常
449227,0,0.0716001462302398,0,正常,0,正常
980180,0,0.0715988595736325,0,正常,0,正常
492694,0,0.071587429830611,0,正常,0,正常
931307,0,0.071585129986683,0,正常,0,正常
809137,0,0.0715684604489717,0,正常,0,正常
420859,0,0.0715534853825033,0,正常,0,正常
97911,0,0.0715519216350942,0,正常,0,正常
962206,0,0.071534647539094,0,正常,0,正常
865135,0,0.071527460089349,0,正常,0,正常
946959,0,0.0715143907712846,0,正常,0,正常
428173,1,0.0715121001750791,0,正常,0,正常
808403,0,0.0715056069599447,0,正常,0,正常
964396,1,0.0715041622661287,0,正常,0,正常
862531,0,0.0714987227357332,0,正常,0,正常
901061,0,0.0714548234214584,0,正常,0,正常
966257,0,0.0713957165473439,0,正常,0,正常
994113,0,0.0713804930703328,0,正常,0,正常
987315,0,0.0713341522545625,0,正常,0,正常
725504,0,0.0712808018877233,0,正常,0,正常
160839,0,0.0712768076776979,0,正常,0,正常
610384,0,0.0712423290511357,0,正常,0,正常
642183,0,0.0712357276186287,0,正常,0,正常
993424,1,0.0712262780967389,0,正常,0,正常
967580,0,0.0712236802886804,0,正常,0,正常
913941,0,0.071222909754769,0,正常,0,正常
551815,0,0.071218051970302,0,正常,0,正常
946032,0,0.0712170718112353,0,正常,0,正常
225602,0,0.0712131283713225,0,正常,0,正常
754911,0,0.0712057612862139,0,正常,0,正常
982786,0,0.0711947273389814,0,正常,0,正常
907552,0,0.071194671820031,0,正常,0,正常
433046,0,0.0711937410658121,0,正常,0,正常
961118,0,0.0711794179040889,0,正常,0,正常
891525,0,0.0711613900085278,0,正常,0,正常
