user_id,true_label,risk_score,predicted_blacklist,risk_level
303442,0,0.021488871,0,正常
782625,0,0.021488871,0,正常
768106,0,0.021488871,0,正常
759014,0,0.021488871,0,正常
977738,0,0.021488871,0,正常
925169,0,0.021488871,0,正常
966671,0,0.021488871,0,正常
965670,0,0.021488871,0,正常
539793,0,0.021488871,0,正常
769437,0,0.021488871,0,正常
755481,0,0.021488871,0,正常
542132,0,0.021488871,0,正常
769279,0,0.021488871,0,正常
325390,0,0.021488871,0,正常
547561,0,0.021488871,0,正常
547437,0,0.021488871,0,正常
777311,0,0.021488871,0,正常
619333,0,0.021488871,0,正常
21429,0,0.021488871,0,正常
963419,0,0.021488871,0,正常
968951,0,0.021488871,0,正常
32988,0,0.021488871,0,正常
356564,1,0.021488871,0,正常
817347,0,0.021488871,0,正常
751275,0,0.021488871,0,正常
646522,0,0.021488871,0,正常
422172,0,0.021488871,0,正常
970580,0,0.021488871,0,正常
320992,0,0.021488871,0,正常
527444,0,0.021488871,0,正常
747283,0,0.021488871,0,正常
570810,0,0.021488871,0,正常
766337,0,0.021488871,0,正常
342190,0,0.021488871,0,正常
395274,0,0.021488871,0,正常
782603,0,0.021488871,0,正常
960167,0,0.021488871,0,正常
749816,0,0.021488871,0,正常
575035,0,0.021488871,0,正常
187292,0,0.021488871,0,正常
402165,0,0.021488871,0,正常
38968,0,0.021488871,0,正常
920619,0,0.021488871,0,正常
973094,0,0.021488871,0,正常
505626,0,0.021488871,0,正常
921036,0,0.021488871,0,正常
368761,0,0.021488871,0,正常
745581,0,0.021488871,0,正常
529362,0,0.021488871,0,正常
761212,0,0.021488871,0,正常
761049,0,0.021488871,0,正常
345550,0,0.021488871,0,正常
508415,0,0.021488871,0,正常
964303,0,0.021488871,0,正常
407256,0,0.021488871,0,正常
771205,0,0.021488871,0,正常
747208,0,0.021488871,0,正常
338031,0,0.021488871,0,正常
208368,0,0.021488871,0,正常
953715,0,0.021488871,0,正常
985099,0,0.021488871,0,正常
793582,0,0.021488871,0,正常
1507,0,0.021488871,0,正常
972589,0,0.021488871,0,正常
923211,0,0.021488871,0,正常
936619,0,0.021488871,0,正常
730984,0,0.021488871,0,正常
993464,0,0.021488871,0,正常
853759,0,0.021488871,0,正常
816406,0,0.021488871,0,正常
524440,0,0.021488871,0,正常
441696,0,0.021488871,0,正常
511158,0,0.021488871,0,正常
391,0,0.021488871,0,正常
447908,0,0.021488871,0,正常
442780,0,0.021488871,0,正常
994127,0,0.021488871,0,正常
849409,0,0.021488871,0,正常
922297,0,0.021488871,0,正常
563056,0,0.021488871,0,正常
285877,0,0.021488871,0,正常
841780,0,0.021488871,0,正常
267271,0,0.021488871,0,正常
533947,0,0.021488871,0,正常
843902,0,0.021488871,0,正常
436216,0,0.021488871,0,正常
937644,0,0.021488871,0,正常
733623,0,0.021488871,0,正常
847373,0,0.021488871,0,正常
845006,0,0.021488871,0,正常
337403,0,0.021488871,0,正常
898782,0,0.021488871,0,正常
992846,0,0.021488871,0,正常
897474,0,0.021488871,0,正常
527742,0,0.021488871,0,正常
933900,0,0.021488871,0,正常
816265,0,0.021488871,0,正常
889640,0,0.021488871,0,正常
472694,0,0.021488871,0,正常
317991,0,0.021488871,0,正常
483842,0,0.021488871,0,正常
926335,0,0.021488871,0,正常
880026,0,0.021488871,0,正常
886684,0,0.021488871,0,正常
477732,0,0.021488871,0,正常
456113,0,0.021488871,0,正常
471701,0,0.021488871,0,正常
468569,0,0.021488871,0,正常
314935,0,0.021488871,0,正常
882459,0,0.021488871,0,正常
469478,0,0.021488871,0,正常
925634,0,0.021488871,0,正常
883355,0,0.021488871,0,正常
724010,0,0.021488871,0,正常
875516,0,0.021488871,0,正常
722268,0,0.021488871,0,正常
150279,0,0.021488871,0,正常
929422,0,0.021488871,0,正常
324603,0,0.021488871,0,正常
465068,0,0.021488871,0,正常
453897,0,0.021488871,0,正常
329243,0,0.021488871,0,正常
930456,0,0.021488871,0,正常
292635,0,0.021488871,0,正常
815666,0,0.021488871,0,正常
1001942,0,0.021488871,0,正常
471068,0,0.021488871,0,正常
143259,0,0.021488871,0,正常
449812,0,0.021488871,0,正常
930759,0,0.021488871,0,正常
123281,0,0.021488871,0,正常
812319,0,0.021488871,0,正常
4470,0,0.021488871,0,正常
969106,0,0.021488871,0,正常
86809,0,0.021488871,0,正常
712007,0,0.021488871,0,正常
949502,0,0.021488871,0,正常
876583,0,0.021488871,0,正常
798889,0,0.021488871,0,正常
478003,0,0.021488871,0,正常
395131,0,0.021488871,0,正常
831313,0,0.021488871,0,正常
910369,0,0.021488871,0,正常
971760,0,0.021488871,0,正常
909988,0,0.021488871,0,正常
400388,0,0.021488871,0,正常
948157,0,0.021488871,0,正常
500365,0,0.021488871,0,正常
711823,0,0.021488871,0,正常
950474,0,0.021488871,0,正常
515191,0,0.021488871,0,正常
909611,0,0.021488871,0,正常
780543,0,0.021488871,0,正常
381691,0,0.021488871,0,正常
874912,0,0.021488871,0,正常
790398,0,0.021488871,0,正常
910856,0,0.021488871,0,正常
624633,0,0.021488871,0,正常
378588,1,0.021488871,0,正常
950988,0,0.021488871,0,正常
796353,0,0.021488871,0,正常
914241,0,0.021488871,0,正常
16153,0,0.021488871,0,正常
952051,0,0.021488871,0,正常
562886,0,0.021488871,0,正常
947877,0,0.021488871,0,正常
229144,0,0.021488871,0,正常
939004,0,0.021488871,0,正常
941160,0,0.021488871,0,正常
827645,0,0.021488871,0,正常
239468,0,0.021488871,0,正常
793477,0,0.021488871,0,正常
425332,0,0.021488871,0,正常
5152,0,0.021488871,0,正常
835122,0,0.021488871,0,正常
481492,0,0.021488871,0,正常
470409,0,0.021488871,0,正常
820127,0,0.021488871,0,正常
539604,0,0.021488871,0,正常
915893,0,0.021488871,0,正常
839468,0,0.021488871,0,正常
900625,0,0.021488871,0,正常
428722,0,0.021488871,0,正常
826885,0,0.021488871,0,正常
420421,0,0.021488871,0,正常
942789,0,0.021488871,0,正常
825614,0,0.021488871,0,正常
714772,0,0.021488871,0,正常
414704,0,0.021488871,0,正常
234201,0,0.021488871,0,正常
109966,0,0.021488871,0,正常
919066,0,0.021488871,0,正常
469470,0,0.021488871,0,正常
946110,0,0.021488871,0,正常
813638,0,0.021488871,0,正常
918003,0,0.021488871,0,正常
363963,0,0.021488871,0,正常
946705,0,0.021488871,0,正常
802234,0,0.021488871,0,正常
406606,0,0.021488871,0,正常
948642,0,0.021488871,0,正常
981765,0,0.021488871,0,正常
443024,0,0.021488871,0,正常
845807,0,0.021488871,0,正常
869241,0,0.021488871,0,正常
78225,0,0.021488871,0,正常
542860,0,0.021488871,0,正常
874575,0,0.021488871,0,正常
211966,0,0.021488871,0,正常
574029,0,0.021488871,0,正常
870621,0,0.021488871,0,正常
74733,0,0.021488871,0,正常
573253,0,0.021488871,0,正常
875552,0,0.021488871,0,正常
212015,0,0.021488871,0,正常
975696,0,0.021488871,0,正常
172109,0,0.021488871,0,正常
872837,0,0.021488871,0,正常
862490,0,0.021488871,0,正常
964531,0,0.021488871,0,正常
631663,0,0.021488871,0,正常
654914,0,0.021488871,0,正常
654755,0,0.021488871,0,正常
98766,0,0.021488871,0,正常
543707,0,0.021488871,0,正常
653869,0,0.021488871,0,正常
575266,0,0.021488871,0,正常
154061,0,0.021488871,0,正常
958304,0,0.021488871,0,正常
89183,0,0.021488871,0,正常
207342,0,0.021488871,0,正常
627947,0,0.021488871,0,正常
84149,0,0.021488871,0,正常
873408,0,0.021488871,0,正常
83411,0,0.021488871,0,正常
854005,0,0.021488871,0,正常
660253,0,0.021488871,0,正常
786992,0,0.021488871,0,正常
536547,0,0.021488871,0,正常
990616,0,0.021488871,0,正常
37049,0,0.021488871,0,正常
904170,0,0.021488871,0,正常
982594,0,0.021488871,0,正常
524870,0,0.021488871,0,正常
877930,0,0.021488871,0,正常
584955,0,0.021488871,0,正常
500971,0,0.021488871,0,正常
904820,0,0.021488871,0,正常
648371,0,0.021488871,0,正常
195919,0,0.021488871,0,正常
986779,0,0.021488871,0,正常
102780,0,0.021488871,0,正常
880216,0,0.021488871,0,正常
958167,0,0.021488871,0,正常
32772,0,0.021488871,0,正常
978493,0,0.021488871,0,正常
958982,0,0.021488871,0,正常
61584,0,0.021488871,0,正常
100859,0,0.021488871,0,正常
178790,0,0.021488871,0,正常
670826,0,0.021488871,0,正常
679738,0,0.021488871,0,正常
874184,0,0.021488871,0,正常
532433,0,0.021488871,0,正常
97800,0,0.021488871,0,正常
961156,0,0.021488871,0,正常
993641,0,0.021488871,0,正常
731653,0,0.021488871,0,正常
960395,0,0.021488871,0,正常
987548,0,0.021488871,0,正常
738309,0,0.021488871,0,正常
568652,0,0.021488871,0,正常
877789,0,0.021488871,0,正常
965817,0,0.021488871,0,正常
107809,0,0.021488871,0,正常
965873,0,0.021488871,0,正常
31245,0,0.021488871,0,正常
616453,0,0.021488871,0,正常
717850,0,0.021488871,0,正常
667992,0,0.021488871,0,正常
971974,0,0.021488871,0,正常
668121,0,0.021488871,0,正常
858123,1,0.021488871,0,正常
145045,0,0.021488871,0,正常
126593,0,0.021488871,0,正常
971491,0,0.021488871,0,正常
971061,0,0.021488871,0,正常
720698,0,0.021488871,0,正常
704409,0,0.021488871,0,正常
136822,0,0.021488871,0,正常
625264,0,0.021488871,0,正常
860987,0,0.021488871,0,正常
710266,0,0.021488871,0,正常
594709,0,0.021488871,0,正常
962117,0,0.021488871,0,正常
566815,0,0.021488871,0,正常
962419,0,0.021488871,0,正常
52472,0,0.021488871,0,正常
570251,0,0.021488871,0,正常
50042,0,0.021488871,0,正常
121489,0,0.021488871,0,正常
578221,0,0.021488871,0,正常
898045,0,0.021488871,0,正常
578780,0,0.021488871,0,正常
605301,0,0.021488871,0,正常
897836,1,0.021488871,0,正常
41131,0,0.021488871,0,正常
582346,0,0.021488871,0,正常
868257,0,0.021488871,0,正常
702290,0,0.021488871,0,正常
598891,0,0.021488871,0,正常
151249,0,0.021488871,0,正常
550084,0,0.021488871,0,正常
642925,0,0.021488871,0,正常
190994,1,0.021488871,0,正常
608961,0,0.021488871,0,正常
91742,0,0.021488871,0,正常
143701,0,0.021488871,0,正常
854917,0,0.021488871,0,正常
866792,0,0.021488871,0,正常
774,0,0.021488871,0,正常
996383,0,0.021488871,0,正常
104796,0,0.021488871,0,正常
854823,0,0.021488871,0,正常
789518,0,0.021488871,0,正常
204211,0,0.021488871,0,正常
966379,0,0.021488871,0,正常
555691,0,0.021488871,0,正常
580569,0,0.021488871,0,正常
701372,0,0.021488871,0,正常
633833,0,0.021488871,0,正常
701078,0,0.021488871,0,正常
183796,0,0.021488871,0,正常
78894,0,0.021488871,0,正常
597083,0,0.021488871,0,正常
802435,0,0.021488871,0,正常
601386,0,0.021488871,0,正常
862648,0,0.021488871,0,正常
871446,0,0.021488871,0,正常
635560,0,0.021488871,0,正常
3304,0,0.021488871,0,正常
639310,0,0.021488871,0,正常
186898,0,0.021488871,0,正常
140574,0,0.021488871,0,正常
84834,0,0.021488871,0,正常
677201,0,0.021488871,0,正常
653919,0,0.021488871,0,正常
653675,0,0.021488871,0,正常
62583,0,0.021488871,0,正常
460397,0,0.021488871,0,正常
840392,0,0.021488871,0,正常
718064,0,0.021488871,0,正常
988150,0,0.021488871,0,正常
62916,0,0.021488871,0,正常
718116,0,0.021488871,0,正常
731264,0,0.021488871,0,正常
547421,0,0.021488871,0,正常
986682,0,0.021488871,0,正常
811524,0,0.021488871,0,正常
750947,0,0.021488871,0,正常
128819,0,0.021488871,0,正常
734659,0,0.021488871,0,正常
914170,0,0.021488871,0,正常
254232,0,0.021488871,0,正常
462264,0,0.021488871,0,正常
943209,0,0.021488871,0,正常
912520,0,0.021488871,0,正常
690035,0,0.021488871,0,正常
990984,0,0.021488871,0,正常
977348,0,0.021488871,0,正常
912405,0,0.021488871,0,正常
293021,0,0.021488871,0,正常
771771,0,0.021488871,0,正常
770343,0,0.021488871,0,正常
976635,0,0.021488871,0,正常
888080,0,0.021488871,0,正常
989514,0,0.021488871,0,正常
945571,0,0.021488871,0,正常
612300,0,0.021488871,0,正常
1000010,0,0.021488871,0,正常
989448,0,0.021488871,0,正常
737809,0,0.021488871,0,正常
738158,0,0.021488871,0,正常
114430,0,0.021488871,0,正常
735305,0,0.021488871,0,正常
444803,0,0.021488871,0,正常
3315,0,0.021488871,0,正常
560725,0,0.021488871,0,正常
137563,0,0.021488871,0,正常
754884,0,0.021488871,0,正常
288118,0,0.021488871,0,正常
594433,0,0.021488871,0,正常
971485,0,0.021488871,0,正常
977658,0,0.021488871,0,正常
977582,0,0.021488871,0,正常
895514,0,0.021488871,0,正常
592446,0,0.021488871,0,正常
895818,0,0.021488871,0,正常
7621,0,0.021488871,0,正常
733237,0,0.021488871,0,正常
565115,0,0.021488871,0,正常
983290,0,0.021488871,0,正常
313523,1,0.021488871,0,正常
269205,0,0.021488871,0,正常
541,0,0.021488871,0,正常
950539,0,0.021488871,0,正常
845992,0,0.021488871,0,正常
131386,0,0.021488871,0,正常
752571,0,0.021488871,0,正常
940287,0,0.021488871,0,正常
565863,0,0.021488871,0,正常
544460,0,0.021488871,0,正常
176786,0,0.021488871,0,正常
729933,0,0.021488871,0,正常
753350,0,0.021488871,0,正常
730167,0,0.021488871,0,正常
748676,0,0.021488871,0,正常
67623,0,0.021488871,0,正常
946862,0,0.021488871,0,正常
661700,0,0.021488871,0,正常
220577,0,0.021488871,0,正常
495748,0,0.021488871,0,正常
980566,0,0.021488871,0,正常
681320,0,0.021488871,0,正常
259270,0,0.021488871,0,正常
215704,0,0.021488871,0,正常
687425,0,0.021488871,0,正常
982777,0,0.021488871,0,正常
679613,0,0.021488871,0,正常
980825,0,0.021488871,0,正常
693996,0,0.021488871,0,正常
632903,0,0.021488871,0,正常
486787,0,0.021488871,0,正常
981596,0,0.021488871,0,正常
697889,0,0.021488871,0,正常
680737,0,0.021488871,0,正常
685732,0,0.021488871,0,正常
582193,0,0.021488871,0,正常
984332,0,0.021488871,0,正常
307786,0,0.021488871,0,正常
25071,0,0.021488871,0,正常
204180,0,0.021488871,0,正常
955985,0,0.021488871,0,正常
994753,0,0.021488871,0,正常
984586,0,0.021488871,0,正常
683703,0,0.021488871,0,正常
994867,0,0.021488871,0,正常
564804,0,0.021488871,0,正常
677916,0,0.021488871,0,正常
684417,0,0.021488871,0,正常
807126,0,0.021488871,0,正常
980070,0,0.021488871,0,正常
79379,0,0.021488871,0,正常
953509,0,0.021488871,0,正常
2717,0,0.021488871,0,正常
977821,0,0.021488871,0,正常
967442,0,0.021488871,0,正常
997271,0,0.021488871,0,正常
238881,0,0.021488871,0,正常
286887,1,0.021488871,0,正常
71105,0,0.021488871,0,正常
885220,0,0.021488871,0,正常
978037,0,0.021488871,0,正常
995640,0,0.021488871,0,正常
621848,0,0.021488871,0,正常
288560,0,0.021488871,0,正常
709872,0,0.021488871,0,正常
772574,0,0.021488871,0,正常
713619,0,0.021488871,0,正常
69165,0,0.021488871,0,正常
992553,0,0.021488871,0,正常
910264,0,0.021488871,0,正常
473305,0,0.021488871,0,正常
110688,0,0.021488871,0,正常
697378,0,0.021488871,0,正常
700095,0,0.021488871,0,正常
882965,0,0.021488871,0,正常
279566,0,0.021488871,0,正常
883106,1,0.021488871,0,正常
694228,0,0.021488871,0,正常
981198,0,0.021488871,0,正常
883400,0,0.021488871,0,正常
474112,0,0.021488871,0,正常
980760,0,0.021488871,0,正常
951881,0,0.021488871,0,正常
980523,0,0.021488871,0,正常
581069,0,0.021488871,0,正常
883412,0,0.021488871,0,正常
979254,0,0.021488871,0,正常
958005,0,0.021488871,0,正常
775296,0,0.021488871,0,正常
470754,0,0.021488871,0,正常
307813,0,0.021488871,0,正常
809137,0,0.021488871,0,正常
808550,0,0.021488871,0,正常
739032,0,0.021488871,0,正常
845879,0,0.021488871,0,正常
843535,0,0.021488871,0,正常
425978,0,0.021488871,0,正常
319935,0,0.021488871,0,正常
840794,0,0.021488871,0,正常
592910,0,0.021488871,0,正常
426339,0,0.021488871,0,正常
745064,0,0.021488871,0,正常
313633,0,0.021488871,0,正常
427760,0,0.021488871,0,正常
302445,0,0.021488871,0,正常
776492,0,0.021488871,0,正常
791100,0,0.021488871,0,正常
750113,0,0.021488871,0,正常
298245,0,0.021488871,0,正常
834474,0,0.021488871,0,正常
784477,0,0.021488871,0,正常
974047,0,0.021488871,0,正常
606693,0,0.021488871,0,正常
753330,0,0.021488871,0,正常
779946,1,0.021488871,0,正常
283677,0,0.021488871,0,正常
277831,0,0.021488871,0,正常
975832,0,0.021488871,0,正常
826991,0,0.021488871,0,正常
333846,0,0.021488871,0,正常
341431,1,0.021488871,0,正常
346740,0,0.021488871,0,正常
969932,1,0.021488871,0,正常
696346,0,0.021488871,0,正常
562548,0,0.021488871,0,正常
564105,0,0.021488871,0,正常
564178,0,0.021488871,0,正常
959786,0,0.021488871,0,正常
390787,0,0.021488871,0,正常
414967,0,0.021488871,0,正常
881259,0,0.021488871,0,正常
406087,0,0.021488871,0,正常
706260,0,0.021488871,0,正常
571025,0,0.021488871,0,正常
711079,0,0.021488871,0,正常
867093,0,0.021488871,0,正常
865710,0,0.021488871,0,正常
963384,0,0.021488871,0,正常
579157,0,0.021488871,0,正常
964699,0,0.021488871,0,正常
371336,0,0.021488871,0,正常
965995,0,0.021488871,0,正常
968428,0,0.021488871,0,正常
582341,0,0.021488871,0,正常
732013,0,0.021488871,0,正常
583205,0,0.021488871,0,正常
821066,0,0.021488871,0,正常
855093,0,0.021488871,0,正常
853835,0,0.021488871,0,正常
969401,0,0.021488871,0,正常
826459,0,0.021488871,0,正常
826262,0,0.021488871,0,正常
841955,0,0.021488871,0,正常
773070,0,0.021488871,0,正常
629314,0,0.021488871,0,正常
804314,0,0.021488871,0,正常
456351,0,0.021488871,0,正常
744140,0,0.021488871,0,正常
128607,0,0.021488871,0,正常
124095,0,0.021488871,0,正常
638879,0,0.021488871,0,正常
123806,0,0.021488871,0,正常
121984,0,0.021488871,0,正常
736367,0,0.021488871,0,正常
735917,0,0.021488871,0,正常
735094,0,0.021488871,0,正常
774058,0,0.021488871,0,正常
820826,0,0.021488871,0,正常
259095,0,0.021488871,0,正常
821393,0,0.021488871,0,正常
6000,0,0.021488871,0,正常
731693,0,0.021488871,0,正常
465826,0,0.021488871,0,正常
645750,0,0.021488871,0,正常
767682,0,0.021488871,0,正常
835684,0,0.021488871,0,正常
647796,0,0.021488871,0,正常
836229,0,0.021488871,0,正常
764492,0,0.021488871,0,正常
763742,0,0.021488871,0,正常
837424,0,0.021488871,0,正常
101235,0,0.021488871,0,正常
795080,0,0.021488871,0,正常
119844,0,0.021488871,0,正常
790784,0,0.021488871,0,正常
149449,0,0.021488871,0,正常
438259,0,0.021488871,0,正常
823343,0,0.021488871,0,正常
440210,0,0.021488871,0,正常
759553,0,0.021488871,0,正常
238216,0,0.021488871,0,正常
238028,0,0.021488871,0,正常
979317,0,0.021488871,0,正常
979928,0,0.021488871,0,正常
766315,0,0.021488871,0,正常
211634,0,0.021488871,0,正常
204237,0,0.021488871,0,正常
777029,0,0.021488871,0,正常
985436,0,0.021488871,0,正常
779314,0,0.021488871,0,正常
185558,0,0.021488871,0,正常
185023,0,0.021488871,0,正常
761901,0,0.021488871,0,正常
759095,0,0.021488871,0,正常
124613,0,0.021488871,0,正常
623192,0,0.021488871,0,正常
177303,0,0.021488871,0,正常
988413,0,0.021488871,0,正常
989092,0,0.021488871,0,正常
799924,0,0.021488871,0,正常
793159,0,0.021488871,0,正常
992505,0,0.021488871,0,正常
793526,0,0.021488871,0,正常
561688,0,0.021488871,0,正常
887671,0,0.021488871,0,正常
433706,0,0.021488871,0,正常
453153,0,0.021488871,0,正常
568387,0,0.021488871,0,正常
909828,0,0.021488871,0,正常
569799,0,0.021488871,0,正常
606425,0,0.021488871,0,正常
443526,0,0.021488871,0,正常
953374,0,0.021488871,0,正常
877298,0,0.021488871,0,正常
878090,0,0.021488871,0,正常
601846,0,0.021488871,0,正常
241093,0,0.021488871,0,正常
601532,0,0.021488871,0,正常
882899,0,0.021488871,0,正常
903353,0,0.021488871,0,正常
594937,0,0.021488871,0,正常
846243,0,0.021488871,0,正常
580396,0,0.021488871,0,正常
902564,0,0.021488871,0,正常
591142,0,0.021488871,0,正常
945932,0,0.021488871,0,正常
569606,0,0.021488871,0,正常
592404,0,0.021488871,0,正常
228318,0,0.021488871,0,正常
904393,0,0.021488871,0,正常
593679,0,0.021488871,0,正常
904622,0,0.021488871,0,正常
891951,0,0.021488871,0,正常
565301,0,0.021488871,0,正常
943715,0,0.021488871,0,正常
439896,0,0.021488871,0,正常
439456,0,0.021488871,0,正常
910245,0,0.021488871,0,正常
607340,0,0.021488871,0,正常
833959,0,0.021488871,0,正常
406073,0,0.021488871,0,正常
967616,0,0.021488871,0,正常
644943,0,0.021488871,0,正常
281380,0,0.021488871,0,正常
280088,0,0.021488871,0,正常
409681,0,0.021488871,0,正常
644425,0,0.021488871,0,正常
839646,0,0.021488871,0,正常
841928,0,0.021488871,0,正常
915755,0,0.021488871,0,正常
849850,0,0.021488871,0,正常
422352,0,0.021488871,0,正常
628479,0,0.021488871,0,正常
548069,0,0.021488871,0,正常
550349,0,0.021488871,0,正常
300986,0,0.021488871,0,正常
616509,0,0.021488871,0,正常
865440,0,0.021488871,0,正常
612206,0,0.021488871,0,正常
611457,0,0.021488871,0,正常
302810,0,0.021488871,0,正常
257584,0,0.021488871,0,正常
870742,0,0.021488871,0,正常
561305,0,0.021488871,0,正常
306955,0,0.021488871,0,正常
566331,0,0.021488871,0,正常
598104,0,0.021488871,0,正常
888451,0,0.021488871,0,正常
555338,0,0.021488871,0,正常
485480,0,0.021488871,0,正常
941954,0,0.021488871,0,正常
653050,0,0.021488871,0,正常
858979,0,0.021488871,0,正常
942359,0,0.021488871,0,正常
541339,0,0.021488871,0,正常
857383,0,0.021488871,0,正常
190566,0,0.021488871,0,正常
916597,0,0.021488871,0,正常
915534,0,0.021488871,0,正常
942944,0,0.021488871,0,正常
943697,0,0.021488871,0,正常
855270,0,0.021488871,0,正常
660973,0,0.021488871,0,正常
910370,0,0.021488871,0,正常
853911,0,0.021488871,0,正常
906315,0,0.021488871,0,正常
552946,0,0.021488871,0,正常
949503,0,0.021488871,0,正常
554389,0,0.021488871,0,正常
450556,1,0.021488871,0,正常
448854,0,0.021488871,0,正常
954173,0,0.021488871,0,正常
846448,0,0.021488871,0,正常
434300,1,0.021488871,0,正常
557232,0,0.021488871,0,正常
896793,0,0.021488871,0,正常
381951,0,0.021488871,0,正常
940346,0,0.021488871,0,正常
493213,0,0.021488871,0,正常
554869,0,0.021488871,0,正常
936444,0,0.021488871,0,正常
911335,0,0.021488871,0,正常
886786,0,0.021488871,0,正常
911532,0,0.021488871,0,正常
913422,0,0.021488871,0,正常
547134,0,0.021488871,0,正常
937847,0,0.021488871,0,正常
937343,0,0.021488871,0,正常
613560,0,0.021488871,0,正常
915742,0,0.021488871,0,正常
936354,0,0.021488871,0,正常
936060,0,0.021488871,0,正常
935970,0,0.021488871,0,正常
204709,0,0.021488871,0,正常
621926,0,0.021488871,0,正常
918067,0,0.021488871,0,正常
203578,0,0.021488871,0,正常
361278,0,0.021488871,0,正常
932533,0,0.021488871,0,正常
625267,0,0.021488871,0,正常
531809,0,0.021488871,0,正常
201543,0,0.021488871,0,正常
629929,0,0.021488871,0,正常
926325,0,0.021488871,0,正常
632369,0,0.021488871,0,正常
364614,0,0.021488871,0,正常
516533,0,0.021488871,0,正常
643177,0,0.021488871,0,正常
27925,0,0.021488871,0,正常
725858,0,0.021488871,0,正常
656086,0,0.021488871,0,正常
565309,0,0.021488871,0,正常
582884,0,0.021488871,0,正常
581996,0,0.021488871,0,正常
664888,0,0.021488871,0,正常
354906,0,0.021488871,0,正常
947180,0,0.021488871,0,正常
364463,0,0.021488871,0,正常
662487,0,0.021488871,0,正常
944209,0,0.021488871,0,正常
960410,0,0.021488871,0,正常
942216,0,0.021488871,0,正常
374139,0,0.021488871,0,正常
940144,0,0.021488871,0,正常
767972,0,0.021488871,0,正常
565537,0,0.021488871,0,正常
966564,0,0.021488871,0,正常
939036,0,0.021488871,0,正常
575232,0,0.021488871,0,正常
938289,0,0.021488871,0,正常
574040,0,0.021488871,0,正常
962052,0,0.021488871,0,正常
933043,0,0.021488871,0,正常
963627,0,0.021488871,0,正常
931217,0,0.021488871,0,正常
930965,0,0.021488871,0,正常
930757,0,0.021488871,0,正常
568519,0,0.021488871,0,正常
927483,0,0.021488871,0,正常
965639,0,0.021488871,0,正常
4025,0,0.021488871,0,正常
756847,0,0.021488871,0,正常
955030,0,0.021488871,0,正常
951591,0,0.021488871,0,正常
965561,0,0.021488871,0,正常
965005,0,0.021488871,0,正常
738449,0,0.021488871,0,正常
684636,0,0.021488871,0,正常
963908,0,0.021488871,0,正常
14181,0,0.021488871,0,正常
960996,0,0.021488871,0,正常
595607,0,0.021488871,0,正常
546635,0,0.021488871,0,正常
744846,0,0.021488871,0,正常
592501,0,0.021488871,0,正常
745655,0,0.021488871,0,正常
948714,0,0.021488871,0,正常
948813,0,0.021488871,0,正常
316538,0,0.021488871,0,正常
8100,0,0.021488871,0,正常
950785,0,0.021488871,0,正常
318173,0,0.021488871,0,正常
588312,0,0.021488871,0,正常
956098,0,0.021488871,0,正常
671918,0,0.021488871,0,正常
754504,0,0.021488871,0,正常
5981,0,0.021488871,0,正常
585010,0,0.021488871,0,正常
343075,0,0.021488871,0,正常
553257,0,0.021488871,0,正常
756373,0,0.021488871,0,正常
925107,0,0.021488871,0,正常
412165,0,0.021488871,0,正常
30951,0,0.021488871,0,正常
535710,0,0.021488871,0,正常
888537,0,0.021488871,0,正常
614911,0,0.021488871,0,正常
887401,0,0.021488871,0,正常
582736,0,0.021488871,0,正常
460077,0,0.021488871,0,正常
583778,0,0.021488871,0,正常
879526,0,0.021488871,0,正常
877614,0,0.021488871,0,正常
877552,0,0.021488871,0,正常
981132,0,0.021488871,0,正常
606985,0,0.021488871,0,正常
818242,0,0.021488871,0,正常
818823,0,0.021488871,0,正常
871972,0,0.021488871,0,正常
918825,0,0.021488871,0,正常
602751,0,0.021488871,0,正常
826288,0,0.021488871,0,正常
865314,0,0.021488871,0,正常
532162,0,0.021488871,0,正常
530486,0,0.021488871,0,正常
489770,0,0.021488871,0,正常
855564,0,0.021488871,0,正常
852163,0,0.021488871,0,正常
836359,0,0.021488871,0,正常
494203,0,0.021488871,0,正常
494302,0,0.021488871,0,正常
840742,0,0.021488871,0,正常
514960,0,0.021488871,0,正常
545471,0,0.021488871,0,正常
616035,0,0.021488871,0,正常
889635,0,0.021488871,0,正常
890533,0,0.021488871,0,正常
916649,0,0.021488871,0,正常
431680,0,0.021488871,0,正常
573404,0,0.021488871,0,正常
435715,0,0.021488871,0,正常
563106,0,0.021488871,0,正常
576916,0,0.021488871,0,正常
781786,0,0.021488871,0,正常
632120,0,0.021488871,0,正常
562289,0,0.021488871,0,正常
972728,0,0.021488871,0,正常
973042,0,0.021488871,0,正常
906368,0,0.021488871,0,正常
996185,0,0.021488871,0,正常
784747,0,0.021488871,0,正常
448865,0,0.021488871,0,正常
899396,0,0.021488871,0,正常
898551,0,0.021488871,0,正常
557457,0,0.021488871,0,正常
994797,0,0.021488871,0,正常
897208,0,0.021488871,0,正常
550330,0,0.021488871,0,正常
896109,0,0.021488871,0,正常
616344,0,0.021488871,0,正常
794001,0,0.021488871,0,正常
549383,0,0.021488871,0,正常
895560,0,0.021488871,0,正常
977431,0,0.021488871,0,正常
966151,0,0.021488871,0,正常
966776,0,0.021488871,0,正常
283649,0,0.021488871,0,正常
886035,0,0.021488871,0,正常
874755,0,0.021488871,0,正常
668948,0,0.021488871,0,正常
79113,0,0.021488871,0,正常
