fraud_node_id,source_node_id,source_node_type,path_nodes,path_edges,hop_count,earliest_tx_time,total_amount_twd,source_risk_score,best_causal_node,causal_confidence,causal_scores,validation_ok
user_830361,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_830361""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_830361"", ""timestamp"": ""2025-10-06 09:52:25"", ""amount"": 10.59, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-06 09:52:25,10.59,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_830361"": 0.0}",True
user_839816,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_839816""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_839816"", ""timestamp"": ""2025-10-06 09:53:35"", ""amount"": 10.59, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-06 09:53:35,10.59,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_839816"": 0.0}",True
user_841290,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_841290""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_841290"", ""timestamp"": ""2025-10-05 14:34:05"", ""amount"": 10.59, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-05 14:34:05,10.59,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_841290"": 0.0}",True
user_845779,wallet_95a36f49891c8efeaeb25358a28122d2,wallet,"[""wallet_95a36f49891c8efeaeb25358a28122d2"", ""user_901852"", ""user_861213"", ""user_845779""]","[{""src"": ""wallet_95a36f49891c8efeaeb25358a28122d2"", ""dst"": ""user_901852"", ""timestamp"": ""2025-10-31 06:14:15"", ""amount"": 129619.29, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}, {""src"": ""user_901852"", ""dst"": ""user_861213"", ""timestamp"": ""2025-10-13 18:26:04"", ""amount"": 9954.24, ""type"": ""internal"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0012}, {""src"": ""user_861213"", ""dst"": ""user_845779"", ""timestamp"": ""2025-10-07 08:45:41"", ""amount"": 69674.23, ""type"": ""internal"", ""causal_score"": 0.0, ""phi_src"": 0.0012, ""phi_dst"": 0.0003}]",3,2025-10-07 08:45:41,209247.76,0.0,user_861213,0.001,"{""wallet_95a36f49891c8efeaeb25358a28122d2"": 0.0, ""user_901852"": 0.0, ""user_861213"": 0.0012118816375732422, ""user_845779"": 0.00033289194107055664}",True
user_847982,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_847982""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_847982"", ""timestamp"": ""2025-10-21 19:16:11"", ""amount"": 10.08, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-21 19:16:11,10.08,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_847982"": 0.0}",True
user_853353,wallet_4d41a6472aa47226889c0099823f417b,wallet,"[""wallet_4d41a6472aa47226889c0099823f417b"", ""user_853353""]","[{""src"": ""wallet_4d41a6472aa47226889c0099823f417b"", ""dst"": ""user_853353"", ""timestamp"": ""2025-10-14 17:02:25"", ""amount"": 0.0, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-14 17:02:25,0.0,0.0,wallet_4d41a6472aa47226889c0099823f417b,0.0,"{""wallet_4d41a6472aa47226889c0099823f417b"": 0.0, ""user_853353"": 0.0}",True
user_859218,wallet_3fd7c0408b7caaa7802bfb986b1257e9,wallet,"[""wallet_3fd7c0408b7caaa7802bfb986b1257e9"", ""user_929172"", ""user_859218""]","[{""src"": ""wallet_3fd7c0408b7caaa7802bfb986b1257e9"", ""dst"": ""user_929172"", ""timestamp"": ""2025-10-02 06:24:55"", ""amount"": 96223.83, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0007, ""phi_dst"": 0.0011}, {""src"": ""user_929172"", ""dst"": ""user_859218"", ""timestamp"": ""2025-10-03 15:59:40"", ""amount"": 29947.86, ""type"": ""internal"", ""causal_score"": 0.0, ""phi_src"": 0.0011, ""phi_dst"": 0.0}]",2,2025-10-02 06:24:55,126171.69,0.0,wallet_3fd7c0408b7caaa7802bfb986b1257e9,0.0008,"{""wallet_3fd7c0408b7caaa7802bfb986b1257e9"": 0.000694259098963812, ""user_929172"": 0.0010818662121891975, ""user_859218"": 0.0}",True
user_864014,wallet_5026ad44314b0c0fcc98b39f9ace7e2d,wallet,"[""wallet_5026ad44314b0c0fcc98b39f9ace7e2d"", ""user_864014""]","[{""src"": ""wallet_5026ad44314b0c0fcc98b39f9ace7e2d"", ""dst"": ""user_864014"", ""timestamp"": ""2025-10-15 15:35:05"", ""amount"": 9830.4, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0001}]",1,2025-10-15 15:35:05,9830.4,0.0,user_864014,0.0001,"{""wallet_5026ad44314b0c0fcc98b39f9ace7e2d"": 0.0, ""user_864014"": 0.00013297796249389648}",True
user_867571,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_867571""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_867571"", ""timestamp"": ""2025-10-18 20:00:50"", ""amount"": 9.9, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-18 20:00:50,9.9,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_867571"": 0.0}",True
user_870701,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_870701""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_870701"", ""timestamp"": ""2025-10-23 12:34:20"", ""amount"": 9.77, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-23 12:34:20,9.77,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_870701"": 0.0}",True
user_872208,wallet_21170cfc3216c248ebcd0cf8a7d6935b,wallet,"[""wallet_21170cfc3216c248ebcd0cf8a7d6935b"", ""user_872208""]","[{""src"": ""wallet_21170cfc3216c248ebcd0cf8a7d6935b"", ""dst"": ""user_872208"", ""timestamp"": ""2025-10-30 17:08:00"", ""amount"": 0.0, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-30 17:08:00,0.0,0.0,wallet_21170cfc3216c248ebcd0cf8a7d6935b,0.0,"{""wallet_21170cfc3216c248ebcd0cf8a7d6935b"": 0.0, ""user_872208"": 0.0}",True
user_875988,wallet_2985d83ed6c37d0b1924fbf3b1da9c3f,wallet,"[""wallet_2985d83ed6c37d0b1924fbf3b1da9c3f"", ""user_875988""]","[{""src"": ""wallet_2985d83ed6c37d0b1924fbf3b1da9c3f"", ""dst"": ""user_875988"", ""timestamp"": ""2025-10-30 17:07:45"", ""amount"": 0.0, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-30 17:07:45,0.0,0.0,wallet_2985d83ed6c37d0b1924fbf3b1da9c3f,0.0,"{""wallet_2985d83ed6c37d0b1924fbf3b1da9c3f"": 0.0, ""user_875988"": 0.0}",True
user_877949,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_877949""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_877949"", ""timestamp"": ""2025-10-18 19:59:36"", ""amount"": 9.9, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-18 19:59:36,9.9,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_877949"": 0.0}",True
user_882309,wallet_311be3beb976f95675774f0eca544bb7,wallet,"[""wallet_311be3beb976f95675774f0eca544bb7"", ""user_882309""]","[{""src"": ""wallet_311be3beb976f95675774f0eca544bb7"", ""dst"": ""user_882309"", ""timestamp"": ""2025-10-30 17:06:20"", ""amount"": 0.0, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-30 17:06:20,0.0,0.0,wallet_311be3beb976f95675774f0eca544bb7,0.0,"{""wallet_311be3beb976f95675774f0eca544bb7"": 0.0, ""user_882309"": 0.0}",True
user_884045,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_884045""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_884045"", ""timestamp"": ""2025-10-20 14:42:36"", ""amount"": 10.08, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-20 14:42:36,10.08,0.0,user_884045,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_884045"": 1.5616416931152344e-05}",True
user_884063,wallet_21170cfc3216c248ebcd0cf8a7d6935b,wallet,"[""wallet_21170cfc3216c248ebcd0cf8a7d6935b"", ""user_884063""]","[{""src"": ""wallet_21170cfc3216c248ebcd0cf8a7d6935b"", ""dst"": ""user_884063"", ""timestamp"": ""2025-10-30 17:08:01"", ""amount"": 0.0, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-30 17:08:01,0.0,0.0,wallet_21170cfc3216c248ebcd0cf8a7d6935b,0.0,"{""wallet_21170cfc3216c248ebcd0cf8a7d6935b"": 0.0, ""user_884063"": 0.0}",True
user_889212,wallet_8977244be8fb1837d84dd101c71c4e70,wallet,"[""wallet_8977244be8fb1837d84dd101c71c4e70"", ""user_889212""]","[{""src"": ""wallet_8977244be8fb1837d84dd101c71c4e70"", ""dst"": ""user_889212"", ""timestamp"": ""2025-10-17 16:38:15"", ""amount"": 0.0, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-17 16:38:15,0.0,0.0,wallet_8977244be8fb1837d84dd101c71c4e70,0.0,"{""wallet_8977244be8fb1837d84dd101c71c4e70"": 0.0, ""user_889212"": 0.0}",True
user_890456,wallet_853cc2a98da4d75c34beb0bb3727c772,wallet,"[""wallet_853cc2a98da4d75c34beb0bb3727c772"", ""user_890456""]","[{""src"": ""wallet_853cc2a98da4d75c34beb0bb3727c772"", ""dst"": ""user_890456"", ""timestamp"": ""2025-10-30 17:07:30"", ""amount"": 0.0, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-30 17:07:30,0.0,0.0,wallet_853cc2a98da4d75c34beb0bb3727c772,0.0,"{""wallet_853cc2a98da4d75c34beb0bb3727c772"": 0.0, ""user_890456"": 0.0}",True
user_911419,wallet_fae5c3150f2002f480584fb1077d933e,wallet,"[""wallet_fae5c3150f2002f480584fb1077d933e"", ""user_911419""]","[{""src"": ""wallet_fae5c3150f2002f480584fb1077d933e"", ""dst"": ""user_911419"", ""timestamp"": ""2025-10-27 07:02:45"", ""amount"": 32684.34, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-27 07:02:45,32684.34,0.0,wallet_fae5c3150f2002f480584fb1077d933e,0.0,"{""wallet_fae5c3150f2002f480584fb1077d933e"": 0.0, ""user_911419"": 0.0}",True
user_913020,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_913020""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_913020"", ""timestamp"": ""2025-10-20 13:55:31"", ""amount"": 10.08, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-20 13:55:31,10.08,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_913020"": 0.0}",True
user_917032,wallet_fe5a0efa6332855484d025f17d9c8657,wallet,"[""wallet_fe5a0efa6332855484d025f17d9c8657"", ""user_917032""]","[{""src"": ""wallet_fe5a0efa6332855484d025f17d9c8657"", ""dst"": ""user_917032"", ""timestamp"": ""2025-10-27 13:53:56"", ""amount"": 0.0, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-27 13:53:56,0.0,0.0,wallet_fe5a0efa6332855484d025f17d9c8657,0.0,"{""wallet_fe5a0efa6332855484d025f17d9c8657"": 0.0, ""user_917032"": 0.0}",True
user_921648,wallet_8465a18bdc007232c9a626da8d4228ff,wallet,"[""wallet_8465a18bdc007232c9a626da8d4228ff"", ""user_921648""]","[{""src"": ""wallet_8465a18bdc007232c9a626da8d4228ff"", ""dst"": ""user_921648"", ""timestamp"": ""2025-10-24 22:35:15"", ""amount"": 37379.52, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-24 22:35:15,37379.52,0.0,wallet_8465a18bdc007232c9a626da8d4228ff,0.0,"{""wallet_8465a18bdc007232c9a626da8d4228ff"": 0.0, ""user_921648"": 0.0}",True
user_931014,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_931014""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_931014"", ""timestamp"": ""2025-10-23 12:34:06"", ""amount"": 9.77, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-23 12:34:06,9.77,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_931014"": 0.0}",True
user_934217,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_934217""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_934217"", ""timestamp"": ""2025-10-05 14:51:55"", ""amount"": 10.59, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-05 14:51:55,10.59,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_934217"": 0.0}",True
user_947239,wallet_dda59144a29dab5303593005abba5327,wallet,"[""wallet_dda59144a29dab5303593005abba5327"", ""user_947239""]","[{""src"": ""wallet_dda59144a29dab5303593005abba5327"", ""dst"": ""user_947239"", ""timestamp"": ""2025-10-07 06:05:55"", ""amount"": 35431.0, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-07 06:05:55,35431.0,0.0,wallet_dda59144a29dab5303593005abba5327,0.0,"{""wallet_dda59144a29dab5303593005abba5327"": 0.0, ""user_947239"": 0.0}",True
user_948190,wallet_0f8941f0a457fcd299bc8df210ff09af,wallet,"[""wallet_0f8941f0a457fcd299bc8df210ff09af"", ""user_948190""]","[{""src"": ""wallet_0f8941f0a457fcd299bc8df210ff09af"", ""dst"": ""user_948190"", ""timestamp"": ""2025-10-27 09:39:25"", ""amount"": 1155.88, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-27 09:39:25,1155.88,0.0,wallet_0f8941f0a457fcd299bc8df210ff09af,0.0,"{""wallet_0f8941f0a457fcd299bc8df210ff09af"": 0.0, ""user_948190"": 0.0}",True
user_950081,user_978982,user,"[""user_978982"", ""wallet_9ada2575f09da6b6a976ad4c7f775ad4"", ""user_950081""]","[{""src"": ""user_978982"", ""dst"": ""wallet_9ada2575f09da6b6a976ad4c7f775ad4"", ""timestamp"": ""2025-10-09 13:20:05"", ""amount"": 99617.87, ""type"": ""withdrawal"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}, {""src"": ""wallet_9ada2575f09da6b6a976ad4c7f775ad4"", ""dst"": ""user_950081"", ""timestamp"": ""2025-10-15 23:39:25"", ""amount"": 4797.31, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",2,2025-10-09 13:20:05,104415.18,0.9337,user_978982,0.0,"{""user_978982"": 1.3828277587890625e-05, ""wallet_9ada2575f09da6b6a976ad4c7f775ad4"": 0.0, ""user_950081"": 0.0}",True
user_952880,wallet_17502fef467bad941823ee2ab15c7e30,wallet,"[""wallet_17502fef467bad941823ee2ab15c7e30"", ""user_952880""]","[{""src"": ""wallet_17502fef467bad941823ee2ab15c7e30"", ""dst"": ""user_952880"", ""timestamp"": ""2025-10-13 22:23:05"", ""amount"": 2718.49, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-13 22:23:05,2718.49,0.0,wallet_17502fef467bad941823ee2ab15c7e30,0.0,"{""wallet_17502fef467bad941823ee2ab15c7e30"": 0.0, ""user_952880"": 0.0}",True
user_959146,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_959146""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_959146"", ""timestamp"": ""2025-10-15 12:50:15"", ""amount"": 10.15, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-15 12:50:15,10.15,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_959146"": 0.0}",True
user_959549,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_959549""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_959549"", ""timestamp"": ""2025-10-06 09:35:35"", ""amount"": 10.59, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-06 09:35:35,10.59,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_959549"": 0.0}",True
user_966670,wallet_b2254200e611c7668e94505257a93a00,wallet,"[""wallet_b2254200e611c7668e94505257a93a00"", ""user_966670""]","[{""src"": ""wallet_b2254200e611c7668e94505257a93a00"", ""dst"": ""user_966670"", ""timestamp"": ""2025-10-02 14:42:05"", ""amount"": 923.48, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0036, ""phi_dst"": 0.0003}]",1,2025-10-02 14:42:05,923.48,0.0,wallet_b2254200e611c7668e94505257a93a00,0.0035,"{""wallet_b2254200e611c7668e94505257a93a00"": 0.003569919615983963, ""user_966670"": 0.0003167390823364258}",True
user_967086,wallet_fa558358a3f082594cbf6ad8a0eb82fc,wallet,"[""wallet_fa558358a3f082594cbf6ad8a0eb82fc"", ""user_967086""]","[{""src"": ""wallet_fa558358a3f082594cbf6ad8a0eb82fc"", ""dst"": ""user_967086"", ""timestamp"": ""2025-10-02 00:55:05"", ""amount"": 2772.14, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-02 00:55:05,2772.14,0.0,wallet_fa558358a3f082594cbf6ad8a0eb82fc,0.0,"{""wallet_fa558358a3f082594cbf6ad8a0eb82fc"": 0.0, ""user_967086"": 0.0}",True
user_967568,wallet_e7ce3b6e94c40136fc896cb4c950c1ac,wallet,"[""wallet_e7ce3b6e94c40136fc896cb4c950c1ac"", ""user_967568""]","[{""src"": ""wallet_e7ce3b6e94c40136fc896cb4c950c1ac"", ""dst"": ""user_967568"", ""timestamp"": ""2025-10-18 11:48:15"", ""amount"": 150420.42, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-18 11:48:15,150420.42,0.0,user_967568,0.0,"{""wallet_e7ce3b6e94c40136fc896cb4c950c1ac"": 0.0, ""user_967568"": 3.993511199951172e-05}",True
user_969118,wallet_c7ea3189c673283a41fac58dbaedb8f0,wallet,"[""wallet_c7ea3189c673283a41fac58dbaedb8f0"", ""user_969118""]","[{""src"": ""wallet_c7ea3189c673283a41fac58dbaedb8f0"", ""dst"": ""user_969118"", ""timestamp"": ""2025-10-14 16:37:55"", ""amount"": 0.0, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-14 16:37:55,0.0,0.0,wallet_c7ea3189c673283a41fac58dbaedb8f0,0.0,"{""wallet_c7ea3189c673283a41fac58dbaedb8f0"": 0.0, ""user_969118"": 0.0}",True
user_971140,user_982829,user,"[""user_982829"", ""wallet_d41e6583b1b4fb2b6eb79b190385e636"", ""user_971140""]","[{""src"": ""user_982829"", ""dst"": ""wallet_d41e6583b1b4fb2b6eb79b190385e636"", ""timestamp"": ""2025-10-11 22:55:57"", ""amount"": 6187.4, ""type"": ""withdrawal"", ""causal_score"": 0.0, ""phi_src"": 0.0006, ""phi_dst"": 0.0018}, {""src"": ""wallet_d41e6583b1b4fb2b6eb79b190385e636"", ""dst"": ""user_971140"", ""timestamp"": ""2025-10-13 23:07:46"", ""amount"": 4474.33, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0018, ""phi_dst"": 0.0001}]",2,2025-10-11 22:55:57,10661.73,0.0,wallet_d41e6583b1b4fb2b6eb79b190385e636,0.0015,"{""user_982829"": 0.0005691940896213055, ""wallet_d41e6583b1b4fb2b6eb79b190385e636"": 0.0018010649364441633, ""user_971140"": 0.0001188516616821289}",True
user_972062,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_972062""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_972062"", ""timestamp"": ""2025-10-03 13:28:50"", ""amount"": 10.6, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-03 13:28:50,10.6,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_972062"": 0.0}",True
user_973272,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_973272""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_973272"", ""timestamp"": ""2025-10-01 11:12:45"", ""amount"": 10.44, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-01 11:12:45,10.44,0.0,wallet_30eadea0cb82bd52b65dfd196ac02715,0.0,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.0, ""user_973272"": 0.0}",True
user_974980,wallet_4cd8794d384b7fb30c127c50f2575bf6,wallet,"[""wallet_4cd8794d384b7fb30c127c50f2575bf6"", ""user_974980""]","[{""src"": ""wallet_4cd8794d384b7fb30c127c50f2575bf6"", ""dst"": ""user_974980"", ""timestamp"": ""2025-10-05 12:53:47"", ""amount"": 597.13, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-05 12:53:47,597.13,0.0,wallet_4cd8794d384b7fb30c127c50f2575bf6,0.0,"{""wallet_4cd8794d384b7fb30c127c50f2575bf6"": 0.0, ""user_974980"": 0.0}",True
user_976578,wallet_be7f952cf06ae4e79d02d29c27330da5,wallet,"[""wallet_be7f952cf06ae4e79d02d29c27330da5"", ""user_976578""]","[{""src"": ""wallet_be7f952cf06ae4e79d02d29c27330da5"", ""dst"": ""user_976578"", ""timestamp"": ""2025-10-20 20:38:15"", ""amount"": 3076.3, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-20 20:38:15,3076.3,0.0,wallet_be7f952cf06ae4e79d02d29c27330da5,0.0,"{""wallet_be7f952cf06ae4e79d02d29c27330da5"": 0.0, ""user_976578"": 0.0}",True
user_976870,wallet_8465a18bdc007232c9a626da8d4228ff,wallet,"[""wallet_8465a18bdc007232c9a626da8d4228ff"", ""user_976870""]","[{""src"": ""wallet_8465a18bdc007232c9a626da8d4228ff"", ""dst"": ""user_976870"", ""timestamp"": ""2025-10-15 00:10:05"", ""amount"": 6231.0, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0002}]",1,2025-10-15 00:10:05,6231.0,0.0,user_976870,0.0002,"{""wallet_8465a18bdc007232c9a626da8d4228ff"": 0.0, ""user_976870"": 0.00015938282012939453}",True
user_977205,wallet_9a06d46cffd7edeaf9bd4299c43441ff,wallet,"[""wallet_9a06d46cffd7edeaf9bd4299c43441ff"", ""user_977205""]","[{""src"": ""wallet_9a06d46cffd7edeaf9bd4299c43441ff"", ""dst"": ""user_977205"", ""timestamp"": ""2025-10-15 20:06:35"", ""amount"": 3047.42, ""type"": ""deposit"", ""causal_score"": 0.0, ""phi_src"": 0.0, ""phi_dst"": 0.0}]",1,2025-10-15 20:06:35,3047.42,0.0,wallet_9a06d46cffd7edeaf9bd4299c43441ff,0.0,"{""wallet_9a06d46cffd7edeaf9bd4299c43441ff"": 0.0, ""user_977205"": 0.0}",True
