fraud_node_id,source_node_id,source_node_type,path_nodes,path_edges,hop_count,earliest_tx_time,total_amount_twd,source_risk_score,best_causal_node,causal_confidence,causal_scores,validation_ok
user_367838,user_664631,user,"[""user_664631"", ""external_bank"", ""user_367838""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4329}, {""src"": ""external_bank"", ""dst"": ""user_367838"", ""timestamp"": ""2025-10-01 00:02:59"", ""amount"": 100000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-01 00:02:59,2100000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18271350860595703, ""external_bank"": 0.25013893842697144, ""user_367838"": 0.1827000081539154}",True
user_388032,user_664631,user,"[""user_664631"", ""external_bank"", ""user_388032""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.433}, {""src"": ""external_bank"", ""dst"": ""user_388032"", ""timestamp"": ""2025-10-24 13:02:42"", ""amount"": 10000.0, ""type"": ""twd_in"", ""causal_score"": 0.4329}]",2,2025-10-05 22:39:25,2010000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18274052441120148, ""external_bank"": 0.25021323561668396, ""user_388032"": 0.18272365629673004}",True
user_391318,user_664631,user,"[""user_664631"", ""external_bank"", ""user_391318""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_391318"", ""timestamp"": ""2025-10-12 21:43:56"", ""amount"": 6500.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2006500.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18273790180683136, ""external_bank"": 0.2500501871109009, ""user_391318"": 0.182728111743927}",True
user_400913,wallet_80b196f4807ab4b011b70e1d2ac0d786,wallet,"[""wallet_80b196f4807ab4b011b70e1d2ac0d786"", ""user_400913""]","[{""src"": ""wallet_80b196f4807ab4b011b70e1d2ac0d786"", ""dst"": ""user_400913"", ""timestamp"": ""2025-10-11 07:52:05"", ""amount"": 347.17, ""type"": ""deposit"", ""causal_score"": 0.6149}]",1,2025-10-11 07:52:05,347.17,0.0,user_400913,0.3075,"{""wallet_80b196f4807ab4b011b70e1d2ac0d786"": 0.25007468461990356, ""user_400913"": 0.36483830213546753}",True
user_402799,user_664631,user,"[""user_664631"", ""external_bank"", ""user_35495"", ""user_402799""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.3492}, {""src"": ""external_bank"", ""dst"": ""user_35495"", ""timestamp"": ""2025-10-02 22:55:47"", ""amount"": 16000.0, ""type"": ""twd_in"", ""causal_score"": 0.3334}, {""src"": ""user_35495"", ""dst"": ""user_402799"", ""timestamp"": ""2025-10-14 15:13:56"", ""amount"": 59131.69, ""type"": ""internal"", ""causal_score"": 0.3492}]",3,2025-10-02 22:55:47,2075131.69,1.0,user_664631,0.1746,"{""user_664631"": 0.18255658447742462, ""external_bank"": 0.16668651501337686, ""user_35495"": 0.16667298475901285, ""user_402799"": 0.18249672651290894}",True
user_404505,user_664631,user,"[""user_664631"", ""external_bank"", ""user_404505""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_404505"", ""timestamp"": ""2025-10-27 13:08:10"", ""amount"": 40000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2040000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18269306421279907, ""external_bank"": 0.25009211897850037, ""user_404505"": 0.18273425102233887}",True
user_420860,user_664631,user,"[""user_664631"", ""external_bank"", ""user_420860""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_420860"", ""timestamp"": ""2025-10-14 22:46:49"", ""amount"": 9500.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2009500.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1827308088541031, ""external_bank"": 0.25002557039260864, ""user_420860"": 0.18274222314357758}",True
user_426943,user_664631,user,"[""user_664631"", ""external_bank"", ""user_426943""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_426943"", ""timestamp"": ""2025-10-29 15:26:13"", ""amount"": 2000.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-05 22:39:25,2002000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18275608122348785, ""external_bank"": 0.25003039836883545, ""user_426943"": 0.18267607688903809}",True
user_441259,wallet_d4feb848cd20c1b423261f5ee753fe9d,wallet,"[""wallet_d4feb848cd20c1b423261f5ee753fe9d"", ""user_441259""]","[{""src"": ""wallet_d4feb848cd20c1b423261f5ee753fe9d"", ""dst"": ""user_441259"", ""timestamp"": ""2025-10-07 18:03:05"", ""amount"": 890.02, ""type"": ""deposit"", ""causal_score"": 0.615}]",1,2025-10-07 18:03:05,890.02,0.0,user_441259,0.3075,"{""wallet_d4feb848cd20c1b423261f5ee753fe9d"": 0.25003328919410706, ""user_441259"": 0.3649179935455322}",True
user_449076,user_664631,user,"[""user_664631"", ""external_bank"", ""user_449076""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.433}, {""src"": ""external_bank"", ""dst"": ""user_449076"", ""timestamp"": ""2025-10-01 05:31:25"", ""amount"": 50000.0, ""type"": ""twd_in"", ""causal_score"": 0.4329}]",2,2025-10-01 05:31:25,2050000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1827598214149475, ""external_bank"": 0.25020337104797363, ""user_449076"": 0.18271008133888245}",True
user_497100,user_664631,user,"[""user_664631"", ""external_bank"", ""user_497100""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_497100"", ""timestamp"": ""2025-10-06 20:56:18"", ""amount"": 150000.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-05 22:39:25,2150000.0,1.0,external_bank,0.2051,"{""user_664631"": 0.18269509077072144, ""external_bank"": 0.25001007318496704, ""user_497100"": 0.18271279335021973}",True
user_503741,user_664631,user,"[""user_664631"", ""external_bank"", ""user_503741""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4329}, {""src"": ""external_bank"", ""dst"": ""user_503741"", ""timestamp"": ""2025-10-01 15:04:56"", ""amount"": 10000.0, ""type"": ""twd_in"", ""causal_score"": 0.4329}]",2,2025-10-01 15:04:56,2010000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18275535106658936, ""external_bank"": 0.2501179873943329, ""user_503741"": 0.18275712430477142}",True
user_543864,user_664631,user,"[""user_664631"", ""external_bank"", ""user_543864""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_543864"", ""timestamp"": ""2025-10-01 10:08:19"", ""amount"": 30000.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-01 10:08:19,2030000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18275012075901031, ""external_bank"": 0.2500271797180176, ""user_543864"": 0.1827019304037094}",True
user_586073,user_664631,user,"[""user_664631"", ""external_bank"", ""user_586073""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.433}, {""src"": ""external_bank"", ""dst"": ""user_586073"", ""timestamp"": ""2025-10-30 05:22:42"", ""amount"": 15000.0, ""type"": ""twd_in"", ""causal_score"": 0.4329}]",2,2025-10-05 22:39:25,2015000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1827196180820465, ""external_bank"": 0.2502533197402954, ""user_586073"": 0.18267245590686798}",True
user_593343,user_664631,user,"[""user_664631"", ""external_bank"", ""user_593343""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_593343"", ""timestamp"": ""2025-10-09 19:16:18"", ""amount"": 50000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2050000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18275251984596252, ""external_bank"": 0.2500725984573364, ""user_593343"": 0.1826995313167572}",True
user_601779,wallet_673dcc1fc6b90eb925437d871a00f30e,wallet,"[""wallet_673dcc1fc6b90eb925437d871a00f30e"", ""user_601779""]","[{""src"": ""wallet_673dcc1fc6b90eb925437d871a00f30e"", ""dst"": ""user_601779"", ""timestamp"": ""2025-10-25 17:05:25"", ""amount"": 0.0, ""type"": ""deposit"", ""causal_score"": 0.6146}]",1,2025-10-25 17:05:25,0.0,0.0,user_601779,0.3073,"{""wallet_673dcc1fc6b90eb925437d871a00f30e"": 0.25005993247032166, ""user_601779"": 0.3645358979701996}",True
user_607794,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_607794""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_607794"", ""timestamp"": ""2025-10-06 09:53:15"", ""amount"": 10.59, ""type"": ""deposit"", ""causal_score"": 0.6155}]",1,2025-10-06 09:53:15,10.59,0.0,user_607794,0.3077,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.25002384185791016, ""user_607794"": 0.36546579003334045}",True
user_612544,user_664631,user,"[""user_664631"", ""external_bank"", ""user_612544""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4329}, {""src"": ""external_bank"", ""dst"": ""user_612544"", ""timestamp"": ""2025-10-19 20:00:53"", ""amount"": 22900.0, ""type"": ""twd_in"", ""causal_score"": 0.4329}]",2,2025-10-05 22:39:25,2022900.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18275420367717743, ""external_bank"": 0.2501627802848816, ""user_612544"": 0.18269765377044678}",True
user_623109,user_664631,user,"[""user_664631"", ""external_bank"", ""user_623109""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_623109"", ""timestamp"": ""2025-10-03 07:02:20"", ""amount"": 50000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-03 07:02:20,2050000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18268689513206482, ""external_bank"": 0.250064879655838, ""user_623109"": 0.18273651599884033}",True
user_623283,user_664631,user,"[""user_664631"", ""external_bank"", ""user_623283""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_623283"", ""timestamp"": ""2025-10-28 14:17:14"", ""amount"": 20000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2020000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18271568417549133, ""external_bank"": 0.25002774596214294, ""user_623283"": 0.18275898694992065}",True
user_652603,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_652603""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_652603"", ""timestamp"": ""2025-10-15 12:49:45"", ""amount"": 10.15, ""type"": ""deposit"", ""causal_score"": 0.6152}]",1,2025-10-15 12:49:45,10.15,0.0,user_652603,0.3076,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.25010886788368225, ""user_652603"": 0.3651030659675598}",True
user_691438,user_664631,user,"[""user_664631"", ""external_bank"", ""user_691438""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4329}, {""src"": ""external_bank"", ""dst"": ""user_691438"", ""timestamp"": ""2025-10-03 17:08:36"", ""amount"": 10800.0, ""type"": ""twd_in"", ""causal_score"": 0.433}]",2,2025-10-03 17:08:36,2010800.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18264251947402954, ""external_bank"": 0.25029608607292175, ""user_691438"": 0.18273906409740448}",True
user_708655,user_664631,user,"[""user_664631"", ""external_bank"", ""user_708655""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_708655"", ""timestamp"": ""2025-10-21 23:46:45"", ""amount"": 10000.0, ""type"": ""twd_in"", ""causal_score"": 0.4326}]",2,2025-10-05 22:39:25,2010000.0,1.0,external_bank,0.2051,"{""user_664631"": 0.1827138364315033, ""external_bank"": 0.25002312660217285, ""user_708655"": 0.1825951635837555}",True
user_710601,user_664631,user,"[""user_664631"", ""external_bank"", ""user_710601""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4326}, {""src"": ""external_bank"", ""dst"": ""user_710601"", ""timestamp"": ""2025-10-09 22:52:51"", ""amount"": 30000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2030000.0,1.0,external_bank,0.2051,"{""user_664631"": 0.18260642886161804, ""external_bank"": 0.25000038743019104, ""user_710601"": 0.18275649845600128}",True
user_716425,user_664631,user,"[""user_664631"", ""external_bank"", ""user_716425""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4326}, {""src"": ""external_bank"", ""dst"": ""user_716425"", ""timestamp"": ""2025-10-03 16:50:42"", ""amount"": 20000.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-03 16:50:42,2020000.0,1.0,external_bank,0.2051,"{""user_664631"": 0.18261317908763885, ""external_bank"": 0.25002720952033997, ""user_716425"": 0.18269526958465576}",True
user_719024,wallet_1cf4cbaaa4802fe3ec7f3a1ad634f20a,wallet,"[""wallet_1cf4cbaaa4802fe3ec7f3a1ad634f20a"", ""user_719024""]","[{""src"": ""wallet_1cf4cbaaa4802fe3ec7f3a1ad634f20a"", ""dst"": ""user_719024"", ""timestamp"": ""2025-10-15 19:21:05"", ""amount"": 461.78, ""type"": ""deposit"", ""causal_score"": 0.6156}]",1,2025-10-15 19:21:05,461.78,0.0,user_719024,0.3078,"{""wallet_1cf4cbaaa4802fe3ec7f3a1ad634f20a"": 0.2500768005847931, ""user_719024"": 0.36551225185394287}",True
user_719780,user_664631,user,"[""user_664631"", ""external_bank"", ""user_719780""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_719780"", ""timestamp"": ""2025-10-22 18:20:06"", ""amount"": 28000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2028000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1827453076839447, ""external_bank"": 0.2500518262386322, ""user_719780"": 0.18274401128292084}",True
user_721928,wallet_57a96edc64468fbcec6f30417d0e8b00,wallet,"[""wallet_57a96edc64468fbcec6f30417d0e8b00"", ""user_721928""]","[{""src"": ""wallet_57a96edc64468fbcec6f30417d0e8b00"", ""dst"": ""user_721928"", ""timestamp"": ""2025-10-06 14:33:05"", ""amount"": 6172.11, ""type"": ""deposit"", ""causal_score"": 0.6154}]",1,2025-10-06 14:33:05,6172.11,0.0,user_721928,0.3077,"{""wallet_57a96edc64468fbcec6f30417d0e8b00"": 0.2501167953014374, ""user_721928"": 0.3652810752391815}",True
user_737496,user_664631,user,"[""user_664631"", ""external_bank"", ""user_737496""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_737496"", ""timestamp"": ""2025-10-05 16:56:47"", ""amount"": 15000.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-05 16:56:47,2015000.0,1.0,external_bank,0.2051,"{""user_664631"": 0.18270471692085266, ""external_bank"": 0.25001195073127747, ""user_737496"": 0.1827315390110016}",True
user_743818,user_664631,user,"[""user_664631"", ""external_bank"", ""user_743818""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_743818"", ""timestamp"": ""2025-10-01 09:36:11"", ""amount"": 50000.0, ""type"": ""twd_in"", ""causal_score"": 0.4325}]",2,2025-10-01 09:36:11,2050000.0,1.0,external_bank,0.2051,"{""user_664631"": 0.18272392451763153, ""external_bank"": 0.25003308057785034, ""user_743818"": 0.18251395225524902}",True
user_772801,user_664631,user,"[""user_664631"", ""external_bank"", ""user_772801""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_772801"", ""timestamp"": ""2025-10-01 17:09:44"", ""amount"": 40000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-01 17:09:44,2040000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1826539933681488, ""external_bank"": 0.2500646710395813, ""user_772801"": 0.1827358454465866}",True
user_773033,user_664631,user,"[""user_664631"", ""external_bank"", ""user_773033""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4329}, {""src"": ""external_bank"", ""dst"": ""user_773033"", ""timestamp"": ""2025-10-21 23:54:01"", ""amount"": 1000.0, ""type"": ""twd_in"", ""causal_score"": 0.4328}]",2,2025-10-05 22:39:25,2001000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18273670971393585, ""external_bank"": 0.2502036988735199, ""user_773033"": 0.18261675536632538}",True
user_777392,user_664631,user,"[""user_664631"", ""external_bank"", ""user_777392""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_777392"", ""timestamp"": ""2025-10-14 01:50:45"", ""amount"": 17000.0, ""type"": ""twd_in"", ""causal_score"": 0.4326}]",2,2025-10-05 22:39:25,2017000.0,1.0,external_bank,0.2051,"{""user_664631"": 0.18274076282978058, ""external_bank"": 0.25001218914985657, ""user_777392"": 0.18262962996959686}",True
user_778016,user_664631,user,"[""user_664631"", ""external_bank"", ""user_778016""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4329}, {""src"": ""external_bank"", ""dst"": ""user_778016"", ""timestamp"": ""2025-10-04 14:21:18"", ""amount"": 37000.0, ""type"": ""twd_in"", ""causal_score"": 0.4329}]",2,2025-10-04 14:21:18,2037000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18275581300258636, ""external_bank"": 0.25019165873527527, ""user_778016"": 0.18274074792861938}",True
user_778582,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_778582""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_778582"", ""timestamp"": ""2025-10-05 14:52:25"", ""amount"": 10.59, ""type"": ""deposit"", ""causal_score"": 0.6155}]",1,2025-10-05 14:52:25,10.59,0.0,user_778582,0.3078,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.2503195106983185, ""user_778582"": 0.36520466208457947}",True
user_785566,user_664631,user,"[""user_664631"", ""external_bank"", ""user_785566""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4329}, {""src"": ""external_bank"", ""dst"": ""user_785566"", ""timestamp"": ""2025-10-01 00:55:08"", ""amount"": 3400.0, ""type"": ""twd_in"", ""causal_score"": 0.433}]",2,2025-10-01 00:55:08,2003400.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18261626362800598, ""external_bank"": 0.25031930208206177, ""user_785566"": 0.18272468447685242}",True
user_811167,user_664631,user,"[""user_664631"", ""external_bank"", ""user_811167""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4329}, {""src"": ""external_bank"", ""dst"": ""user_811167"", ""timestamp"": ""2025-10-12 18:33:14"", ""amount"": 211.0, ""type"": ""twd_in"", ""causal_score"": 0.4329}]",2,2025-10-05 22:39:25,2000211.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18274417519569397, ""external_bank"": 0.25014716386795044, ""user_811167"": 0.18274745345115662}",True
user_812640,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_812640""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_812640"", ""timestamp"": ""2025-10-18 20:44:45"", ""amount"": 9.9, ""type"": ""deposit"", ""causal_score"": 0.6153}]",1,2025-10-18 20:44:45,9.9,0.0,user_812640,0.3077,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.2500354051589966, ""user_812640"": 0.3652780055999756}",True
user_819236,wallet_30eadea0cb82bd52b65dfd196ac02715,wallet,"[""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""user_819236""]","[{""src"": ""wallet_30eadea0cb82bd52b65dfd196ac02715"", ""dst"": ""user_819236"", ""timestamp"": ""2025-10-20 13:56:55"", ""amount"": 10.08, ""type"": ""deposit"", ""causal_score"": 0.6152}]",1,2025-10-20 13:56:55,10.08,0.0,user_819236,0.3076,"{""wallet_30eadea0cb82bd52b65dfd196ac02715"": 0.2500535249710083, ""user_819236"": 0.36517325043678284}",True
user_823250,user_664631,user,"[""user_664631"", ""external_bank"", ""user_823250""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_823250"", ""timestamp"": ""2025-10-16 19:25:56"", ""amount"": 50000.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-05 22:39:25,2050000.0,1.0,external_bank,0.2051,"{""user_664631"": 0.1827133595943451, ""external_bank"": 0.25000226497650146, ""user_823250"": 0.18272900581359863}",True
user_826567,user_664631,user,"[""user_664631"", ""external_bank"", ""user_826567""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4328}, {""src"": ""external_bank"", ""dst"": ""user_826567"", ""timestamp"": ""2025-10-02 19:15:18"", ""amount"": 14000.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-02 19:15:18,2014000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.1827561855316162, ""external_bank"": 0.2500184178352356, ""user_826567"": 0.1827286332845688}",True
user_826701,user_664631,user,"[""user_664631"", ""external_bank"", ""user_826701""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4327}, {""src"": ""external_bank"", ""dst"": ""user_826701"", ""timestamp"": ""2025-10-12 17:37:15"", ""amount"": 1500.0, ""type"": ""twd_in"", ""causal_score"": 0.4327}]",2,2025-10-05 22:39:25,2001500.0,1.0,external_bank,0.2051,"{""user_664631"": 0.18270434439182281, ""external_bank"": 0.2500247657299042, ""user_826701"": 0.18268440663814545}",True
user_829815,wallet_387ecdc49b6f9b413839a55ef2207520,wallet,"[""wallet_387ecdc49b6f9b413839a55ef2207520"", ""user_829815""]","[{""src"": ""wallet_387ecdc49b6f9b413839a55ef2207520"", ""dst"": ""user_829815"", ""timestamp"": ""2025-10-01 18:54:25"", ""amount"": 15256.0, ""type"": ""deposit"", ""causal_score"": 0.6155}]",1,2025-10-01 18:54:25,15256.0,0.0,user_829815,0.3077,"{""wallet_387ecdc49b6f9b413839a55ef2207520"": 0.25051090121269226, ""user_829815"": 0.3649783432483673}",True
user_831228,user_664631,user,"[""user_664631"", ""external_bank"", ""user_831228""]","[{""src"": ""user_664631"", ""dst"": ""external_bank"", ""timestamp"": ""2025-10-05 22:39:25"", ""amount"": 2000000.0, ""type"": ""twd_out"", ""causal_score"": 0.4329}, {""src"": ""external_bank"", ""dst"": ""user_831228"", ""timestamp"": ""2025-10-01 15:01:21"", ""amount"": 50000.0, ""type"": ""twd_in"", ""causal_score"": 0.4329}]",2,2025-10-01 15:01:21,2050000.0,1.0,external_bank,0.2052,"{""user_664631"": 0.18275807797908783, ""external_bank"": 0.25014322996139526, ""user_831228"": 0.18273060023784637}",True
