id,user_id,updated_at,is_buy,trade_samount,twd_srate,source_ip_hash,is_market,source
25195,579673,2025-10-10T03:06:57,1,3251609546,3075400000,f9bce4c1e6ebd2ed971de711e746f8ae,1,1
25196,579673,2025-10-10T13:20:56,1,15933833804,3077100000,f9bce4c1e6ebd2ed971de711e746f8ae,1,1
25197,579673,2025-10-10T13:54:50,1,9825462346,3076200000,f9bce4c1e6ebd2ed971de711e746f8ae,1,1
25198,579673,2025-10-10T23:42:52,1,100000000,3088500000,f9bce4c1e6ebd2ed971de711e746f8ae,0,1
25201,580180,2025-10-10T21:38:34,1,1625750000,3075500000,45de5f7ce64f3bb77ad598a1c73188fc,0,1
25202,580314,2025-10-10T13:06:59,1,32497070000,3077200000,e744f7b9e5f8ff854161d8330fe0582c,0,1
25203,582530,2025-10-10T23:38:39,1,420889047171,3088700000,4774cdd73976c0a97a306ce9f2a59744,1,1
25204,582725,2025-10-10T07:52:30,1,32552083333,3072000000,3113064296cc0e7be9c39bdc8427b759,1,1
25217,588989,2025-10-10T01:59:05,1,35869353266,3076900000,72e32b1a68319b5fdf0ae4157eac6b05,1,1
25221,594412,2025-10-10T22:25:27,0,13436760000,3077700000,e4c134b4bd945a8044ac39bd4362faa7,1,1
25235,619248,2025-10-10T20:43:29,1,9744050000,3078800000,a0daa733a7b4ec2f7aea21882e51b820,0,1
25239,633128,2025-10-10T14:34:34,1,32499180000,3077000000,bdfa021e25be60078160192aee49e582,0,1
25249,656671,2025-10-10T20:49:46,1,32482290000,3078500000,1457371aa3b00755b3b09e3f2d1e687f,0,1
25250,657425,2025-10-10T15:42:06,1,64941390000,3079700000,3582dbeb7a76ddb58671c3c82c8c7d0d,0,1
25251,657548,2025-10-10T13:11:46,1,259985050000,3077100000,781420c9d3303ee233ab7ad94fc474da,0,1
25252,657548,2025-10-10T21:24:02,1,162517060000,3076600000,781420c9d3303ee233ab7ad94fc474da,0,1
25253,657548,2025-10-10T21:32:33,1,97510230000,3076600000,781420c9d3303ee233ab7ad94fc474da,0,1
25265,675838,2025-10-10T01:18:36,1,7161180000,3079500000,6790acd79cc08d5ee69df8a246dae28a,0,1
25276,696447,2025-10-10T23:47:36,1,10701770000,3083600000,a101be48e232e4a21162eb7ad9def3a0,0,1
25277,697744,2025-10-10T06:45:58,1,61846940000,3072100000,5a5127bab3e895739dd93afb8f12d9ac,0,1
25278,697744,2025-10-10T16:25:08,1,11372790000,3078400000,9c3e521a615cd784334557882f92a57d,0,1
25281,707804,2025-10-10T23:44:16,1,4857350000,3088000000,aa44632dbdd924377c378ce6c962e8b5,0,1
25300,756554,2025-10-10T13:46:54,1,3250440000,3076500000,00369b58a3a1620b0a39e056faf27614,0,1
25301,764184,2025-10-10T16:53:48,1,32485460000,3077900000,5f6171915c3bb48b59935d0240c1d68a,0,1
25307,794345,2025-10-10T03:51:40,1,637813210000,3074900000,0b93d3554eb4414e839be9f4e9302706,0,1
25310,811796,2025-10-10T23:18:34,0,399600000,3080000000,c8613ce3b5811c637afd98afb8d75094,0,1
25319,846903,2025-10-10T05:41:58,1,9762764814,3072900000,4cc77b00cfcc07be7e93515c16b0aa66,1,1
25320,849744,2025-10-10T03:18:33,1,6181470000,3073600000,8ecdeb22d846fa33d02cacdc196bdf27,0,1
25321,852239,2025-10-10T22:41:38,1,6498570000,3077600000,54f7edc33fad347f0cf934bead8f9cde,0,1
25322,853993,2025-10-10T15:55:13,1,100659150000,3079700000,ba9db143a2048f469e7d4e1d86812d69,0,1
25328,864526,2025-10-10T18:25:41,0,199980000000,3078000000,a0b6ad7c8adea7ee757b3d0027e2d760,0,1
25329,864578,2025-10-10T08:10:50,1,1224867340000,3071900000,209ebcd5fbc13692639d82a885e77c75,0,1
25330,864578,2025-10-10T08:15:26,1,906679900000,3071600000,209ebcd5fbc13692639d82a885e77c75,0,1
25331,864578,2025-10-10T14:54:14,0,703410580000,3079500000,0ce83d21c18938891ac1547d0efa14a7,0,1
25332,864578,2025-10-10T14:56:57,0,499847830000,3079500000,0ce83d21c18938891ac1547d0efa14a7,0,1
25333,864578,2025-10-10T15:01:36,0,417729970000,3079400000,0ce83d21c18938891ac1547d0efa14a7,0,1
25334,864578,2025-10-10T15:57:55,0,510558860000,3079700000,0ce83d21c18938891ac1547d0efa14a7,0,1
25335,864578,2025-10-10T18:36:25,0,325235000000,3078700000,ed4898b617723dff95de436b8f8d741f,0,1
25351,912173,2025-10-10T01:40:46,1,42238970000,3078200000,ce7a363f12280a2163ef26ee07d493de,0,1
25359,923597,2025-10-10T09:51:56,1,65085090000,3072900000,0f27cf1e53343875f4bb3e2ea1dbcb6c,0,1
25360,925584,2025-10-10T17:38:05,1,1216957020000,3078200000,6927ac7ce243460035afa57918514ef9,0,1
25361,925584,2025-10-10T17:40:04,1,2031500000000,3078600000,6927ac7ce243460035afa57918514ef9,0,1
25364,932137,2025-10-10T10:15:17,1,45547710000,3073600000,cf0ace7234c0d00f054c72bda2861cb5,0,1
25373,944940,2025-10-10T18:32:31,0,63419600000,3078700000,b6a63ade7e65424523117fe806143817,0,1
25379,958946,2025-10-10T15:10:23,1,97408922657,3079800000,811bfc6239d72351041e1fcab0dd6832,1,1
25381,964252,2025-10-15T16:31:00,1,50000000000,3079000000,c0f4319f37a262d743cccc778e64a1b9,0,1
25384,967178,2025-10-10T00:17:51,1,324939073923,3077500000,34813a04c79c3cf28664ab9984507db6,1,1
25385,968169,2025-10-10T23:08:56,1,90909090000,3080000000,0a7e8c5457c94e6b0311173cdb98c845,0,1
25387,970023,2025-10-10T00:14:53,1,266476010000,3077200000,c3b54ca33079062d39d7ae6a1d69a2b0,0,1
25402,977545,2025-10-10T15:54:05,1,3000000000,3079700000,b5f477f53c913a46a28dd20ace9ed1cf,0,1
25405,981813,2025-10-10T11:04:22,1,9000000000,3075800000,10c3a0c718c0bf5598d0273be99cdaf9,0,1
25406,982275,2025-10-10T22:54:23,1,1000000000,3077700000,acc7160a2dd4539353a6567ac3b91025,0,1
25407,982275,2025-10-10T22:55:08,1,2248430000,3077600000,acc7160a2dd4539353a6567ac3b91025,0,1
25417,55714,2025-10-05T03:24:51,1,6554583292,3051300000,814e6390cd011ee6215a4985300f829a,1,1
25418,55714,2025-10-05T23:24:28,1,6555227794,3051000000,814e6390cd011ee6215a4985300f829a,1,1
25419,59183,2025-10-05T18:04:05,1,32800000000,3051000000,b93c0120ea967b6707bc15d74b026b52,0,1
25420,65734,2025-10-05T03:20:55,1,9830900000,3051600000,12fe0fc21025d488108367293c503053,0,1
25421,77480,2025-10-05T15:25:54,1,163934420000,3050800000,612e15bcc765b7e2b0414042cbe3fd99,0,1
25425,84305,2025-10-05T17:24:59,0,235740000,3047900000,a605491e04be21ec940ea28ddfbdaa59,0,1
25426,86760,2025-10-05T14:00:21,1,100000000000,3049700000,d6ea85cf6357389f92168eb1f82cfdc7,0,1
25428,92525,2025-10-05T12:48:50,0,50000000000,3049300000,9b680996f331784f84adccfd0175217e,0,1
25429,92525,2025-10-05T18:36:33,0,50000000000,3049300000,9b680996f331784f84adccfd0175217e,0,1
25441,139043,2025-10-05T18:42:37,1,98296190000,3052000000,e6d00dfa150a9a11295ccf3954ec03a6,0,1
25458,246275,2025-10-05T19:13:42,0,48960468929,3050100000,2cb6ee32e6df9307181bd8bd71335768,0,2
25459,246275,2025-10-05T21:08:20,0,3386323384,3049000000,2cb6ee32e6df9307181bd8bd71335768,0,2
25460,260287,2025-10-05T15:08:40,0,470264530000,3050600000,b0d800224b7f23f24722ff99698aca20,0,1
25461,260287,2025-10-05T15:28:29,1,163788410000,3049800000,b0d800224b7f23f24722ff99698aca20,0,1
25462,260287,2025-10-05T15:33:53,0,153614620000,3050000000,b0d800224b7f23f24722ff99698aca20,0,1
25463,260287,2025-10-05T20:29:49,1,65601800000,3049500000,6d469d52fd8a5a01f65efe01c5860633,0,1
25464,260287,2025-10-05T20:34:50,1,163999000000,3049500000,6d469d52fd8a5a01f65efe01c5860633,0,1
25465,260287,2025-10-05T20:35:27,1,200000000,3049600000,6d469d52fd8a5a01f65efe01c5860633,0,1
25466,260287,2025-10-05T20:35:51,1,100000000,3049600000,6d469d52fd8a5a01f65efe01c5860633,0,1
25467,260287,2025-10-05T20:48:20,1,229479270000,3049700000,6d469d52fd8a5a01f65efe01c5860633,0,1
25468,272945,2025-10-05T13:29:48,1,7800000000,3049300000,eed45b88f69ce14a9b3306558d831aca,0,1
25471,287296,2025-10-05T01:25:13,1,52373775433,3052100000,218d222ad9f69feb6414f5300f5ddc6f,1,1
25472,287296,2025-10-05T05:06:14,1,35993970968,3051900000,218d222ad9f69feb6414f5300f5ddc6f,1,1
25473,287296,2025-10-05T09:28:07,1,11794380000,3052300000,218d222ad9f69feb6414f5300f5ddc6f,0,1
25483,342098,2025-10-05T17:14:06,1,10000000000,3049300000,69204e54f247c8c629a275cc06bbf86a,0,1
25484,342098,2025-10-05T17:15:11,1,200000000,3049300000,69204e54f247c8c629a275cc06bbf86a,0,1
25485,356569,2025-10-05T09:42:39,1,9831230000,3051900000,cfe24e210cf3da8ab44afa915fa60e1f,0,1
25486,356569,2025-10-05T23:04:59,1,9668320000,3051200000,cfe24e210cf3da8ab44afa915fa60e1f,0,1
25489,359140,2025-10-05T12:48:56,1,50878688524,3050000000,57e928c24b0ea61ec3571d322ac4fb0b,1,1
25490,363718,2025-10-05T18:43:38,1,32766470000,3051800000,97a58dcea841e7ca9b9a11511708d420,0,1
25491,363718,2025-10-05T23:51:20,1,29501800000,3050900000,00d538b4155fcc03bc242cda55988ef5,0,1
25503,447209,2025-10-05T21:19:50,1,613275613,3049000000,66fecc528ab10778ddbb540df52c76ce,1,1
25505,447286,2025-10-05T17:55:32,1,61293380000,3050900000,9b5e0ade85df5238006b5f7aa5ea4512,0,1
25511,464598,2025-10-05T15:17:38,0,13808270000,3049800000,960f932ce2dac3f78270d4862eb23af5,1,1
25517,481858,2025-10-05T10:54:51,1,22955335475,3049400000,f3180b9c809035bbbc450717c81c2015,1,1
25524,513428,2025-10-05T12:15:13,1,11601660000,3048700000,ef6a049d0e6b79421e0321a01331bb93,0,1
25530,546608,2025-10-05T12:15:02,0,1706756531,3049600000,a7491a246b0c9d08ed7a5d8f6a600f75,0,1
25531,546608,2025-10-05T12:15:14,0,60000000000,3048700000,a7491a246b0c9d08ed7a5d8f6a600f75,0,1
25533,552354,2025-10-05T16:00:50,1,16000000000,3049800000,0596fc419e156496df86bfb984368578,0,1
25534,552354,2025-10-05T16:01:46,1,16000000000,3049800000,0596fc419e156496df86bfb984368578,0,1
25535,552354,2025-10-05T16:02:03,1,16000000000,3049800000,0596fc419e156496df86bfb984368578,0,1
25536,552354,2025-10-05T23:42:29,1,17612742527,3051200000,0596fc419e156496df86bfb984368578,1,1
25549,583230,2025-10-05T18:55:52,1,25073740000,3051000000,67e7b8fd2f54ac249448fd841de47f2c,0,1
25552,594626,2025-10-05T19:09:10,1,16390755613,3050500000,8eddb9a94e480391f1504555d84b9fdf,1,1
25555,609613,2025-10-05T02:23:21,1,1048450000,3052100000,7773ea7cbe8844754b10d03bcc3fda9a,0,1
25556,609613,2025-10-05T19:59:34,1,1967270000,3049900000,26a54ba40ee8ba317952cf77990c7b71,0,1
25557,609613,2025-10-05T21:02:45,1,4541430000,3049700000,7773ea7cbe8844754b10d03bcc3fda9a,0,1
25561,625808,2025-10-05T12:55:10,1,82058680000,3046600000,4bf9db9f3457bbd0037d56977948b07c,0,1
25566,634022,2025-10-05T19:37:50,1,2065570000,3050100000,78830f7d740f2c4705ab339298b672d4,0,1
25573,646139,2025-10-05T10:31:33,1,1638370000,3051800000,cbe6909986a3d32d27aeb550b09ec670,0,1
25574,646139,2025-10-05T10:35:27,1,80336410000,3050000000,b2f6e2e286a3b9c79d8c90c11a77d0ff,0,1
25579,654715,2025-10-05T14:38:06,1,6558450000,3049500000,3ca0ae94e30180ea1ed7e273cb689ca9,0,1
25602,727407,2025-10-05T19:54:21,1,21314960000,3049900000,d5c425c5d2f146710cb101b1dc4a93bc,0,1
25618,743092,2025-10-05T11:00:31,1,9838000918,3049400000,26ae90f0bc6f1ceaea4b75cb7ebb7a31,1,1
25619,743623,2025-10-05T15:59:24,1,3279760000,3049000000,08820536d462101f7ac8dc93c49d0f5b,0,1
25620,743623,2025-10-05T16:23:23,1,3279540000,3049200000,08820536d462101f7ac8dc93c49d0f5b,0,1
25623,751985,2025-10-05T14:26:24,1,65580220000,3049700000,e28080d4889961b14a043bd53ab361fe,0,1
25632,794561,2025-10-05T09:26:44,1,1638108967,3052300000,4b467646e304a06aacdaaa8cbb352abf,1,1
25633,794561,2025-10-05T09:44:54,1,1638323667,3051700000,4b467646e304a06aacdaaa8cbb352abf,1,1
25634,795627,2025-10-05T01:01:51,1,3275780000,3052000000,9dff39ba34db120f2d0d39de3af46777,0,1
25635,796977,2025-10-05T20:53:43,1,16363330000,3049500000,bbfae227ea712d8e380f45635a526c23,0,1
25636,796977,2025-10-05T21:45:00,1,16296150000,3049800000,bbfae227ea712d8e380f45635a526c23,0,1
25637,796977,2025-10-05T22:50:23,1,32675660000,3051200000,bbfae227ea712d8e380f45635a526c23,0,1
25638,796977,2025-10-05T23:12:44,1,32676730000,3051100000,bbfae227ea712d8e380f45635a526c23,0,1
25646,819302,2025-10-05T06:46:50,0,256440000000,3051800000,cef17bb0665d49b818f3ebc5e38d990c,0,1
25647,833430,2025-10-05T21:00:22,1,19675350000,3049700000,2f7853918b01734d8b3a6ac0bda7f895,0,1
25648,833441,2025-10-05T16:44:23,0,193400000000,3049300000,6ec9ccf75dd20986fd5b2f67e34377bd,0,1
25653,839795,2025-10-05T22:59:08,1,32773990000,3051200000,82ae9aaf1d47b67260b13d6daa966ab0,0,1
25658,853801,2025-10-07T01:20:08,1,65681440000,3052500000,eb58d30688821b8c83f76675895c8b35,0,0
25660,858928,2025-10-05T18:54:26,1,98325194192,3051100000,3407b7d0ad1bf7576f3702bd8fc8e7f7,1,1
25672,903403,2025-10-05T10:37:11,1,32778280000,3051500000,906ec3dee6c655aee4cb1f67c00b4500,0,1
25674,918785,2025-10-05T21:44:34,1,3300000000,3049800000,e023b6dad5dde5f6485b1777d73e3b72,0,1
25675,918785,2025-10-05T21:45:49,1,100000000,3049700000,e023b6dad5dde5f6485b1777d73e3b72,0,1
25677,929493,2025-10-05T00:22:23,1,1965530000,3052600000,a69b4eab8df572ef9d61ca76a29bba56,0,1
25678,929493,2025-10-05T00:33:55,1,327600000,3052500000,a69b4eab8df572ef9d61ca76a29bba56,0,1
25679,929493,2025-10-05T00:36:43,1,982830000,3052700000,a69b4eab8df572ef9d61ca76a29bba56,0,1
25686,934634,2025-10-05T14:29:16,1,1312290000,3048100000,d997bf4097fcc8ce8506c05a49909b3e,0,1
25687,934634,2025-10-05T15:04:07,1,2064890000,3051000000,d997bf4097fcc8ce8506c05a49909b3e,0,1
25688,934634,2025-10-05T16:22:34,1,1311770000,3049300000,d997bf4097fcc8ce8506c05a49909b3e,0,1
25689,934634,2025-10-05T18:11:49,1,3276960000,3051600000,d997bf4097fcc8ce8506c05a49909b3e,0,1
25691,936888,2025-10-05T09:36:47,1,163821630000,3052000000,717fa83fa82329ebf82406a2eb48a6f1,0,1
25692,937120,2025-10-05T07:12:48,1,139257510000,3051900000,f54e1afabe9dd33c6f6f867c094779cb,0,1
25693,937120,2025-10-05T17:08:36,1,45918200000,3048900000,f54e1afabe9dd33c6f6f867c094779cb,0,1
25703,947058,2025-10-05T21:37:50,1,32790110000,3049700000,375400dcf8f558ec0215aa08e0cadd1e,0,1
25707,952649,2025-10-05T18:27:00,1,32769690000,3051600000,c78312cfc7bc586b7686b8114f508235,0,1
25712,960291,2025-10-05T09:02:06,1,3250320000,3051600000,57263f1be49301ec0da8d50fddd62566,0,1
25723,969171,2025-10-05T15:13:49,1,98344850000,3050300000,96ea01ad492b6c0f811fc0eb70dba36c,0,1
25734,977862,2025-10-05T08:22:16,1,163837730000,3051900000,798b0a82eafd1056f3b9630811ec5942,0,1
25756,70403,2025-10-23T09:29:55,0,295000000000,3085000000,f4a8d12f7b3e66f21f552bfb97ce83d0,0,1
25773,109511,2025-10-23T09:50:54,0,850000000000,3085200000,e0388d346ec086fdd4e25353c7e3991b,0,1
25779,132159,2025-10-23T04:30:24,0,100000000000,3084300000,6a33a6f88f41616dfebcf19c2e274bdc,0,1
25780,134021,2025-10-23T12:48:12,0,446800000,3088600000,91c7f8756efc678b0d3ec35e9405486f,0,1
25781,134021,2025-10-23T12:54:54,0,13200000000,3088800000,91c7f8756efc678b0d3ec35e9405486f,0,1
25782,138074,2025-10-23T11:56:23,1,13365930000,3087100000,21dfd0d4a7197b5c8f528c5668be89d4,0,1
25783,138074,2025-10-23T11:56:45,1,2830760000,3087300000,21dfd0d4a7197b5c8f528c5668be89d4,0,1
25784,138074,2025-10-23T12:40:04,0,29322040000,3088400000,21dfd0d4a7197b5c8f528c5668be89d4,0,1
25815,290733,2025-10-23T00:04:13,1,324285760612,3083700000,1b259551818df0d6ff643361ac668e49,1,1
25817,297835,2025-10-23T17:28:52,1,32317322519,3093600000,abe4ae846aafe1ad55f1679b71df1bc0,1,1
25818,299251,2025-10-23T01:29:04,1,100505770000,3084400000,5228de57bb3afc177e48263a42082890,0,1
25819,299251,2025-10-23T02:10:39,1,71326670000,3083200000,5228de57bb3afc177e48263a42082890,0,1
25826,312412,2025-10-23T23:13:36,0,73700000000,3096200000,852f05b232d1697623fe48a51dc39150,0,1
25829,323901,2025-10-23T01:28:36,1,6482982170000,3084300000,4db52407a7bc6b110f6bbe8f1341c1aa,0,1
25830,323901,2025-10-23T01:28:44,1,1429490000,3084400000,4db52407a7bc6b110f6bbe8f1341c1aa,0,1
25834,361053,2025-10-23T10:01:59,0,36000000000,3085200000,c2878e883e9c851d7eedaf106382c267,0,1
25835,363884,2025-10-23T21:38:06,0,10000000000,3094700000,ad9d20c3dd4a3a84c0f823431c61acb2,0,1
25838,373834,2025-10-23T11:09:30,1,97188020000,3086800000,4104b4015cd6193d8cd851b825add86f,0,1
25840,382123,2025-10-23T05:46:51,1,59466775826,3086000000,4da8822781c81ed31197085c7b8b3c7d,0,1
25841,382123,2025-10-23T05:47:11,1,264515501992,3086700000,4da8822781c81ed31197085c7b8b3c7d,1,1
25842,382123,2025-10-23T06:33:54,0,37160740000,3086500000,4da8822781c81ed31197085c7b8b3c7d,0,1
25843,389996,2025-10-23T08:47:33,1,17827623091,3085000000,44fa062b29aa6b7fd3dbdc5593b5eac9,1,1
25852,423644,2025-10-23T21:41:22,1,3231120000,3094500000,eeca3e52446e4f42a12020d09de91ec2,0,1
25863,430126,2025-10-23T02:24:28,1,32421210000,3084400000,e1daf9f871738b671d88d86691d61106,0,1
25865,440796,2025-10-23T00:28:09,1,12970589189,3083800000,f0b0100fe1eecfb305a7c2c0cdd982bb,1,1
25871,463801,2025-10-23T08:51:50,1,35504990000,3085100000,cea9e05664a3aa1c5d1aa40f82b4d927,0,1
25872,470250,2025-10-23T09:22:41,1,211390968913,3084900000,34cb3677d7e757c27f04cfd07b7e9f43,1,1
25873,470250,2025-10-23T22:34:59,1,80695691492,3096200000,34cb3677d7e757c27f04cfd07b7e9f43,1,1
25878,475897,2025-10-23T17:00:06,1,1500000000,3091500000,6219b366098eee39e6d3850f23699039,0,1
25890,519602,2025-10-23T10:21:44,1,35642530000,3086200000,7f35f908504ba526f797de04bba84ab7,0,1
25895,530336,2025-10-23T11:52:01,1,356333009394,3087000000,1f32a2152b196989e1756d14909e9a04,1,1
25898,531621,2025-10-23T09:26:34,1,48625510000,3084600000,ae4f96719fe37078464449f8cd5d6230,0,1
25907,547553,2025-10-23T14:50:47,1,9711252104,3089200000,72125720dc9221aaa1f13cf2851eddc8,1,1
25908,547553,2025-10-23T14:52:07,1,1618542017,3089200000,72125720dc9221aaa1f13cf2851eddc8,1,1
25910,548703,2025-10-23T08:11:42,1,17825889673,3085400000,f71caa41d93379b49f3ec7abd7d73b10,1,1
25930,587879,2025-10-23T14:21:34,1,9784430000,3089700000,5b5818e4dca3bc3fe30bfeb09d7d9248,0,1
25939,619139,2025-10-23T14:48:38,1,323697920000,3089300000,3b1f31bbc4ae79c2630cc33c9c32ed34,0,1
25950,636951,2025-10-23T19:40:53,1,3232470000,3093600000,7d1d8982afc78d443ff1524d0a930d0a,0,1
25971,672241,2025-10-23T12:33:28,0,135000000000,3088500000,bb6d7860dc14fa19deccea9742880f71,0,1
25975,696259,2025-10-23T22:53:19,1,9687100000,3096900000,701ceb0112204a14573265ae9f18bbb0,0,1
25976,696259,2025-10-23T22:56:40,1,3229240000,3096700000,701ceb0112204a14573265ae9f18bbb0,0,1
25980,706695,2025-10-23T20:19:15,1,1034120000,3094400000,ba77e684ab3dc0e9838b60e2f7b1fd76,0,1
25988,713142,2025-10-23T23:00:39,1,22604708237,3096700000,33ddad4798f2cce06209919c69be9936,1,1
25996,738177,2025-10-23T04:05:23,1,64848740000,3084100000,33944ff66d1db362a17a41a4da868c73,0,1
25999,751120,2025-10-23T23:28:34,1,97000000000,3096100000,f93446a073cfb176e6ba9212d381f8a0,0,1
26003,756235,2025-10-23T19:52:28,1,64628700000,3094600000,7f3878143a641404b894c99509eefe06,0,1
26004,766773,2025-10-23T14:38:55,1,113286930000,3089000000,87603fe50ae2b3b438848afb6484c1b2,0,1
26008,776943,2025-10-23T07:57:20,1,3240755744,3085700000,d48a57ed3ec5ef2383959c1b66db864a,1,1
26012,787393,2025-10-23T12:00:10,1,9715340000,3087500000,003e0f842a9d5af230254977e334395c,0,1
26013,787393,2025-10-23T13:05:48,1,7445050000,3089300000,003e0f842a9d5af230254977e334395c,0,1
26014,800035,2025-10-23T19:29:40,0,48907688314,3097100000,822e97f4e8de1b4a464bc954840070b7,0,1
26015,800035,2025-10-23T19:30:05,0,11092310000,3094400000,822e97f4e8de1b4a464bc954840070b7,0,1
26043,937111,2025-10-23T00:02:27,1,324285760000,3083700000,37c981dd520195edd7ef204bb357cf78,0,1
26044,938640,2025-10-23T18:11:14,1,80648280000,3097400000,f2c4a71a8444b46da5413ee4c7682c65,0,1
26048,944862,2025-10-23T07:10:59,1,48600311041,3085200000,21dfd0d4a7197b5c8f528c5668be89d4,1,1
26051,952963,2025-10-23T19:05:00,1,11259360000,3095200000,961af929f6b4362c66945b842776d279,0,1
26055,954148,2025-10-23T22:11:43,1,64570280000,3097400000,41fdc1b1acbc8b0f89a653c943ead1df,0,1
26056,956039,2025-10-23T15:04:12,1,3237390000,3088800000,f4e905696f3023726c943a6563b07709,0,1
26059,967762,2025-10-23T15:02:19,1,2631740000,3089200000,fad0d93e209314be2740d5b675b20031,0,1
26060,967762,2025-10-23T15:02:19,1,2631740000,3089200000,fad0d93e209314be2740d5b675b20031,0,1
26061,967762,2025-10-23T15:03:16,1,2632000000,3089000000,fad0d93e209314be2740d5b675b20031,0,1
26062,967762,2025-10-23T15:09:29,1,73031850000,3089300000,fad0d93e209314be2740d5b675b20031,0,1
26066,969028,2025-10-23T15:18:16,1,97112521041,3089300000,5e2f9a3490171692bf3ec66c9a8cee7a,1,1
26078,982072,2025-10-23T12:47:05,1,323729362253,3089000000,edef9a51f15d1a53e4d7d8a0e807ac2c,1,1
26092,992575,2025-10-23T10:53:15,1,97162840000,3086300000,10856783e40332892d321a4b1feb5af4,0,1
26095,993400,2025-10-23T10:03:03,0,1000000000,3085100000,5ffb602808076335e34d771a9a9dbceb,0,1
26096,993400,2025-10-23T10:23:44,0,456870000,3086200000,5ffb602808076335e34d771a9a9dbceb,0,1
26097,993848,2025-10-23T11:29:02,0,11400000000,3086100000,8f9ff7bebd0be958870f518003541431,0,1
26107,2681,2025-10-01T08:11:56,0,59339010000,3058800000,9014b13dc42bbeacd9d6c27a521f7835,0,0
26110,7013,2025-10-01T21:27:25,1,85237510000,3049900000,5af6bc52c24f9e9639ee56ee2b47116c,0,1
26132,26686,2025-10-01T22:41:05,0,4644120000,3049300000,929dce667d67b7610e540afaeba1e025,0,1
26133,29405,2025-10-01T12:08:58,0,25670750000,3058800000,76babdaba26f74f367a5cc943272bf15,1,1
26141,70100,2025-10-01T02:57:54,0,142271480000,3061500000,54971efc6ebac318e987b17abc0812c8,0,1
26185,171363,2025-10-01T17:03:18,1,6556730000,3050500000,8bae337e423764609790c9bdc400b383,0,1
26211,231461,2025-10-01T08:14:32,0,1817123,3058900000,ff832de2851e5b28fa1d60cb7c393777,0,1
26212,231461,2025-10-01T08:14:40,0,320538060000,3059000000,ff832de2851e5b28fa1d60cb7c393777,0,1
26219,262746,2025-10-01T22:04:50,0,310000000000,3050000000,372cf3ad653b14946dfb3991dc22de10,0,1
26221,267287,2025-10-01T19:16:53,1,150819670000,3051000000,55967af54b7622c9cebf27b62d1a30a3,0,1
26238,328388,2025-10-01T00:03:36,1,61488360000,3055700000,10ce721a48daf43d6f0fd8fbdc17f7e5,0,1
26239,328388,2025-10-01T00:13:02,1,162372060000,3058000000,10ce721a48daf43d6f0fd8fbdc17f7e5,0,1
26240,328388,2025-10-01T01:20:57,1,18101670000,3062700000,10ce721a48daf43d6f0fd8fbdc17f7e5,0,1
26241,328388,2025-10-01T11:53:49,1,326934510000,3058300000,9a8002bcf0b901526aff8113e967e94e,0,1
26242,328388,2025-10-01T17:11:50,1,196650380000,3051100000,10ce721a48daf43d6f0fd8fbdc17f7e5,0,1
26243,328388,2025-10-01T17:49:15,1,36070300000,3049600000,10ce721a48daf43d6f0fd8fbdc17f7e5,0,1
26250,361053,2025-10-01T13:27:34,1,10300000000,3058900000,8be4c2534efd5b669cc9167f02129643,0,1
26251,361053,2025-10-01T14:45:07,1,10200000000,3057200000,8be4c2534efd5b669cc9167f02129643,0,1
26253,362035,2025-10-01T05:07:07,0,9605000000,3056400000,f5ac3a2480e92d2c94008ed9c7be46a9,0,1
26256,369827,2025-10-01T02:24:08,1,5908280000,3061800000,f647f1d4269a81724f871f5441fd0e72,0,1
26258,389996,2025-10-01T17:16:48,1,10161269175,3050800000,c5dadc2bb860000fae20491fa3b064ae,1,1
26259,395955,2025-10-01T12:12:25,1,8827270000,3058700000,5f0e6170ad66466666ac026d03198a89,0,1
26290,430126,2025-10-01T17:48:18,1,10165260000,3049600000,92d8444da3aed44060eb081c88a179a5,0,1
26294,440796,2025-10-01T11:32:28,1,5885303301,3058000000,c160cae2ab5c049794a5e81d262c1805,1,1
26296,442859,2025-10-01T19:07:47,0,2604980000,3050000000,21b219c91427065b0942378b92d7d5b6,0,1
26304,460866,2025-10-01T05:30:25,1,32711800000,3058400000,806f4360bc11377bf5892c204ef9198d,0,1
26305,463801,2025-10-01T00:41:12,1,55544660000,3060600000,6ccf4efcbac4f74ddf63d89afeeb81f0,0,1
26307,470250,2025-10-01T08:45:17,1,101346933437,3058800000,f3d3d7eef3d7db029731aea8d77d16ed,1,1
26308,470250,2025-10-01T12:38:50,0,9770000000,3058600000,fc02cdaaa70cb200483ca6c02bcb0cf0,1,1
26321,508834,2025-10-01T21:46:05,1,32796720000,3049900000,a924741a7704313d61b6057f143a0810,0,1
26324,511832,2025-10-01T10:00:30,0,1080000000,3056200000,6aa35f7ecb2433008686c11aaf45ec2c,1,1
26340,544420,2025-10-01T01:22:13,1,16978483037,3062700000,55d3eb5b0f0e76f32d34c4afff95734f,1,1
26351,566856,2025-10-01T20:29:22,1,8953300000,3050000000,6000ebb13480418b5e057d2411ea2c47,0,1
26352,566856,2025-10-01T20:29:38,1,53000000000,3049700000,6000ebb13480418b5e057d2411ea2c47,0,1
26356,575821,2025-10-01T15:58:52,1,196290110000,3056700000,e2290554260486270031c8fc184137b6,0,1
26373,619017,2025-10-01T14:46:19,1,964818260000,3056700000,03ccb83bdd69b78fc7c025886e87bb0e,0,1
