id,user_id,created_at,kind,twd_samount,currency_samount
11160,701152,2025-10-08T02:12:24,0,3000000000000,97552981023
11161,701152,2025-10-13T14:04:10,0,740000000000,23740477190
11162,701152,2025-10-13T14:55:01,0,701200000000,22521972734
11163,701258,2025-10-08T07:22:57,1,102900000000,3382997767
11164,701258,2025-10-08T09:26:24,1,103200000000,3382631306
11165,701258,2025-10-13T00:00:59,1,2006100000000,63900000000
11166,701258,2025-10-13T11:08:31,1,153700000000,5000000000
11167,701287,2025-10-08T16:21:09,0,300000000000,9728838712
11168,701337,2025-10-08T19:48:38,0,995100000000,32342485174
11169,701700,2025-10-13T08:23:10,1,738900000000,23816316306
11170,701779,2025-10-13T00:50:54,0,3200000000000,100606927228
11171,702170,2025-10-08T21:26:32,0,3000000000000,97514777389
11172,703632,2025-10-13T13:34:33,0,100300000000,3202962436
11173,704256,2025-10-08T00:12:46,0,3000000000000,97632286009
11174,704256,2025-10-08T14:59:06,0,1900000000000,61797677526
11175,704256,2025-10-08T17:23:45,0,5000000000000,162450407139
11176,704323,2025-10-08T12:47:17,1,574300000000,18857757073
11177,704338,2025-10-08T19:17:40,0,200000000000,6501621699
11178,704570,2025-10-08T22:29:34,0,500000000000,16255115322
11179,704672,2025-10-08T13:57:03,0,30000000000,973654341
11180,704672,2025-10-08T14:13:38,0,20000000000,649928832
11181,705007,2025-10-08T21:49:53,0,52300000000,1700007619
11182,706349,2025-10-13T00:42:34,0,99000000000,3117470050
11183,706349,2025-10-13T00:45:45,0,10000000000,314895964
11184,706981,2025-10-08T09:27:01,0,300000000000,9745075414
11185,707165,2025-10-08T23:03:14,0,1368800000000,44500003706
11186,708575,2025-10-08T21:22:31,1,456800000000,14978087000
11187,708682,2025-10-13T12:16:01,0,2000000000000,63873789479
11188,708703,2025-10-13T17:17:25,0,400000000000,12776396578
11189,708703,2025-10-13T23:34:01,0,320000000000,10202794570
11190,708725,2025-10-13T22:23:31,0,20000000000,636431908
11191,708908,2025-10-13T16:44:04,0,10000000000000,319397172638
11192,709416,2025-10-08T13:17:53,0,1000000000000,32455144718
11193,709463,2025-10-08T07:15:26,0,470000000000,15263367787
11194,709889,2025-10-08T11:34:59,0,1000000000000,32526155582
11195,709988,2025-10-08T00:50:14,0,4950000000000,160815411457
11196,710119,2025-10-13T11:53:53,0,400000000000,12744355659
11197,710154,2025-10-08T21:28:09,0,7750000000000,251913174922
11198,710421,2025-10-08T06:39:06,1,7834300000000,256660078126
11199,710421,2025-10-13T02:36:18,0,500000000000,15818313633
11200,710421,2025-10-13T13:42:44,0,498800000000,15930513354
11201,710570,2025-10-08T20:21:37,0,860900000000,27977099400
11202,710747,2025-10-13T18:30:11,0,500000000000,16008999875
11203,711109,2025-10-13T15:34:11,0,250000000000,8045882902
11204,711109,2025-10-13T16:09:06,0,250000000000,8011913664
11205,711109,2025-10-13T17:55:26,0,300000000000,9579766937
11206,711740,2025-10-08T13:59:09,0,1000000000000,32455144718
11207,711823,2025-10-08T14:35:52,1,120500000000,3954147500
11208,711873,2025-10-08T20:27:33,0,128700000000,4182001523
11209,711991,2025-10-08T00:14:40,0,340000000000,11064992414
11210,712136,2025-10-08T08:12:58,0,700000000000,22711200865
11211,712136,2025-10-08T12:31:04,0,707500000000,23000988180
11212,712982,2025-10-08T21:44:38,0,400000000000,13001970318
11213,713000,2025-10-13T19:33:45,1,1344800000000,43322584212
11214,713000,2025-10-13T19:34:26,1,21900000000,706798399
11215,713235,2025-10-13T11:51:51,1,15437400000000,500000000000
11216,713863,2025-10-08T08:03:47,0,41400000000,1344256226
11217,714310,2025-10-13T09:43:17,0,4000000000000,128439820484
11218,714310,2025-10-13T14:37:56,0,2000000000000,64166018824
11219,715283,2025-10-08T02:07:58,0,159500000000,5186566824
11220,715283,2025-10-08T22:06:14,0,155500000000,5054845890
11221,715283,2025-10-08T23:15:51,0,79500000000,2585238399
11222,715283,2025-10-13T10:20:46,0,93000000000,2979200544
11223,715283,2025-10-13T13:31:58,0,159500000000,5093444752
11224,715283,2025-10-13T20:25:48,0,92000000000,2927586777
11225,715283,2025-10-13T22:57:02,0,257000000000,8182332681
11226,715603,2025-10-08T15:28:34,1,640000000000,21000000000
11227,715787,2025-10-08T00:04:28,0,7499300000000,244122701923
11228,715787,2025-10-08T12:16:18,0,1376000000000,44719480806
11229,715787,2025-10-08T21:49:46,0,1120000000000,36405516892
11230,716020,2025-10-08T18:42:04,0,228500000000,7427860360
11231,716496,2025-10-13T21:34:22,0,1000000000000,31821595407
11232,717662,2025-10-13T23:17:22,0,697700000000,22201927115
11233,717664,2025-10-08T07:04:52,0,308500000000,10017308350
11234,717805,2025-10-13T22:56:45,0,150000000000,4776902111
11235,717968,2025-10-13T10:43:43,0,2000000000000,64398276032
11236,717968,2025-10-13T18:09:32,0,1800000000000,57506693779
11237,718247,2025-10-13T15:53:54,0,9900000000000,318041471065
11238,718286,2025-10-13T11:27:54,1,107200000000,3475165599
11239,718324,2025-10-08T11:42:57,0,1000000000000,32485842669
11240,718832,2025-10-13T10:48:58,0,10000000000000,321141046303
11241,718987,2025-10-13T21:00:07,0,2992200000000,94850762943
11242,718989,2025-10-13T08:26:35,0,1119900000000,35718026418
11243,720883,2025-10-13T21:45:03,1,1074400000000,34626314100
11244,721945,2025-10-08T15:10:26,0,3000000000000,97590824501
11245,721945,2025-10-13T10:29:10,0,1000000000000,32157554523
11246,721945,2025-10-13T11:21:24,0,2000000000000,64170082547
11247,721945,2025-10-13T14:31:51,0,4000000000000,128476741213
11248,721945,2025-10-13T19:02:44,0,2000000000000,63949658828
11249,722832,2025-10-13T11:44:28,0,150000000000,4790034120
11250,724946,2025-10-08T08:35:37,0,500000000000,16221757919
11251,725740,2025-10-08T11:35:26,1,40240900000000,1320000000000
11252,726289,2025-10-13T19:49:22,0,3000000000000,95709410914
11253,726382,2025-10-13T10:57:19,1,5000000000000,162622780199
11254,726645,2025-10-08T23:54:27,1,9195500000000,301675000000
11255,727527,2025-10-08T02:03:28,0,100000000000,3251766034
11256,727864,2025-10-08T16:32:25,0,450000000000,14635336206
11257,728051,2025-10-13T09:17:54,0,66100000000,2122605165
11258,728051,2025-10-13T18:05:10,0,100000000000,3193894296
11259,728262,2025-10-13T17:05:15,1,4597200000000,148254306629
11260,728304,2025-10-13T14:14:52,0,3000000000000,96264426828
11261,728801,2025-10-08T11:04:13,0,1500000000000,48648954968
11262,728854,2025-10-08T01:04:34,0,917600000000,29703975748
11263,728893,2025-10-08T18:03:43,1,2615900000000,85761093311
11264,729117,2025-10-08T19:48:14,0,1000000000000,32501743718
11265,729117,2025-10-08T21:17:15,0,1000000000000,32498426115
11266,729117,2025-10-08T21:55:31,0,996200000000,32380350347
11267,729127,2025-10-08T02:23:22,0,100000000000,3251235306
11268,729127,2025-10-08T07:03:34,0,100000000000,3247101572
11269,729127,2025-10-08T07:33:44,0,100000000000,3244457266
11270,729287,2025-10-13T15:15:33,0,100000000000,3218769183
11271,729775,2025-10-13T20:35:05,0,1000000000000,31821595407
11272,729959,2025-10-08T19:32:40,0,518000000000,16837551562
11273,729959,2025-10-13T21:39:30,1,3352000000000,108184200263
11274,730033,2025-10-13T20:18:33,0,300000000000,9559841019
11275,730795,2025-10-08T16:31:09,0,9852000000000,320416294007
11276,730865,2025-10-13T01:00:32,0,2000000000000,62865411115
11277,730956,2025-10-13T06:14:37,0,2000000000000,63816494394
11278,731205,2025-10-13T10:16:15,0,1505000000000,48398682166
11279,731205,2025-10-13T17:14:40,0,1499700000000,47901904871
11280,731595,2025-10-08T02:13:23,0,150000000000,4877649051
11281,732228,2025-10-13T05:51:43,0,200000000000,6380423024
11282,732323,2025-10-13T19:08:36,0,500000000000,15973961711
11283,732924,2025-10-13T07:44:07,0,105000000000,3351976708
11284,732924,2025-10-13T20:53:27,0,97000000000,3074639808
11285,733118,2025-10-13T15:42:59,0,344000000000,11009903758
11286,733520,2025-10-08T01:28:51,0,100000000000,3252828008
11287,733520,2025-10-13T23:58:16,0,120000000000,3836610032
11288,733927,2025-10-13T02:15:54,0,200000000000,6323910706
11289,733927,2025-10-13T15:30:48,0,300000000000,9656307551
11290,733977,2025-10-13T23:24:10,0,200000000000,6353645768
11291,735094,2025-10-08T12:52:35,0,300000000000,9718692613
11292,735593,2025-10-13T08:29:33,0,1000000000000,31893942689
11293,735917,2025-10-08T23:39:15,0,500000000000,16260356832
11294,736076,2025-10-08T13:09:47,0,200000000000,6479339573
11295,736081,2025-10-08T00:58:38,0,3280000000000,106414731951
11296,736316,2025-10-08T10:04:22,1,7096300000000,232823199855
11297,736608,2025-10-08T01:35:34,0,220000000000,7154790662
11298,736608,2025-10-08T11:35:53,0,118500000000,3853704569
11299,736608,2025-10-13T10:16:19,0,298500000000,9599339951
11300,736705,2025-10-08T12:57:22,0,2500000000000,80989105116
11301,736833,2025-10-13T10:41:15,0,1000000000000,32237698610
11302,736994,2025-10-13T16:27:17,0,3000000000000,95843788701
11303,737996,2025-10-13T22:00:40,0,195000000000,6205315386
11304,738381,2025-10-08T09:55:15,1,188600000000,6189874329
11305,738597,2025-10-08T01:38:43,0,1500000000000,48792420130
11306,738790,2025-10-08T09:41:40,1,60900000000,2000000000
11307,738845,2025-10-08T09:16:13,0,1000000000000,32448800659
11308,739154,2025-10-13T21:03:22,0,10000000000000,316973176177
11309,739173,2025-10-13T19:39:34,0,98300000000,3136078364
11310,739634,2025-10-08T16:18:45,0,200000000000,6496744741
11311,740774,2025-10-08T13:23:36,0,210000000000,6815358312
11312,740774,2025-10-08T21:43:29,0,210000000000,6825811657
11313,740774,2025-10-13T14:47:22,0,220000000000,7066220766
11314,740774,2025-10-13T23:10:53,0,300000000000,9545563711
11315,740932,2025-10-13T19:39:41,0,110000000000,3509345066
11316,741455,2025-10-08T14:35:27,1,2329000000000,76400000049
11317,741631,2025-10-08T00:46:09,0,95000000000,3086356381
11318,741784,2025-10-13T14:04:14,1,3086100000000,100000000000
11319,741817,2025-10-08T00:06:42,0,50000000000,1627530207
11320,741817,2025-10-08T01:11:12,0,60000000000,1950359197
11321,741839,2025-10-13T21:42:27,0,500000000000,15931157009
11322,742345,2025-10-13T07:23:39,0,600000000000,19154152620
11323,742711,2025-10-08T03:31:43,0,60000000000,1946103822
11324,743364,2025-10-13T21:42:37,0,100000000000,3186639161
11325,743392,2025-10-08T20:50:26,0,800000000000,26003092027
11326,743594,2025-10-13T17:15:38,1,137200000000,4426000000
11327,743653,2025-10-08T23:38:05,0,958500000000,31171104047
11328,743683,2025-10-08T08:25:52,1,318600000000,10438640008
11329,745010,2025-10-13T00:01:38,0,500000000000,15760244568
11330,745078,2025-10-13T17:28:47,1,997200000000,32159628320
11331,745485,2025-10-08T20:42:56,1,10000000000,330000000
11332,746150,2025-10-08T17:27:01,0,45000000000,1461767566
11333,746150,2025-10-13T00:11:26,0,50000000000,1574479823
11334,746412,2025-10-13T08:52:27,1,4656600000000,150000000000
11335,746412,2025-10-13T22:23:18,0,4647800000000,147900411135
11336,746613,2025-10-13T21:50:03,0,20000000000,636340746
11337,746613,2025-10-13T22:33:37,1,19700000000,636340778
11338,747705,2025-10-13T18:55:07,0,500000000000,16007456145
11339,747714,2025-10-08T23:35:01,1,160100000000,5255000028
11340,748454,2025-10-08T22:38:13,0,3075900000000,99998218439
11341,748454,2025-10-08T22:38:51,0,24100000000,783496558
11342,748473,2025-10-08T13:13:13,0,150000000000,4859504679
11343,748473,2025-10-13T21:24:54,0,350000000000,11102088461
11344,749019,2025-10-13T13:02:54,0,300000000000,9593320384
11345,749019,2025-10-13T18:02:49,0,99500000000,3177924824
11346,749319,2025-10-08T18:46:40,0,2000000000000,65005338005
11347,749984,2025-10-13T19:20:49,0,3000000000000,95797669375
11348,750027,2025-10-08T10:59:42,0,3600000000000,116757491925
11349,750337,2025-10-08T20:44:13,1,8808400000000,288777203477
11350,750339,2025-10-13T15:47:50,0,3000000000000,96401077841
11351,750573,2025-10-08T23:53:36,0,4800000000000,156114720445
11352,750964,2025-10-08T22:58:10,0,1000000000000,32510230644
11353,751112,2025-10-08T13:03:47,0,2000000000000,64795507508
11354,751322,2025-10-08T14:06:49,0,680000000000,22069498408
11355,752255,2025-10-08T15:57:06,0,229300000000,7459435696
11356,752407,2025-10-08T05:41:37,1,335700000000,11000000000
11357,752410,2025-10-13T01:41:23,0,370000000000,11686878104
11358,752659,2025-10-13T19:54:53,0,5000000000000,159483788131
11359,753062,2025-10-08T15:17:57,0,7985900000000,259742143661
11360,753200,2025-10-13T18:22:19,1,40700000000,1317000000
11361,753327,2025-10-13T12:40:19,0,330000000000,10589769281
11362,753912,2025-10-08T21:53:44,0,50000000000,1624921305
11363,753979,2025-10-08T19:06:52,0,10000000000000,325091695363
11364,753979,2025-10-13T20:41:45,0,1480000000000,47095961203
11365,754126,2025-10-08T09:15:11,0,4998500000000,162179479359
11366,754435,2025-10-13T02:53:11,1,406600000000,13002557085
11367,754479,2025-10-08T02:01:28,0,3000000000000,97552981023
11368,754479,2025-10-08T13:42:37,0,2000000000000,64942031443
11369,754501,2025-10-08T15:20:21,0,10000000000000,325281496354
11370,754501,2025-10-13T18:55:17,0,3000000000000,96044736870
11371,754903,2025-10-08T22:05:11,1,520600000000,17084268800
11372,755048,2025-10-13T19:04:29,0,100000000000,3197482941
11373,755048,2025-10-13T22:13:14,0,50000000000,1591079770
11374,755297,2025-10-08T12:10:34,0,319800000000,10399147777
11375,755297,2025-10-08T15:35:31,0,3000000000000,97584448906
11376,755297,2025-10-08T19:43:31,1,489400000000,16045459682
11377,755336,2025-10-08T20:57:59,0,8000000000000,260030920276
11378,755454,2025-10-08T20:37:18,0,307600000000,9997536367
11379,755546,2025-10-08T02:23:08,0,100000000000,3251235306
11380,755849,2025-10-13T01:42:48,1,5000700000000,160000000080
11381,756185,2025-10-13T18:42:26,1,2480400000000,80180097082
11382,756216,2025-10-08T14:39:57,0,100000000000,3252177573
11383,756216,2025-10-08T15:06:32,0,100000000000,3252509343
11384,756216,2025-10-08T16:39:58,0,100000000000,3252615558
11385,756216,2025-10-13T07:53:17,0,100000000000,3178448169
11386,756216,2025-10-13T15:41:15,0,100000000000,3201584258
11387,756216,2025-10-13T16:32:00,1,639300000000,20708000035
11388,756446,2025-10-13T19:00:37,0,800000000000,25611929832
11389,756482,2025-10-13T17:40:06,0,505000000000,16125941011
11390,756700,2025-10-08T00:20:34,1,15215700000000,499800000097
11391,756700,2025-10-08T23:00:50,0,20215700000000,657217069639
11392,756702,2025-10-08T19:06:18,0,4995100000000,162386552751
11393,756702,2025-10-08T19:28:19,0,4984900000000,162039092739
11394,756794,2025-10-08T09:55:35,0,55400000000,1800302866
11395,756794,2025-10-08T19:39:41,0,55800000000,1813597299
11396,756794,2025-10-08T20:58:05,0,55500000000,1803964509
11397,756794,2025-10-13T03:49:50,0,56000000000,1776673645
11398,756841,2025-10-08T19:37:44,0,2030000000000,65984999366
11399,756841,2025-10-08T23:55:04,0,660000000000,21465774061
11400,756881,2025-10-13T19:40:26,0,600000000000,19141882182
11401,757583,2025-10-13T00:39:46,0,1000000000000,31489596467
11402,757589,2025-10-08T14:07:55,0,290500000000,9430985315
11403,757605,2025-10-13T08:23:32,0,15000000000000,478409140344
11404,757655,2025-10-13T00:45:25,0,4000000000000,125962368238
11405,757655,2025-10-13T01:48:14,0,2000000000000,63226461771
11406,757655,2025-10-13T02:54:34,0,5000000000000,158283688182
11407,759563,2025-10-08T21:58:40,0,19075100000000,620034710059
11408,760221,2025-10-13T21:47:34,0,200000000000,6361574866
11409,760273,2025-10-13T10:04:59,0,125800000000,4045420359
11410,760273,2025-10-13T12:10:21,0,148000000000,4725902749
11411,760273,2025-10-13T12:23:33,0,95500000000,3063508740
11412,760273,2025-10-13T21:39:50,0,96500000000,3074491892
11413,760385,2025-10-08T17:17:04,0,300000000000,9745117111
11414,761141,2025-10-08T13:48:11,1,372800000000,12221124382
11415,761486,2025-10-13T01:27:03,0,300000000000,9477742280
11416,761486,2025-10-13T15:26:57,0,400000000000,12875076735
11417,761545,2025-10-08T18:49:46,0,200000000000,6502046128
11418,761545,2025-10-08T21:01:18,0,110000000000,3575425153
11419,761630,2025-10-08T21:26:29,0,620000000000,20153053993
11420,762250,2025-10-08T17:02:00,0,2988700000000,97217270695
11421,762452,2025-10-08T14:17:58,0,100000000000,3251858972
11422,762460,2025-10-08T11:48:32,0,200000000000,6496321003
11423,762521,2025-10-08T01:27:40,0,300000000000,9758484026
11424,762521,2025-10-08T21:09:51,0,108500000000,3526669356
11425,762521,2025-10-08T21:17:13,0,498500000000,16200465418
11426,762521,2025-10-13T00:11:22,1,2826100000000,90020000041
11427,762860,2025-10-08T21:04:20,0,250000000000,8125966258
11428,763210,2025-10-08T12:58:08,0,1000000000000,32395642046
11429,763538,2025-10-08T15:56:47,0,500000000000,16265668765
11430,763538,2025-10-08T21:55:05,0,505000000000,16414451842
11431,763742,2025-10-08T19:49:20,1,18900000000,620040079
11432,764364,2025-10-08T12:53:47,0,9979500000000,323302846353
11433,764364,2025-10-08T12:56:50,0,20100000000,651152405
11434,764364,2025-10-13T21:39:58,0,4964300000000,158162695369
11435,764380,2025-10-08T18:41:07,0,1200000000000,39008457033
11436,764627,2025-10-13T23:26:18,0,1000000000000,31765183287
11437,764876,2025-10-13T14:02:25,0,110000000000,3517890318
11438,764876,2025-10-13T14:44:36,0,140000000000,4496685942
11439,764876,2025-10-13T16:05:42,1,213600000000,6923116026
11440,765226,2025-10-13T19:13:12,0,2000000000000,63895846845
11441,765271,2025-10-13T23:23:45,0,1000000000000,31768228842
11442,765503,2025-10-08T11:01:33,0,310000000000,10056742372
11443,765503,2025-10-08T12:25:21,0,500000000000,16195709733
11444,765503,2025-10-13T09:17:55,1,870800000000,28338034998
11445,765654,2025-10-13T21:10:22,0,200000000000,6333203024
11446,765654,2025-10-13T23:36:42,0,200000000000,6353036657
11447,765654,2025-10-13T23:57:25,0,200000000000,6394350054
11448,765662,2025-10-13T21:29:45,0,498500000000,15854960538
11449,766084,2025-10-13T16:48:15,1,355400000000,11489100100
11450,766176,2025-10-08T03:00:52,0,5022900000000,162695559226
11451,766749,2025-10-13T21:28:32,0,9300000000000,295506546518
11452,766854,2025-10-08T19:51:05,0,1000000000000,32501743718
11453,767320,2025-10-13T19:27:44,0,1000000000000,31932556458
11454,767505,2025-10-08T16:11:25,0,750000000000,24372331229
11455,767528,2025-10-13T00:30:37,1,6180200000000,196650365529
11456,767528,2025-10-13T18:57:27,0,6180200000000,197858560934
11457,767528,2025-10-13T19:00:35,1,5118100000000,165444560934
11458,767528,2025-10-13T19:11:07,0,1348800000000,43091359112
11459,767528,2025-10-13T19:18:21,0,2610800000000,83386192283
11460,768166,2025-10-08T06:20:03,0,5000000000000,162175318525
11461,768782,2025-10-13T02:23:20,1,5180400000000,165961691900
11462,769946,2025-10-13T19:44:07,0,500000000000,15951568485
11463,770500,2025-10-08T14:23:56,0,10000000000000,325196516604
11464,771423,2025-10-08T08:06:31,0,1000000000000,32478287504
11465,771482,2025-10-13T16:52:49,0,750000000000,23981122060
11466,771578,2025-10-13T01:29:36,0,315000000000,9949639467
11467,771578,2025-10-13T17:14:40,1,10400000000,338446653
11468,771752,2025-10-08T23:48:40,1,609600000000,20000000000
11469,771752,2025-10-13T16:24:16,0,300000000000,9584378870
11470,771752,2025-10-13T21:56:30,0,240000000000,7666821408
11471,772091,2025-10-13T20:24:11,0,620000000000,19729389152
11472,772091,2025-10-13T20:29:46,0,14700000000,467777452
11473,772091,2025-10-13T20:35:19,1,13200000000,425428436
11474,772655,2025-10-13T11:03:34,0,4000000000000,128311330917
11475,774119,2025-10-13T12:18:36,0,200000000000,6405453141
11476,774755,2025-10-13T00:00:52,0,270000000000,8510532067
11477,775276,2025-10-13T10:27:52,0,200000000000,6431510904
11478,776117,2025-10-13T05:55:48,1,1654500000000,53242581279
11479,776850,2025-10-08T18:01:18,0,6750000000000,219265135011
11480,777291,2025-10-13T13:14:59,0,2300000000000,73381182620
11481,777324,2025-10-13T12:12:04,0,2800000000000,89466335862
11482,777718,2025-10-08T13:01:30,0,300000000000,9739399637
11483,777718,2025-10-13T01:50:44,0,500000000000,15806615442
11484,777718,2025-10-13T17:14:03,0,1500000000000,47911487168
11485,777718,2025-10-13T17:46:38,0,1500000000000,47898834687
11486,777718,2025-10-13T19:49:15,0,1500000000000,47854705457
11487,777718,2025-10-13T20:01:05,0,1500000000000,47808764940
11488,777718,2025-10-13T20:11:45,0,1500000000000,47808764940
11489,777718,2025-10-13T20:29:35,0,1500000000000,47732393111
11490,777718,2025-10-13T23:13:54,0,1500000000000,47732393111
11491,777718,2025-10-13T23:51:48,0,1000000000000,31963305184
11492,777727,2025-10-08T08:54:09,1,137400000000,4500000031
11493,778431,2025-10-13T23:51:50,0,304300000000,9726433767
11494,778549,2025-10-08T05:06:52,0,311200000000,10093791825
11495,778692,2025-10-08T21:28:18,0,2650000000000,86138053360
11496,778816,2025-10-08T00:40:50,0,150000000000,4873194286
11497,778816,2025-10-08T16:41:30,0,140000000000,4553513080
11498,778888,2025-10-08T13:42:22,1,152400000000,5000000000
11499,779002,2025-10-13T00:03:38,0,107300000000,3382148484
11500,779002,2025-10-13T00:21:56,0,107400000000,3381982660
11501,779571,2025-10-13T20:47:12,0,500800000000,15936254980
11502,779696,2025-10-13T08:45:43,0,190000000000,6039349860
11503,779696,2025-10-13T09:48:09,0,105000000000,3372852721
11504,779696,2025-10-13T21:26:09,0,210000000000,6661253076
11505,779897,2025-10-13T07:24:41,0,100000000000,3190313697
11506,780107,2025-10-08T23:30:17,0,310000000000,10078171499
11507,780107,2025-10-13T02:06:11,0,160000000000,5059128565
11508,780107,2025-10-13T03:29:16,0,100000000000,3169905274
11509,780107,2025-10-13T20:59:37,0,55000000000,1743352468
11510,780107,2025-10-13T21:34:56,0,60000000000,1902992018
11511,780107,2025-10-13T21:55:44,1,202200000000,6521271173
11512,780281,2025-10-13T19:09:48,0,400000000000,12779169369
11513,780788,2025-10-13T05:16:13,0,1000000000000,31839905896
11514,781399,2025-10-08T20:20:09,0,10000000000000,324975019170
11515,781925,2025-10-13T17:13:24,0,1300000000000,41523288879
11516,782279,2025-10-08T01:09:55,0,106000000000,3446309425
11517,782506,2025-10-13T00:57:39,1,824800000000,26299708089
11518,782660,2025-10-08T20:33:10,0,500000000000,16249811339
11519,782662,2025-10-08T09:48:43,1,5912800000000,194000000095
11520,782995,2025-10-08T21:08:13,0,188500000000,6126978559
11521,782995,2025-10-08T22:07:18,0,150000000000,4876057129
11522,782995,2025-10-08T23:19:52,0,155700000000,5062317864
11523,782995,2025-10-08T23:50:59,0,150000000000,4877489812
11524,782995,2025-10-13T23:36:12,0,59000000000,1874085925
11525,783050,2025-10-13T14:43:08,0,888800000000,28547531897
11526,783164,2025-10-13T20:47:32,1,28500000000,916861500
11527,783184,2025-10-08T16:50:33,0,50000000000,1626148467
11528,783831,2025-10-13T04:33:32,0,330900000000,10502921392
11529,784086,2025-10-13T23:03:32,0,50000000000,1591079770
11530,784470,2025-10-08T01:10:06,0,84000000000,2731037657
11531,784747,2025-10-13T21:31:41,0,510000000000,16205197712
11532,784747,2025-10-13T22:22:50,0,902000000000,28748084045
11533,784747,2025-10-13T22:25:12,0,10000000000,318824605
11534,784747,2025-10-13T23:43:35,0,310000000000,9846892150
11535,784932,2025-10-13T11:50:12,0,2350000000000,74882690147
11536,785717,2025-10-08T17:13:04,0,353600000000,11490741763
11537,785717,2025-10-08T18:18:17,0,300000000000,9748932491
11538,785783,2025-10-08T08:56:27,0,155000000000,5028908763
11539,786137,2025-10-13T14:12:42,1,33500000000,1088662564
11540,786137,2025-10-13T14:29:22,0,33500000000,1076895619
11541,786325,2025-10-13T06:11:04,1,5561300000000,179000000000
11542,786574,2025-10-08T00:47:43,0,599000000000,19460289184
11543,786574,2025-10-08T05:07:56,0,798500000000,25899398368
11544,786574,2025-10-08T06:17:16,1,6038400000000,197818052531
11545,786574,2025-10-08T07:48:05,0,450000000000,14597613783
11546,786574,2025-10-08T10:25:21,0,440000000000,14305435350
11547,786574,2025-10-08T14:34:32,0,610000000000,19840306995
11548,786574,2025-10-08T15:12:08,0,510000000000,16590440165
11549,786574,2025-10-08T15:33:10,0,510000000000,16589356314
11550,786574,2025-10-08T15:51:11,0,395000000000,12845314575
11551,786574,2025-10-08T15:55:08,0,500000000000,16265668765
11552,786574,2025-10-08T16:10:31,0,400000000000,12993489482
11553,786574,2025-10-08T17:31:21,0,410000000000,13319195494
11554,786574,2025-10-08T19:38:01,0,360000000000,11701773286
11555,786574,2025-10-08T20:55:45,0,35000000000,1137635276
11556,786574,2025-10-08T23:20:25,0,50000000000,1625664054
11557,786574,2025-10-08T23:40:28,0,49000000000,1593514969
11558,786574,2025-10-08T23:50:28,0,310000000000,10080474705
11559,786574,2025-10-13T18:19:31,0,310000000000,9912197118
11560,787871,2025-10-08T09:08:46,1,37500000000,1230830591
11561,788277,2025-10-08T16:05:06,0,2000000000000,65041691073
11562,788390,2025-10-13T21:32:07,0,642100000000,20432646411
11563,788508,2025-10-13T20:45:51,0,5000000000000,159107977037
11564,788582,2025-10-13T12:35:01,1,404200000000,13100000000
11565,788687,2025-10-08T13:00:00,0,300000000000,9743845981
11566,788687,2025-10-08T20:16:17,0,200000000000,6499500383
11567,788741,2025-10-08T14:45:54,0,650000000000,21139154229
11568,788741,2025-10-13T18:18:37,0,1300000000000,41567278238
11569,788765,2025-10-13T11:43:55,1,344500000000,11165872360
11570,788852,2025-10-08T18:12:11,0,265000000000,8610433323
11571,789278,2025-10-13T12:04:17,0,110300000000,3515495550
11572,789278,2025-10-13T12:06:29,1,108500000000,3517535909
11573,789331,2025-10-13T07:28:48,1,20490800000000,660094391447
11574,789356,2025-10-08T16:19:39,0,536900000000,17440511257
11575,789696,2025-10-08T15:16:29,0,10000000000000,325250934348
11576,789783,2025-10-13T20:56:55,0,999600000000,31687670042
11577,790040,2025-10-13T17:44:59,1,1236600000000,40000000000
11578,790598,2025-10-13T18:44:21,0,2000000000000,64033941062
11579,791056,2025-10-08T00:52:05,0,300000000000,9718375888
11580,791871,2025-10-08T15:48:55,0,100000000000,3249008142
11581,791871,2025-10-13T15:48:13,0,300000000000,9640107784
11582,792160,2025-10-13T13:48:07,1,2090000000000,67680000070
11583,792715,2025-10-13T23:28:12,1,213200000000,6872913091
11584,792852,2025-10-08T01:00:34,0,410000000000,13272264665
11585,793315,2025-10-13T02:37:00,0,100000000000,3163662726
11586,793350,2025-10-13T22:22:39,0,100000000000,3187149007
11587,793385,2025-10-08T20:13:56,1,2043500000000,66996000017
11588,793796,2025-10-13T09:02:12,0,3000000000000,95767693624
11589,793866,2025-10-08T11:25:12,0,60000000000,1949786498
11590,793866,2025-10-13T11:16:40,0,53000000000,1701768040
11591,794434,2025-10-13T09:49:22,1,2578600000000,83899000000
11592,794579,2025-10-13T15:06:37,0,50100000000,1611916265
11593,794604,2025-10-13T19:58:50,0,3000000000000,95690272878
11594,794763,2025-10-08T07:15:51,1,1627600000000,53500000000
11595,794972,2025-10-13T06:21:22,0,130000000000,4148072135
11596,794972,2025-10-13T06:46:40,0,110000000000,3515087201
11597,795122,2025-10-08T14:23:48,1,1202100000000,39444851186
11598,795122,2025-10-13T13:38:13,0,1100000000000,35123826816
11599,796581,2025-10-13T16:04:38,0,1000000000000,32069327996
11600,796581,2025-10-13T21:12:14,0,1000000000000,31764490363
11601,796597,2025-10-08T16:51:16,0,117000000000,3805187413
11602,797334,2025-10-13T19:16:35,0,200000000000,6387788592
11603,797457,2025-10-13T19:27:14,0,500000000000,15966278229
11604,797668,2025-10-13T19:01:40,0,5000000000000,160074561450
11605,798755,2025-10-13T17:38:38,0,120000000000,3831906775
